"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction","comparison"
"ADCY6",15.952726809706,-2.79154922908127,0.704675346985116,-3.96146855573228,7.44901930750202e-05,0.000375696082697181,"Down","OtherVirus_vs_Healthy"
"CRACR2B",60.0498641260501,-2.54852474872035,0.643326787221519,-3.96147774248177,7.44873265762495e-05,0.000375696082697181,"Down","OtherVirus_vs_Healthy"
"ME1",6.03231190157732,-2.51211886760512,0.634174465303179,-3.96124253663249,7.45607496298237e-05,0.000375903066720429,"Down","OtherVirus_vs_Healthy"
"ARL6IP4",80.6858009616986,-1.93822797155926,0.489377419055304,-3.96059952112385,7.47618261079766e-05,0.000376767651557215,"Down","OtherVirus_vs_Healthy"
"RPN2",10.6439572341705,-2.32002128827631,0.585933261570322,-3.95953164027345,7.50968950716163e-05,0.00037830655013332,"Down","OtherVirus_vs_Healthy"
"POU2F1",10.3953006455449,-2.18096488093089,0.550883506340339,-3.95903100352306,7.52544683446413e-05,0.000378950436682091,"Down","OtherVirus_vs_Healthy"
"DMAP1",5.0017554743686,-2.40435060499091,0.607363472556625,-3.95866843106333,7.53687816313098e-05,0.000379376060899103,"Down","OtherVirus_vs_Healthy"
"CNTROB",14.785281102954,-2.1527372752773,0.543867526522772,-3.95820152940712,7.55162301313318e-05,0.000379968072193801,"Down","OtherVirus_vs_Healthy"
"GNB2L1",35.424979571557,-2.48033615449052,0.626650907473598,-3.95808276172491,7.5553780704693e-05,0.0003800068709614,"Down","OtherVirus_vs_Healthy"
"ASAH1",18.4119329975192,-2.1434372130999,0.541549743830114,-3.9579692124687,7.55896978869414e-05,0.000380037426999684,"Down","OtherVirus_vs_Healthy"
"CNKSR3",6.29952274207307,-2.22555563491736,0.562360563712558,-3.95752436875165,7.57305636273102e-05,0.00038059539376235,"Down","OtherVirus_vs_Healthy"
"CBFB",10.1247302293965,-1.99587991528048,0.504343216423567,-3.9573842777817,7.57749766875131e-05,0.000380668374010051,"Down","OtherVirus_vs_Healthy"
"SNORD15A",4.67461926217141,-3.03457123586942,0.766968518896206,-3.95657860929764,7.60308763945455e-05,0.000381803316594849,"Down","OtherVirus_vs_Healthy"
"GPR157",1.83338833303095,-3.11410857122271,0.78714670649056,-3.95619843867066,7.61519113156974e-05,0.000382109767772027,"Down","OtherVirus_vs_Healthy"
"TRAF3IP2",6.59138795030636,-2.25522239573085,0.570042107073993,-3.95623826335712,7.61392237924437e-05,0.000382109767772027,"Down","OtherVirus_vs_Healthy"
"PARG",9.4826456824727,-2.53653285965597,0.641286924580027,-3.95537903929215,7.64134033101396e-05,0.00038327085118339,"Down","OtherVirus_vs_Healthy"
"LMBRD1",6.03809714943207,-2.35599859799322,0.595686434656688,-3.95509862391118,7.65030860988164e-05,0.000383569606877333,"Down","OtherVirus_vs_Healthy"
"SYNGAP1",21.2081675582537,-2.26417867501808,0.572498653842253,-3.95490654837759,7.65645733539321e-05,0.00038372681686829,"Down","OtherVirus_vs_Healthy"
"NIPAL3",9.40578132732912,-2.76570943425164,0.699350991941667,-3.95468007641338,7.66371316298452e-05,0.000383788388244624,"Down","OtherVirus_vs_Healthy"
"TCTN2",13.3925929116258,-2.53527599076058,0.641081444067633,-3.95468627928828,7.66351434545409e-05,0.000383788388244624,"Down","OtherVirus_vs_Healthy"
"MAP7",93.0780567590235,-2.07671029205879,0.5251707418699,-3.95435260666759,7.67421630889211e-05,0.000384163304613762,"Down","OtherVirus_vs_Healthy"
"IGF1R",58.5013755238139,-2.37809020255891,0.601462034257017,-3.95384923255638,7.69038789244165e-05,0.000384821570963632,"Down","OtherVirus_vs_Healthy"
"ACTR1A",10.7356232852067,-2.77350255157863,0.701518091945936,-3.95357237884662,7.6992959263473e-05,0.000385116000086539,"Down","OtherVirus_vs_Healthy"
"POLR2C",4.25466650674822,-2.57873623777128,0.652284106981501,-3.95339424979185,7.70503255679958e-05,0.000385251627839979,"Down","OtherVirus_vs_Healthy"
"ENKD1",8.42126984627022,-2.84791742126158,0.720447537182817,-3.95298376950229,7.71826742894231e-05,0.000385761914079985,"Down","OtherVirus_vs_Healthy"
"STARD7",17.3894062602711,-2.24202453452228,0.567374616170247,-3.95157708967638,7.76378539993958e-05,0.000387884688380661,"Down","OtherVirus_vs_Healthy"
"NOL12",16.5053762179959,-2.06809594807622,0.523387026366172,-3.95137029367125,7.77049835678406e-05,0.000388067829700569,"Down","OtherVirus_vs_Healthy"
"MRPL13",1.8865096423041,-3.01197583598812,0.762397385072293,-3.95066391223589,7.79347013507073e-05,0.000388673712544959,"Down","OtherVirus_vs_Healthy"
"OCIAD1",7.45697244764214,-2.39119989354432,0.60525511793822,-3.950730564146,7.79129985069623e-05,0.000388673712544959,"Down","OtherVirus_vs_Healthy"
"SPRYD3",46.7755064720793,-2.4236208938114,0.613478321577449,-3.95062190230211,7.79483833403868e-05,0.000388673712544959,"Down","OtherVirus_vs_Healthy"
"TMX1",7.19017566279383,-2.00642257553573,0.507841622530143,-3.95088249273354,7.78635496758798e-05,0.000388673712544959,"Down","OtherVirus_vs_Healthy"
"CTCF",15.4478310962176,-2.18719859344495,0.553665273852795,-3.95039872778163,7.802110593658e-05,0.000388884064227924,"Down","OtherVirus_vs_Healthy"
"RBMX2",3.36475843140926,-2.55192509620011,0.646121686096543,-3.94960446478313,7.82804414504273e-05,0.000389801592602523,"Down","OtherVirus_vs_Healthy"
"SHARPIN",6.54433511636037,-2.64573408991293,0.669858640399406,-3.9496901739379,7.82524173014893e-05,0.000389801592602523,"Down","OtherVirus_vs_Healthy"
"TPPP3",115.651197897483,-2.38885758544416,0.604842397597075,-3.94955379274774,7.82970140461134e-05,0.000389801592602523,"Down","OtherVirus_vs_Healthy"
"COL4A3BP",16.1936237794547,-1.87239081081505,0.474092738334975,-3.94941887823663,7.83411548276725e-05,0.000389868935807116,"Down","OtherVirus_vs_Healthy"
"LOC90784",1.10591346220224,-3.52578124456036,0.892760159640078,-3.94930397205651,7.83787679155461e-05,0.000389903753673625,"Down","OtherVirus_vs_Healthy"
"TNFRSF25",4.09645398077093,-2.53492948570943,0.641922501903376,-3.94896498906498,7.84898292217586e-05,0.000390303777875477,"Down","OtherVirus_vs_Healthy"
"MTMR3",39.4290653435221,-2.41232183341397,0.610961282567649,-3.94840377327325,7.86740279894709e-05,0.000391067036083494,"Down","OtherVirus_vs_Healthy"
"STAM",2.90884222129,-2.67220679417489,0.676816753984601,-3.94819835419691,7.8741551475216e-05,0.000391249964118953,"Down","OtherVirus_vs_Healthy"
"SNORD14B",1.95107905211986,-3.41574043682023,0.865165757195312,-3.94807631764502,7.87816921570346e-05,0.000391296743221465,"Down","OtherVirus_vs_Healthy"
"KLC1",28.9195537505303,-1.97319101342736,0.49984600375004,-3.94759785738749,7.89392556302695e-05,0.00039192647970818,"Down","OtherVirus_vs_Healthy"
"GRHL2",31.6988510034088,-2.25818162279541,0.572053522932173,-3.94750059613417,7.89713214986594e-05,0.000391932883587462,"Down","OtherVirus_vs_Healthy"
"ADH5",5.01396510694893,-2.78425147209912,0.70549665282016,-3.94651266022216,7.92977306588619e-05,0.000393296615389838,"Down","OtherVirus_vs_Healthy"
"CD3G",2.22332205870269,-3.07011936338778,0.7779382585589,-3.94648203711571,7.93078687334985e-05,0.000393296615389838,"Down","OtherVirus_vs_Healthy"
"PROM2",22.6770904791324,-2.6174974606258,0.663274458988428,-3.94632632864801,7.93594364803396e-05,0.000393399152813205,"Down","OtherVirus_vs_Healthy"
"EXOSC10",12.8508832987117,-2.33185440451586,0.591032670459083,-3.94539002844733,7.96701906748127e-05,0.000394785944841922,"Down","OtherVirus_vs_Healthy"
"RIPPLY3",6.79439731096616,-3.71767419406223,0.94230763788931,-3.94528712766195,7.97044130939732e-05,0.000394801906165597,"Down","OtherVirus_vs_Healthy"
"ABTB1",15.8182552422808,-2.45823285031641,0.623134471107804,-3.94494762253512,7.98174232275816e-05,0.000395207964542477,"Down","OtherVirus_vs_Healthy"
"MMP24_AS1",15.9915033855006,-2.8929227159192,0.733388360712972,-3.94459862044552,7.99337524644526e-05,0.000395630135108746,"Down","OtherVirus_vs_Healthy"
"SERTAD1",2.80011593746057,-2.69417763222393,0.683167402625641,-3.94365659407827,8.02485489770341e-05,0.000397033904903857,"Down","OtherVirus_vs_Healthy"
"UBE2O",21.1757067057676,-2.19741262030878,0.557269096598185,-3.94318047371144,8.04080993819838e-05,0.000397668794419248,"Down","OtherVirus_vs_Healthy"
"C6orf136",3.25310278406977,-2.50825564726348,0.636125222088295,-3.94302184565059,8.04613230287593e-05,0.000397777542224864,"Down","OtherVirus_vs_Healthy"
"RHOQ",3.70979946755226,-2.48945375026772,0.631410923353451,-3.94268400845225,8.05747867910613e-05,0.000398183899799831,"Down","OtherVirus_vs_Healthy"
"PINX1",0.920233930610406,-2.8904251925759,0.733135377740408,-3.94255314957582,8.06187768101919e-05,0.000398246750456863,"Down","OtherVirus_vs_Healthy"
"BCAR1",23.8778459612477,-2.45916783005954,0.623829599470591,-3.94205057301945,8.07879359750995e-05,0.000398927632664945,"Down","OtherVirus_vs_Healthy"
"CRACR2A",15.3549269315463,-2.38727080311805,0.605662698385458,-3.94158466334795,8.09450532919956e-05,0.00039954854793549,"Down","OtherVirus_vs_Healthy"
"TMEM44",4.04573000314215,-2.6024381958007,0.66037094807246,-3.94087323707516,8.11855227779039e-05,0.00040058025283867,"Down","OtherVirus_vs_Healthy"
"GIGYF1",48.5809229591743,-1.90707786522635,0.483990506497603,-3.94032081130458,8.13727140107792e-05,0.000401348378360679,"Down","OtherVirus_vs_Healthy"
"MYOM1",14.8406091925412,-3.71592250906293,0.94311720329612,-3.94004318453325,8.1466942686377e-05,0.000401657574568723,"Down","OtherVirus_vs_Healthy"
"C7orf26",2.88969962458911,-2.73956718934579,0.695434797184577,-3.93935880176941,8.16996681775148e-05,0.00040259101866162,"Down","OtherVirus_vs_Healthy"
"TNFAIP1",3.51579366497564,-2.60443152840687,0.661140595042554,-3.93930057832742,8.17194961319426e-05,0.00040259101866162,"Down","OtherVirus_vs_Healthy"
"NDUFS1",7.26849193296012,-2.32984061927357,0.591635046169499,-3.93796925039848,8.21741219350049e-05,0.000404361453957607,"Down","OtherVirus_vs_Healthy"
"PRMT2",17.3084845972337,-2.00275804662009,0.508570743707769,-3.93801269813291,8.21592476158511e-05,0.000404361453957607,"Down","OtherVirus_vs_Healthy"
"VPS33B",4.49400283065389,-2.44719239103852,0.621411908163922,-3.93811634261919,8.21237752313845e-05,0.000404361453957607,"Down","OtherVirus_vs_Healthy"
"PSMD8",5.35680110236128,-2.37461989108232,0.60302409692976,-3.93785240618489,8.22141361445061e-05,0.000404402094940241,"Down","OtherVirus_vs_Healthy"
"DAP3",8.12634367055996,-2.37077968940182,0.602072162982191,-3.93770022128054,8.22662806621558e-05,0.000404502349124538,"Down","OtherVirus_vs_Healthy"
"NDUFA7",2.26347195265579,-3.04898945146603,0.774450238256662,-3.93697270767132,8.25159875383212e-05,0.000405573562833084,"Down","OtherVirus_vs_Healthy"
"FAM63A",4.91160988919379,-2.4362016985504,0.618884553431035,-3.93643965590083,8.26994031843161e-05,0.000406318248284053,"Down","OtherVirus_vs_Healthy"
"PEAK1",33.8725152307191,-2.04550806976556,0.519672106533656,-3.93615136169153,8.27987616651965e-05,0.000406556136860083,"Down","OtherVirus_vs_Healthy"
"SLC38A7",4.5493050223644,-2.8314927207526,0.719362490601748,-3.93611393107813,8.2811670122894e-05,0.000406556136860083,"Down","OtherVirus_vs_Healthy"
"TAZ",3.13681677132372,-2.64638802873094,0.672388413178102,-3.93580254636239,8.2919129139306e-05,0.000406926824504456,"Down","OtherVirus_vs_Healthy"
"ID1",19.4019538029041,-2.64978820497688,0.673476649576225,-3.93449157687089,8.33729924058607e-05,0.000408839067496587,"Down","OtherVirus_vs_Healthy"
"PRPF4",6.58316958065435,-2.26449684262433,0.575544319749071,-3.93453078228905,8.3359385332307e-05,0.000408839067496587,"Down","OtherVirus_vs_Healthy"
"PHB2",12.7139229956217,-2.81788125911007,0.716242508828549,-3.93425582030709,8.34548610058735e-05,0.000408879574421225,"Down","OtherVirus_vs_Healthy"
"SMAD2",50.5747491044628,-2.0520953407249,0.521605490158981,-3.93419045512624,8.34775731052363e-05,0.000408879574421225,"Down","OtherVirus_vs_Healthy"
"TBC1D8B",3.57195323411636,-2.6545595823821,0.674718774409424,-3.93432002052354,8.34325593754116e-05,0.000408879574421225,"Down","OtherVirus_vs_Healthy"
"ZBTB7B",19.5081987002729,-2.32782796197242,0.591714083182701,-3.9340418423904,8.35292325395697e-05,0.000408975308108966,"Down","OtherVirus_vs_Healthy"
"PABPC4",11.5555747782682,-2.2573269524268,0.573833429271679,-3.93376690391121,8.36248838622358e-05,0.000409286278241957,"Down","OtherVirus_vs_Healthy"
"POLR3E",20.5315808767237,-2.34746053822737,0.596795478206906,-3.93344223263957,8.37379705574348e-05,0.000409682310814035,"Down","OtherVirus_vs_Healthy"
"SNORA71E",31.0231950456557,-2.46333774071977,0.626409561039729,-3.93247149138506,8.40769534408667e-05,0.00041118279649364,"Down","OtherVirus_vs_Healthy"
"ATG16L1",6.81565458135433,-2.16690962767471,0.551125538926552,-3.93178953727181,8.43158668995185e-05,0.000412192923211274,"Down","OtherVirus_vs_Healthy"
"LIPE",49.717109833716,-3.78059010944134,0.96185736034747,-3.93051014141598,8.47658178780823e-05,0.000414233572784873,"Down","OtherVirus_vs_Healthy"
"ABLIM2",3.89678666176993,-2.90579665043512,0.739575785095892,-3.92900458478148,8.52982134608286e-05,0.000416675392567569,"Down","OtherVirus_vs_Healthy"
"MTHFR",24.3357246189854,-2.30121140408303,0.585746636789372,-3.92868052422216,8.54132204026588e-05,0.000417077209289824,"Down","OtherVirus_vs_Healthy"
"PGS1",11.2874359198452,-2.40712104450701,0.612753447911039,-3.92836801280061,8.55242674030214e-05,0.00041745938879934,"Down","OtherVirus_vs_Healthy"
"STAU1",29.8611232337912,-1.89589584981927,0.482688118052506,-3.92778645032451,8.5731281556842e-05,0.000418309528975625,"Down","OtherVirus_vs_Healthy"
"SEC24D",8.93329131190975,-2.26596651129592,0.576921645851377,-3.92768502896435,8.57674321600145e-05,0.000418325640964299,"Down","OtherVirus_vs_Healthy"
"CCNL2",13.1013837207399,-2.21734730160698,0.56475679543962,-3.92619853273468,8.62989339071854e-05,0.00042075686190965,"Down","OtherVirus_vs_Healthy"
"CLIC6",150.180843465989,-2.60884716296046,0.664500952154218,-3.92602471750108,8.63612849599793e-05,0.000420899718318154,"Down","OtherVirus_vs_Healthy"
"ANKRD52",29.3098910748179,-2.87810227494434,0.733111899799613,-3.92587035585023,8.64166933009647e-05,0.000421008641617362,"Down","OtherVirus_vs_Healthy"
"ZNF324",3.5616292802185,-2.78216443516403,0.708724511280735,-3.9255936416484,8.65161043555386e-05,0.000421331773983856,"Down","OtherVirus_vs_Healthy"
"CYB5D2",4.63923672854363,-2.43875531065176,0.621343003417699,-3.92497428511689,8.67390032201649e-05,0.000422255812694496,"Down","OtherVirus_vs_Healthy"
"SEPN1",11.4597627738477,-2.77176696389498,0.706212510390478,-3.92483413011533,8.67895185263318e-05,0.000422340282167687,"Down","OtherVirus_vs_Healthy"
"LPPR2",4.70649430952275,-2.71020886825156,0.690646553560181,-3.92416186583547,8.7032205749378e-05,0.000423197838953161,"Down","OtherVirus_vs_Healthy"
"MAN2B2",10.568926392504,-2.39593629580206,0.610554465100601,-3.92419748401525,8.7019331527062e-05,0.000423197838953161,"Down","OtherVirus_vs_Healthy"
"QDPR",1.56457024845469,-3.27043849863862,0.833507860629172,-3.92370444613436,8.71977005367601e-05,0.000423840731425817,"Down","OtherVirus_vs_Healthy"
"TRAPPC9",11.7759173615847,-2.17913432928304,0.555442949289944,-3.92323699863102,8.73671305351693e-05,0.000424502253859359,"Down","OtherVirus_vs_Healthy"
"UAP1",18.565246064084,-2.64673553379948,0.674662246339383,-3.92305268030081,8.74340236168733e-05,0.000424665252006438,"Down","OtherVirus_vs_Healthy"
"PSMC2",12.5668293442697,-2.0992970579855,0.535135734061825,-3.92292445516816,8.74805878097573e-05,0.000424729426518208,"Down","OtherVirus_vs_Healthy"
"PEX10",4.28417774591062,-3.28869276198276,0.838409796837012,-3.92253618026614,8.76217304543911e-05,0.000425252567582573,"Down","OtherVirus_vs_Healthy"
"AK7",47.9571649602745,-2.45382302978094,0.625640720733826,-3.92209609838504,8.77819656802172e-05,0.00042570576273327,"Down","OtherVirus_vs_Healthy"
"TAF1C",10.7002761125938,-2.33047994403736,0.594178863744026,-3.92218587068647,8.77492568375173e-05,0.00042570576273327,"Down","OtherVirus_vs_Healthy"
"TRIM41",44.0127768366367,-2.20350332368471,0.561866007037889,-3.92175945169098,8.79047266651251e-05,0.000426138825306573,"Down","OtherVirus_vs_Healthy"
"MXRA8",4.46491635618021,-2.70247229845091,0.689141311330304,-3.92150674182355,8.79969859524479e-05,0.000426423750420252,"Down","OtherVirus_vs_Healthy"
"NAA10",11.3642379363586,-2.85247949187288,0.727416680134005,-3.92138312163449,8.80421505090309e-05,0.000426480329681441,"Down","OtherVirus_vs_Healthy"
"AVPI1",4.27680139267301,-2.94698240075698,0.751996293784369,-3.91887888958401,8.89617990071749e-05,0.000430607567600294,"Down","OtherVirus_vs_Healthy"
"PLEKHM2",28.7729793155506,-2.18391676138416,0.55726817646849,-3.91896909531788,8.89285150905737e-05,0.000430607567600294,"Down","OtherVirus_vs_Healthy"
"C9orf172",20.0143052496789,-3.08842637260186,0.788176823818461,-3.91844352595835,8.91226040652627e-05,0.000431222022329453,"Down","OtherVirus_vs_Healthy"
"RPL4",46.9752962718342,-2.3112965191545,0.589936986758339,-3.91787016415924,8.93347988229318e-05,0.000431920525060758,"Down","OtherVirus_vs_Healthy"
"TAX1BP1",41.9088506530736,-1.82904106335671,0.466843268442368,-3.91789105037188,8.93270607014216e-05,0.000431920525060758,"Down","OtherVirus_vs_Healthy"
"H6PD",43.9211818655567,-2.65807679358729,0.67847938155938,-3.91769722976417,8.93988935243584e-05,0.000432066379139546,"Down","OtherVirus_vs_Healthy"
"PDE4D",11.8012789128475,-2.56212621648612,0.654298012568073,-3.91583982722179,9.00900473714144e-05,0.000435241560422975,"Down","OtherVirus_vs_Healthy"
"NUP160",9.91889000721268,-2.29566737748703,0.586328094362324,-3.91532897631956,9.02810221270104e-05,0.000435998792865938,"Down","OtherVirus_vs_Healthy"
"MPZL1",12.7727685579559,-2.97210318297343,0.759177008280136,-3.91490146640048,9.04411348246962e-05,0.000436606463985029,"Down","OtherVirus_vs_Healthy"
"CASZ1",87.3953675771226,-1.93866034529019,0.495321552582266,-3.91394304403543,9.08010621875908e-05,0.000437680365995068,"Down","OtherVirus_vs_Healthy"
"POLA2",4.38577183414091,-2.57251725309792,0.657256858132877,-3.91402116427645,9.07716742246879e-05,0.000437680365995068,"Down","OtherVirus_vs_Healthy"
"TRERF1",17.4523915215685,-2.35085445378991,0.600626965308705,-3.91400085172938,9.07793147137804e-05,0.000437680365995068,"Down","OtherVirus_vs_Healthy"
"ZBTB39",4.06405145591022,-2.82037827490863,0.720556220190969,-3.91416824375084,9.07163689467416e-05,0.000437680365995068,"Down","OtherVirus_vs_Healthy"
"PRPF31",33.1142469821244,-1.99211648432871,0.509219904170026,-3.91209469232284,9.14990189717299e-05,0.000440877792888755,"Down","OtherVirus_vs_Healthy"
"CHD8",54.2619568921602,-1.64379659296505,0.420382208066288,-3.91024301557939,9.22033101824503e-05,0.000444103311336424,"Down","OtherVirus_vs_Healthy"
"FAM92B",12.7309530458563,-2.8735158719713,0.734902725206129,-3.91006288779964,9.22720949541886e-05,0.000444266589505328,"Down","OtherVirus_vs_Healthy"
"IRF2BP1",7.71036396352813,-2.88182631842384,0.737074774459007,-3.90981541939083,9.23666738916686e-05,0.000444553889648677,"Down","OtherVirus_vs_Healthy"
"CYP51A1",5.02943036472364,-2.58380353754153,0.660961494490825,-3.90915894356596,9.26180134986664e-05,0.000445595165056863,"Down","OtherVirus_vs_Healthy"
"CALM2",101.036084661684,-1.99761608276066,0.511084341237304,-3.90858400772865,9.28386649832059e-05,0.000446319516255616,"Down","OtherVirus_vs_Healthy"
"PKD1",28.4212664885475,-2.36330195639087,0.604637928747578,-3.90862339927322,9.28235312890351e-05,0.000446319516255616,"Down","OtherVirus_vs_Healthy"
"SLC35E2",3.58156967014594,-2.69496187165329,0.689636253635924,-3.90780191360999,9.31396177317564e-05,0.000447597370495818,"Down","OtherVirus_vs_Healthy"
"MRPS18B",4.24556723181449,-2.69860921363962,0.690631740260062,-3.90745031878124,9.32752127350255e-05,0.000448079907272935,"Down","OtherVirus_vs_Healthy"
"RRS1",11.9715557662034,-2.55648633043975,0.654293663310617,-3.9072460483636,9.33540766467025e-05,0.000448289655390557,"Down","OtherVirus_vs_Healthy"
"ATE1",4.8981951526709,-2.52555867113951,0.646435356901179,-3.90690058051017,9.34875968297589e-05,0.00044876160785035,"Down","OtherVirus_vs_Healthy"
"KDF1",1.95843687917217,-3.09206194849837,0.79150779441775,-3.9065464298718,9.36246600228057e-05,0.000449080996380576,"Down","OtherVirus_vs_Healthy"
"RPS13",8.44885121810777,-2.78160395454471,0.71202211739188,-3.90662577271288,9.35939363127821e-05,0.000449080996380576,"Down","OtherVirus_vs_Healthy"
"ATP1A4",19.2451701553673,-3.09538034788781,0.792416426721027,-3.90625464529593,9.3737728900829e-05,0.000449385720395939,"Down","OtherVirus_vs_Healthy"
"ZFP30",3.07278087805781,-2.73438198924877,0.700010677871257,-3.90620039906258,9.37587639648221e-05,0.000449385720395939,"Down","OtherVirus_vs_Healthy"
"BPNT1",2.50628995425804,-2.79598936959579,0.71586119557274,-3.90577026229058,9.39257160017323e-05,0.000449925362785261,"Down","OtherVirus_vs_Healthy"
"SDHC",2.82365056860341,-2.7036440207912,0.692225317413203,-3.90572831241498,9.39420133212414e-05,0.000449925362785261,"Down","OtherVirus_vs_Healthy"
"NRF1",5.36737201799376,-2.78224192521343,0.712394045816522,-3.90548172258306,9.40378662517456e-05,0.000450215122825557,"Down","OtherVirus_vs_Healthy"
"MAP2K2",13.12816955164,-2.32722222649161,0.595944470387209,-3.9050991193517,9.41867723478781e-05,0.000450758566647962,"Down","OtherVirus_vs_Healthy"
"STRAP",7.62559661068033,-2.55657532369637,0.65479920474194,-3.90436534617345,9.44729741891374e-05,0.000451958424605058,"Down","OtherVirus_vs_Healthy"
"ADD1",63.8499817050693,-2.28988257079539,0.586523044841643,-3.90416470577663,9.45513750955694e-05,0.000452163635689852,"Down","OtherVirus_vs_Healthy"
"HABP4",4.08518708237282,-3.03408956077173,0.777307717487515,-3.90333132234784,9.4877680541916e-05,0.000453553776914902,"Down","OtherVirus_vs_Healthy"
"DCTPP1",2.7687003259229,-2.91052416848635,0.745697097925014,-3.90309171992919,9.49716918272443e-05,0.000453738594521884,"Down","OtherVirus_vs_Healthy"
"JAKMIP1",5.80075976701111,-3.16105060247797,0.809892169882897,-3.90305119622903,9.49876005493005e-05,0.000453738594521884,"Down","OtherVirus_vs_Healthy"
"GPX2",5.84740568292738,-2.67466067974327,0.685302455888121,-3.9028908429593,9.50505764338943e-05,0.000453869175435187,"Down","OtherVirus_vs_Healthy"
"TP53RK",3.57033893096913,-2.74584795487851,0.703790956382306,-3.90151071135239,9.55942308300533e-05,0.000456294051581982,"Down","OtherVirus_vs_Healthy"
"PIP5K1A",8.03124080352523,-2.1694905608578,0.556112129637369,-3.90117468265346,9.57270413092197e-05,0.000456756789461564,"Down","OtherVirus_vs_Healthy"
"ANKRD27",5.45962420842317,-2.23082367151886,0.572001448522852,-3.90003150740227,9.61801705685895e-05,0.00045823212577291,"Down","OtherVirus_vs_Healthy"
"COG7",5.03063189795884,-2.71734785544709,0.696729433703389,-3.90014792543402,9.61339325916747e-05,0.00045823212577291,"Down","OtherVirus_vs_Healthy"
"NT5C",5.06065205134942,-2.73018959961476,0.700003378742529,-3.90025203095336,9.60926025766691e-05,0.00045823212577291,"Down","OtherVirus_vs_Healthy"
"ZC3H4",123.640466699823,-1.53283285677697,0.393025987421349,-3.90008016221501,9.61608436880671e-05,0.00045823212577291,"Down","OtherVirus_vs_Healthy"
"MTMR14",7.10687342692712,-2.28213217280675,0.585298007761663,-3.89909438020169,9.65531368047582e-05,0.000459665120451811,"Down","OtherVirus_vs_Healthy"
"SNORA46",3.60571199088424,-2.98867357946933,0.766501708564277,-3.89910882921236,9.65473759076463e-05,0.000459665120451811,"Down","OtherVirus_vs_Healthy"
"TDP2",34.641378997111,-2.53542810451136,0.650291157179422,-3.89891216652638,9.66258142230802e-05,0.000459839216790331,"Down","OtherVirus_vs_Healthy"
"LEMD2",6.79722427571725,-2.28287487512362,0.585533629671327,-3.89879378304035,9.6673060124691e-05,0.000459892200481113,"Down","OtherVirus_vs_Healthy"
"LOC728392",4.70880470206412,-2.67796690049398,0.686916212334721,-3.8985350067543,9.67764116311123e-05,0.000460211950008296,"Down","OtherVirus_vs_Healthy"
"BTG3",2.93104464582251,-2.46656603064119,0.632742348321456,-3.89821550143517,9.69041613588452e-05,0.000460303802650091,"Down","OtherVirus_vs_Healthy"
"CHPF2",5.16932981100706,-2.59138956760611,0.664745214066023,-3.89832000708279,9.68623587268045e-05,0.000460303802650091,"Down","OtherVirus_vs_Healthy"
"VPS51",23.1338775850504,-3.1965596353027,0.820002103135048,-3.89823345950157,9.68969768563723e-05,0.000460303802650091,"Down","OtherVirus_vs_Healthy"
"MLYCD",3.09551971305072,-2.66724059692898,0.684242029443577,-3.89809523846112,9.69522880573791e-05,0.000460360696648294,"Down","OtherVirus_vs_Healthy"
"SFSWAP",43.6608125838786,-2.09518855094886,0.537543882522703,-3.89770699485242,9.7107809008736e-05,0.000460927300680676,"Down","OtherVirus_vs_Healthy"
"SLC16A9",3.01717319581421,-2.52029880799033,0.646674658675684,-3.89732112458468,9.72626126232645e-05,0.000461490078896152,"Down","OtherVirus_vs_Healthy"
"SNORD61",12.2005280254242,-3.1014158381112,0.79589113271679,-3.89678400803947,9.74784812138719e-05,0.000462342070114957,"Down","OtherVirus_vs_Healthy"
"EPM2AIP1",4.52396564629499,-2.51985035277191,0.646708296163294,-3.89642496891001,9.76230321740476e-05,0.00046285529215804,"Down","OtherVirus_vs_Healthy"
"LRRC75A",4.39727918392072,-3.84211186121571,0.986203448286374,-3.89586131329368,9.78503710799697e-05,0.000463587974592044,"Down","OtherVirus_vs_Healthy"
"RALGPS1",6.1381831013986,-2.72481412467064,0.699401060990985,-3.89592506595548,9.78246327069197e-05,0.000463587974592044,"Down","OtherVirus_vs_Healthy"
"GSTCD",1.40077477619397,-3.13276388102721,0.804184910052574,-3.89557655443001,9.79654126680169e-05,0.000463706915183245,"Down","OtherVirus_vs_Healthy"
"ROPN1L",13.1710889867677,-2.83951038701506,0.728915257096852,-3.89552881404123,9.7984712112926e-05,0.000463706915183245,"Down","OtherVirus_vs_Healthy"
"SEC61B",4.05052580990801,-2.93817385312538,0.754208477774225,-3.89570515276671,9.79134435850291e-05,0.000463706915183245,"Down","OtherVirus_vs_Healthy"
"ACBD5",24.2881453943025,-1.74656479263497,0.448460089260305,-3.89458244883234,9.83680296865828e-05,0.000464562168168086,"Down","OtherVirus_vs_Healthy"
"CIB1",64.6323804727097,-2.77691923849357,0.713028386676646,-3.89454233573577,9.8384308405915e-05,0.000464562168168086,"Down","OtherVirus_vs_Healthy"
"KIAA0319L",13.290869422762,-2.05519086701076,0.527700452801632,-3.89461645541419,9.83542311082072e-05,0.000464562168168086,"Down","OtherVirus_vs_Healthy"
"MARK3",16.3834592780538,-2.14287310815862,0.550206753951372,-3.89466885451576,9.83329731215281e-05,0.000464562168168086,"Down","OtherVirus_vs_Healthy"
