"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction","comparison"
"MKI67",27.0614777845888,1.54079160311406,0.617404239448722,2.49559608545907,0.0125745694307714,0.0610697897122009,"Not significant","COVID19_vs_Healthy"
"ANK2",9.0165854280215,1.26712162514108,0.507888524232621,2.49488138574424,0.0125999241039663,0.0611471102098701,"Not significant","COVID19_vs_Healthy"
"NYNRIN",32.311505101355,-0.529717555137861,0.212327225117879,-2.49481692629748,0.0126022130896492,0.0611471102098701,"Not significant","COVID19_vs_Healthy"
"ST6GALNAC6",28.9691355409397,-0.484075073367808,0.194029954883336,-2.494847116049,0.0126011409913518,0.0611471102098701,"Not significant","COVID19_vs_Healthy"
"ALDH1L1",25.7205083312539,-0.690331652950542,0.276746229297125,-2.49445730373214,0.0126149902158858,0.0611576776241629,"Not significant","COVID19_vs_Healthy"
"DNAJC25",6.71248461098338,0.736620836707677,0.295305114997216,2.49443981596669,0.0126156118356767,0.0611576776241629,"Not significant","COVID19_vs_Healthy"
"SERBP1",73.54393552546,0.548091273861207,0.219726443904117,2.49442563272165,0.01261611601296,0.0611576776241629,"Not significant","COVID19_vs_Healthy"
"CD19",12.4152181768397,1.22690269699091,0.491915740542894,2.49413181134815,0.0126265646077981,0.0611893722461518,"Not significant","COVID19_vs_Healthy"
"SLC25A29",22.8864184848364,-0.623116686064356,0.249853977627058,-2.49392341871957,0.0126339799099409,0.0612063522076642,"Not significant","COVID19_vs_Healthy"
"CFLAR",203.561150174798,0.577497350921053,0.231685299996037,2.49259383711841,0.0126813816683316,0.0613789855694566,"Not significant","COVID19_vs_Healthy"
"HIST1H1B",6.43339428828122,-1.23922482736201,0.497151506305299,-2.49265025177456,0.0126793671999998,0.0613789855694566,"Not significant","COVID19_vs_Healthy"
"LACTB",8.25977864551495,0.947557381161595,0.380116229279193,2.49280958868404,0.0126736790883958,0.0613789855694566,"Not significant","COVID19_vs_Healthy"
"RIT1",28.354988221846,0.67024224804364,0.268916029462673,2.49238488825997,0.01268884533326,0.0613961199056441,"Not significant","COVID19_vs_Healthy"
"VPS13A",39.3292114310537,0.63891504378982,0.256375937371045,2.49210222434072,0.0126989482919461,0.0614260101614754,"Not significant","COVID19_vs_Healthy"
"TAF2",22.8479361474878,0.722414677913389,0.289900325022669,2.49194159356979,0.0127046927205041,0.0614348058375919,"Not significant","COVID19_vs_Healthy"
"MSH6",23.3726904753787,0.5691109715506,0.228402991145015,2.49169666604439,0.0127134561710437,0.0614581903504765,"Not significant","COVID19_vs_Healthy"
"NCOA3",65.2753510555488,0.665298637740748,0.267085605614276,2.49095654635005,0.0127399700030427,0.0615673411388551,"Not significant","COVID19_vs_Healthy"
"MAP3K13",46.1326812751704,0.488664918138523,0.19618517177316,2.49083513153351,0.0127443242014415,0.0615693686644508,"Not significant","COVID19_vs_Healthy"
"RSL24D1",12.4278923686368,0.827387204882712,0.33219451136857,2.4906709068553,0.0127502157497345,0.0615788197690879,"Not significant","COVID19_vs_Healthy"
"CEACAM7",4.20164895116502,2.40287910770345,0.964983102924115,2.49007376442364,0.0127716585128279,0.0616309622460459,"Not significant","COVID19_vs_Healthy"
"NEU4",69.8514264000947,-1.24131462251576,0.498511675179811,-2.49004122534948,0.0127728278734616,0.0616309622460459,"Not significant","COVID19_vs_Healthy"
"PTBP1",53.500361829905,-0.398172821346543,0.159898104959982,-2.49016598067997,0.0127683450408009,0.0616309622460459,"Not significant","COVID19_vs_Healthy"
"PSMD11",32.6333116994941,-0.473487001590366,0.190217300986847,-2.48918999025807,0.0128034524919278,0.0617596869894223,"Not significant","COVID19_vs_Healthy"
"OVOL1",15.6567040442886,1.62002921682539,0.650918845334005,2.48883440453181,0.0128162645168669,0.0617842458172203,"Not significant","COVID19_vs_Healthy"
"ZNF605",8.42707243822611,1.02180886902704,0.41055799945793,2.48882952074045,0.0128164405625445,0.0617842458172203,"Not significant","COVID19_vs_Healthy"
"CSMD2",15.1607701216828,2.13622782061964,0.858412622459246,2.48857922720149,0.0128254657413415,0.0618087120174044,"Not significant","COVID19_vs_Healthy"
"FPR1",33.1207953456864,2.12688028365964,0.854837240900735,2.48805290866664,0.0128444622819495,0.0618621562905342,"Not significant","COVID19_vs_Healthy"
"GATAD2A",96.7655499366001,1.00734794245997,0.404857164323903,2.48815639496512,0.0128407251610851,0.0618621562905342,"Not significant","COVID19_vs_Healthy"
"DPF3",6.12638605066643,2.36111534919632,0.94918686444861,2.48751372109211,0.0128639491209445,0.0619160686544116,"Not significant","COVID19_vs_Healthy"
"LRMP",13.9802240068113,1.27255549376059,0.511590004613929,2.48745183112192,0.0128661875661083,0.0619160686544116,"Not significant","COVID19_vs_Healthy"
"NSF",15.1189968417949,0.636754746786424,0.255990574216176,2.48741481492481,0.0128675265378417,0.0619160686544116,"Not significant","COVID19_vs_Healthy"
"USP37",11.6381928068458,0.748010997969992,0.300833024542258,2.4864657033853,0.012901900495783,0.0620623851700006,"Not significant","COVID19_vs_Healthy"
"CSTF2T",27.7105693091697,0.620795846843134,0.249703671032325,2.48613023699908,0.0129140694945695,0.0620904298894756,"Not significant","COVID19_vs_Healthy"
"SUPT7L",14.2219721197634,0.689427274992133,0.277314304665266,2.48608623281915,0.0129156664934971,0.0620904298894756,"Not significant","COVID19_vs_Healthy"
"LOC731424",13.4323013868185,2.29815141661791,0.924509111335765,2.4858072121079,0.0129257967751696,0.0621200454354587,"Not significant","COVID19_vs_Healthy"
"FAM83F",8.77190416216138,-0.732152049186372,0.294561474067989,-2.48556621840296,0.0129345520840823,0.0621326546308651,"Not significant","COVID19_vs_Healthy"
"TCF12",24.7344455803649,0.558244330182771,0.22459893031339,2.48551642433842,0.0129363617578833,0.0621326546308651,"Not significant","COVID19_vs_Healthy"
"CAMTA2",25.6005435392258,-0.492003859032843,0.197994924652638,-2.48493167133458,0.0129576302977552,0.0621694362734385,"Not significant","COVID19_vs_Healthy"
"PYHIN1",1.81814705732215,1.67104251184466,0.672480466889617,2.48489375397569,0.0129590104890078,0.0621694362734385,"Not significant","COVID19_vs_Healthy"
"ZNF396",8.16398761129748,0.939593967758035,0.378126159023769,2.48486899235917,0.0129599118816434,0.0621694362734385,"Not significant","COVID19_vs_Healthy"
"ZNF567",8.77151367961653,0.814212745051016,0.3276587949614,2.48494091283872,0.0129572939268632,0.0621694362734385,"Not significant","COVID19_vs_Healthy"
"LGALS8",24.1362907687038,0.688869831479759,0.277284894958939,2.48433955113843,0.0129791983101827,0.0622428731712347,"Not significant","COVID19_vs_Healthy"
"PPME1",20.2948802116736,0.58247992287527,0.234485157759648,2.4840801372696,0.0129886574752728,0.0622599077204028,"Not significant","COVID19_vs_Healthy"
"PTPN22",4.80261532034083,1.26931917802522,0.510993137162579,2.48402392461363,0.0129907079950866,0.0622599077204028,"Not significant","COVID19_vs_Healthy"
"TAF4",15.3894791038606,-0.497052669308766,0.200169255331159,-2.48316190459141,0.0130221885617037,0.0623916737947153,"Not significant","COVID19_vs_Healthy"
"IPO8",36.7449204613852,0.509376308374452,0.20525465897371,2.48167964089768,0.0130764779290434,0.0626326068667498,"Not significant","COVID19_vs_Healthy"
"CORO1B",35.2478325933791,-0.444198242536706,0.179013383885837,-2.48136889485306,0.0130878846566687,0.062668059702433,"Not significant","COVID19_vs_Healthy"
"PHC3",73.9078932131085,0.563470853611987,0.227103904134599,2.48111478206042,0.0130972190553994,0.0626935710550291,"Not significant","COVID19_vs_Healthy"
"ADGB",76.2135367660556,0.831935196700439,0.335331378123278,2.48093453513495,0.0131038436865506,0.0627060996963741,"Not significant","COVID19_vs_Healthy"
"C10orf95",7.33237250452231,-0.890578666959262,0.359033787102847,-2.48048707099578,0.0131203021862811,0.0627490381538558,"Not significant","COVID19_vs_Healthy"
"PMEPA1",5.16541173380961,-1.20725880090373,0.486705165257879,-2.48047254699684,0.0131208367100854,0.0627490381538558,"Not significant","COVID19_vs_Healthy"
"TBX21",10.9507673532304,1.70708346653355,0.688254425313698,2.4803087401225,0.0131268665949647,0.0627586949214812,"Not significant","COVID19_vs_Healthy"
"AP4B1",6.33104419973131,-0.697489915455784,0.281238891262317,-2.48006210067591,0.0131359502472012,0.0627829411937093,"Not significant","COVID19_vs_Healthy"
"THAP1",4.3768294008712,1.10771261416322,0.446701254731529,2.47976159106373,0.013147025432265,0.0628166882333075,"Not significant","COVID19_vs_Healthy"
"ARHGAP35",54.2899111046457,-0.505848870801614,0.204016465884244,-2.47945119826076,0.0131584735271839,0.062852195895413,"Not significant","COVID19_vs_Healthy"
"ATG2B",29.511838413209,0.527569583585991,0.212818501627269,2.47896484352652,0.0131764292836162,0.0628985374223758,"Not significant","COVID19_vs_Healthy"
"PHF6",9.41342403954738,0.796120694564847,0.321169026140832,2.47882152314324,0.0131817246676885,0.0628985374223758,"Not significant","COVID19_vs_Healthy"
"RSL1D1",39.6879194676578,0.532994963493505,0.215025435744549,2.47875309099107,0.013184253754179,0.0628985374223758,"Not significant","COVID19_vs_Healthy"
"SMIM15",12.0533950852888,0.758163492062529,0.30584858780902,2.4788850505857,0.0131793772313412,0.0628985374223758,"Not significant","COVID19_vs_Healthy"
"SNRNP48",12.1423927676367,0.604074599722535,0.243823594993098,2.4775067389997,0.0132303910295129,0.0630994083602007,"Not significant","COVID19_vs_Healthy"
"FOXC2",11.5455528090222,-1.65630947058427,0.668619205653638,-2.47720893533872,0.0132414361876384,0.0631328438342977,"Not significant","COVID19_vs_Healthy"
"KIAA0040",17.3020267884555,1.09270000597265,0.441155699373493,2.47690329632927,0.0132527804246729,0.0631676844609449,"Not significant","COVID19_vs_Healthy"
"EFCAB7",6.90944095432115,1.01867440218044,0.411376483686083,2.47625822714208,0.0132767513147247,0.0632626688711364,"Not significant","COVID19_vs_Healthy"
"CRB3",5.97805645718897,-0.745761869464862,0.301212684459999,-2.47586475583468,0.0132913915938525,0.0633131493639587,"Not significant","COVID19_vs_Healthy"
"TMEM125",9.13744032071051,-0.741910418981969,0.299807473790346,-2.47462282911861,0.0133376948514324,0.0635143788908139,"Not significant","COVID19_vs_Healthy"
"SHISA4",1.2821267753564,-1.03663534664718,0.418993248878848,-2.47410990373004,0.0133568600227729,0.0635669542689628,"Not significant","COVID19_vs_Healthy"
"SYNE1",430.70756244489,0.686353852410977,0.277414398872889,2.47411041099371,0.0133568410571306,0.0635669542689628,"Not significant","COVID19_vs_Healthy"
"MON1B",16.3899662820795,-0.523839876631148,0.211760579462406,-2.47373650922667,0.0133708270055589,0.0635947419401174,"Not significant","COVID19_vs_Healthy"
"SIRT6",7.51486921970282,-0.832496944018632,0.336521210703616,-2.47383201278161,0.0133672534257689,0.0635947419401174,"Not significant","COVID19_vs_Healthy"
"REC8",44.4958578583566,0.510472958015664,0.206385765059905,2.47339228007074,0.0133837144798172,0.0636366952841629,"Not significant","COVID19_vs_Healthy"
"TULP2",5.00005377268982,2.31941502998241,0.937832511834974,2.47316551805632,0.0133922101400727,0.0636577473486812,"Not significant","COVID19_vs_Healthy"
"FAM104B",9.23462027527082,1.0398451860404,0.420481848410181,2.47298471972572,0.0133989871812153,0.0636706199245844,"Not significant","COVID19_vs_Healthy"
"VPS28",19.2828805071977,-0.611534585549688,0.247320276874047,-2.47264232952935,0.0134118296341724,0.0637122981528625,"Not significant","COVID19_vs_Healthy"
"HEG1",9.16248473643668,1.03829397575594,0.419940053744795,2.47248140894636,0.0134178692386392,0.0637216442628913,"Not significant","COVID19_vs_Healthy"
"DNPEP",12.2872201401202,-0.611785377195451,0.24745075141929,-2.47235206879133,0.0134227253218064,0.0637253658481879,"Not significant","COVID19_vs_Healthy"
"SOCS7",11.0937346983442,-0.650625128601199,0.263172105799864,-2.47224198257539,0.0134268597382745,0.0637256600498997,"Not significant","COVID19_vs_Healthy"
"GDF2",14.7280393998695,-2.03241954459562,0.822279291551308,-2.47169005163837,0.0134476051197357,0.0637848841757842,"Not significant","COVID19_vs_Healthy"
"SUCLA2",8.79440784486922,0.724275399607737,0.29304190131814,2.47157623653769,0.0134518865993684,0.0637848841757842,"Not significant","COVID19_vs_Healthy"
"TTC26",38.1853910378573,0.757183340200986,0.306382258330768,2.47136810181593,0.013459719296296,0.0637848841757842,"Not significant","COVID19_vs_Healthy"
"UBE2V2",11.0429616784875,0.795326107292331,0.321774619102683,2.47168688913445,0.0134477240700732,0.0637848841757842,"Not significant","COVID19_vs_Healthy"
"ZDBF2",7.3455457177241,0.989011123267878,0.400185100883001,2.47138416968959,0.0134591144733417,0.0637848841757842,"Not significant","COVID19_vs_Healthy"
"FAM3B",5.85313522324308,-0.934201559476361,0.378065989130115,-2.47100132340877,0.0134735320121214,0.0638310108766805,"Not significant","COVID19_vs_Healthy"
"PROB1",3.18568563516211,-1.00502930308698,0.406871512637774,-2.47013927461108,0.0135060457233111,0.0639656790188775,"Not significant","COVID19_vs_Healthy"
"ID2",8.42825915531309,1.2176356687331,0.493141755294078,2.46913925998212,0.0135438499045906,0.0641253141624915,"Not significant","COVID19_vs_Healthy"
"CDC42",48.98516415303,0.611233526322202,0.24758786001078,2.4687540265326,0.0135584380527356,0.0641749663185744,"Not significant","COVID19_vs_Healthy"
"SNORD15B",77.0660158248734,1.36227077906841,0.551895612558186,2.46834862983222,0.0135738047391604,0.0642282723188335,"Not significant","COVID19_vs_Healthy"
"SNORA79",2.88877263335862,1.47111306746697,0.5960252849909,2.46820580353303,0.0135792222781071,0.0642295138258493,"Not significant","COVID19_vs_Healthy"
"WHAMMP1",1.94369498796083,1.66045759306234,0.672760652779975,2.46812530756818,0.0135822764091089,0.0642295138258493,"Not significant","COVID19_vs_Healthy"
"PTPRE",33.1439745199509,1.283413634376,0.520270314158366,2.46682080343592,0.0136318558198045,0.0644444954284898,"Not significant","COVID19_vs_Healthy"
"TCERG1",67.5850692260535,0.504710954112804,0.204614047574075,2.46664860060542,0.0136384125474086,0.0644560191911356,"Not significant","COVID19_vs_Healthy"
"CUL7",21.736730282404,-0.515211905472247,0.208902687431242,-2.46627705850756,0.0136525687292532,0.0645034406628484,"Not significant","COVID19_vs_Healthy"
"ZCCHC9",8.53771755964869,0.8192209913576,0.332249304851177,2.46568158125884,0.0136752841699941,0.0645912606978772,"Not significant","COVID19_vs_Healthy"
"EPN1",39.4375789935876,-0.468572149302351,0.19008402206255,-2.46507909617022,0.0136983009043664,0.0646801349211942,"Not significant","COVID19_vs_Healthy"
"FRG1CP",4.73157168703889,1.32711949050613,0.538438350689436,2.4647566221961,0.0137106344282721,0.0646801349211942,"Not significant","COVID19_vs_Healthy"
"MCM6",8.05500946183103,-0.80304700589191,0.32579441885042,-2.46488877472333,0.0137055788615953,0.0646801349211942,"Not significant","COVID19_vs_Healthy"
"RNF111",24.6557017941229,0.584067330808323,0.236962973367039,2.46480419497287,0.0137088143161629,0.0646801349211942,"Not significant","COVID19_vs_Healthy"
"CCDC171",13.2845862000477,0.84139017099908,0.341386225893772,2.46462835105975,0.013715543085367,0.064683790898078,"Not significant","COVID19_vs_Healthy"
"RFX3",74.3884474743962,0.755776730810704,0.3067172784234,2.46408267149336,0.0137364424048129,0.0647628354174486,"Not significant","COVID19_vs_Healthy"
"TRIM41",53.7074306296201,-0.431827601974037,0.175294402384977,-2.46344205005285,0.0137610138487943,0.0648591399716665,"Not significant","COVID19_vs_Healthy"
"G2E3",6.30147191210086,0.878549542702023,0.356659888934718,2.46326982640548,0.0137676262134035,0.0648707663316282,"Not significant","COVID19_vs_Healthy"
"RBM3",44.5770121649795,-0.547874239670464,0.222431877166885,-2.46311026390973,0.0137737549689674,0.064880107692475,"Not significant","COVID19_vs_Healthy"
"CPSF3",15.2893295626487,0.66377777236503,0.269516699087663,2.46284469426931,0.0137839607745834,0.064908642251183,"Not significant","COVID19_vs_Healthy"
"TDRD3",12.3940547399496,0.67218541462499,0.272972861699073,2.46246242370427,0.0137986631054821,0.0649583273990924,"Not significant","COVID19_vs_Healthy"
"SRSF8",11.4381082794425,-0.648410943862119,0.263359198035467,-2.46207821370567,0.0138134539798195,0.065008399361268,"Not significant","COVID19_vs_Healthy"
"CYP2J2",15.8977207482445,0.881554993704744,0.358196815441703,2.46109109769073,0.0138515190443377,0.0651483528721961,"Not significant","COVID19_vs_Healthy"
"GEM",2.37800418175448,-1.18801009258592,0.482709607143891,-2.46112792246911,0.0138500973496793,0.0651483528721961,"Not significant","COVID19_vs_Healthy"
"KIF1B",66.3981259412711,0.514094609777618,0.208899015161458,2.46097191688661,0.0138561211424587,0.0651504157563685,"Not significant","COVID19_vs_Healthy"
"ZNF92",4.48342500852106,1.18374438643136,0.481034765149647,2.46082917949413,0.0138616346413185,0.0651567614500908,"Not significant","COVID19_vs_Healthy"
"GLIS2",5.49062502809232,-1.14951716349433,0.467229570321744,-2.46028341635729,0.0138827336304054,0.0652152809400338,"Not significant","COVID19_vs_Healthy"
"HOPX",4.7838898097618,1.96126091045618,0.797172969666006,2.46027021121639,0.0138832444871163,0.0652152809400338,"Not significant","COVID19_vs_Healthy"
"ITGAL",25.5901310912434,0.971441889974315,0.394865571993056,2.46018381666204,0.0138865871735808,0.0652152809400338,"Not significant","COVID19_vs_Healthy"
"MAOA",30.1086574677981,-0.607737908394772,0.247059784947544,-2.45988196146049,0.0138982718140182,0.065250572260953,"Not significant","COVID19_vs_Healthy"
"ELMO1",9.25802149498726,1.46400634826286,0.595264519944338,2.45942148273806,0.0139161134003693,0.0653147397987339,"Not significant","COVID19_vs_Healthy"
"BTBD2",12.6720795796975,-0.642009541518862,0.261090495243585,-2.45895409145361,0.013934243493875,0.0653802225463734,"Not significant","COVID19_vs_Healthy"
"BBIP1",4.5345482978526,1.0633161370189,0.432508519818653,2.45848599113086,0.0139524219872103,0.0654154595510214,"Not significant","COVID19_vs_Healthy"
"CPB2_AS1",96.2632149978158,-1.52061936813949,0.618530747174452,-2.45843779809804,0.0139542947329569,0.0654154595510214,"Not significant","COVID19_vs_Healthy"
"QSER1",17.0013560311375,0.803169671948101,0.326672461485681,2.45863905483599,0.013946475515697,0.0654154595510214,"Not significant","COVID19_vs_Healthy"
"ABCC3",10.4639095850546,-0.939796458304094,0.382496181105708,-2.4570087355836,0.0140099279900739,0.0655695697136047,"Not significant","COVID19_vs_Healthy"
"DYRK4",13.2457968947351,1.29895747979081,0.528623059040152,2.45724710183735,0.0140006348339656,0.0655695697136047,"Not significant","COVID19_vs_Healthy"
"RPL17",2.56763386259057,-0.881401927644084,0.358724544843075,-2.45704382461383,0.0140085596366598,0.0655695697136047,"Not significant","COVID19_vs_Healthy"
"SYBU",30.5846302496353,-0.521627790222503,0.212262732538159,-2.45746289979908,0.0139922262383962,0.0655695697136047,"Not significant","COVID19_vs_Healthy"
"WTAP",30.2722215427376,0.831406040560166,0.338389808575748,2.45694763698552,0.0140123109101671,0.0655695697136047,"Not significant","COVID19_vs_Healthy"
"ZNF442",2.45537821136792,1.38262669637445,0.562725361465872,2.45701862943013,0.0140095421516044,0.0655695697136047,"Not significant","COVID19_vs_Healthy"
"KRBA1",24.9636152527845,1.32552347651702,0.539535069500059,2.45678835621429,0.0140185247372154,0.0655728983083918,"Not significant","COVID19_vs_Healthy"
"WAC",71.9840373850301,0.572447077398357,0.233013260568838,2.45671459212615,0.014021403229798,0.0655728983083918,"Not significant","COVID19_vs_Healthy"
"KDM1B",24.1100579908455,0.631171558594748,0.256966625066284,2.45623943744421,0.0140399576756672,0.0656400530949627,"Not significant","COVID19_vs_Healthy"
"IDO1",32.2231311210947,1.31844454231523,0.536825100622183,2.45600390292321,0.0140491631589758,0.06564723915827,"Not significant","COVID19_vs_Healthy"
"RAB3IP",25.6507481898016,0.465181583768338,0.189415580381521,2.45587814281892,0.0140540804690826,0.06564723915827,"Not significant","COVID19_vs_Healthy"
"ZNF831",20.381036312866,-1.24157991245308,0.505542691954853,-2.45593484429987,0.0140518632125733,0.06564723915827,"Not significant","COVID19_vs_Healthy"
"DICER1",68.6499230481978,0.425505452180704,0.173307872602546,2.45519978862433,0.014080630807662,0.0657124100442275,"Not significant","COVID19_vs_Healthy"
"FOS",259.006180320033,1.35921851984318,0.553597712675719,2.45524591001945,0.0140788242449735,0.0657124100442275,"Not significant","COVID19_vs_Healthy"
"RAB6A",34.7324364562153,0.650468575024395,0.264928060474304,2.45526492686298,0.0140780794198707,0.0657124100442275,"Not significant","COVID19_vs_Healthy"
"VCP",109.745687778582,-0.3235032643735,0.131770080046667,-2.45505857064767,0.014086163550238,0.0657186306601445,"Not significant","COVID19_vs_Healthy"
"OR10A4",122.133315549532,-1.98790298485211,0.809891555821625,-2.45452983249765,0.0141068958889672,0.0657369585677659,"Not significant","COVID19_vs_Healthy"
"PCGF6",6.9490474332743,-0.692404132468576,0.282069380026681,-2.45472986966214,0.0140990490719458,0.0657369585677659,"Not significant","COVID19_vs_Healthy"
"RALB",39.9576511419338,0.805437140631962,0.328137062203114,2.45457533880584,0.0141051104837393,0.0657369585677659,"Not significant","COVID19_vs_Healthy"
"RAPGEF2",37.8216283124798,0.507226866198856,0.2066401130186,2.45463893137341,0.0141026158119935,0.0657369585677659,"Not significant","COVID19_vs_Healthy"
"GMFB",10.0350758427917,-0.747279260251706,0.304472251430609,-2.45434274138448,0.0141142383615182,0.0657515932959325,"Not significant","COVID19_vs_Healthy"
"EPB41L5",16.1353889772133,0.586398684897423,0.238934402639056,2.45422458390498,0.0141188772408265,0.0657536282929918,"Not significant","COVID19_vs_Healthy"
"RFX1",16.8217106642037,-0.638712804480817,0.260322292785412,-2.45354632385371,0.0141455318637624,0.0658581620363444,"Not significant","COVID19_vs_Healthy"
"C11orf91",6.37893139494309,1.61095795140377,0.656681625886393,2.45317957424085,0.0141599630728196,0.0658884806485347,"Not significant","COVID19_vs_Healthy"
"CCDC122",5.90005394728464,1.06887955356912,0.435727402741007,2.45309233902934,0.0141633975980103,0.0658884806485347,"Not significant","COVID19_vs_Healthy"
"SNORD116_18",9.26935075875014,2.60660628584386,1.06259382925227,2.45305987488943,0.0141646759267428,0.0658884806485347,"Not significant","COVID19_vs_Healthy"
"BCL2L2",28.8661943006197,-0.610269440912907,0.248797442863549,-2.45287666098564,0.0141718921832996,0.0658939981665604,"Not significant","COVID19_vs_Healthy"
"FAM129A",130.709959109656,0.72343338491292,0.294939938249513,2.45281595027972,0.0141742841148161,0.0658939981665604,"Not significant","COVID19_vs_Healthy"
"ITK",4.08530746133397,1.501942120614,0.612493001196058,2.4521784211102,0.0141994235451073,0.0659912621425125,"Not significant","COVID19_vs_Healthy"
"SNX27",35.1696225538674,0.629392751246689,0.256766329449754,2.45122774701601,0.0142369841641504,0.0661461782068364,"Not significant","COVID19_vs_Healthy"
"LOC103611081",3.16306685148393,-1.17823323122318,0.480694858656333,-2.45110429205889,0.014241868227821,0.0661492294535304,"Not significant","COVID19_vs_Healthy"
"PIGK",7.58017492576982,1.018051849311,0.415367928899469,2.45096402124343,0.014247419346011,0.0661553762392819,"Not significant","COVID19_vs_Healthy"
"C19orf53",35.8121143956864,0.622643810024502,0.254085193143501,2.45053165956368,0.0142645417650089,0.0662152327317885,"Not significant","COVID19_vs_Healthy"
"CD81",20.9477468265772,-0.651495469237496,0.265906067846574,-2.45009628593133,0.0142818018048115,0.0662756923611182,"Not significant","COVID19_vs_Healthy"
"NPAS3",7.73132025572567,-1.64242463071866,0.670415884633278,-2.4498593609802,0.0142912022440945,0.0662996539328762,"Not significant","COVID19_vs_Healthy"
"ABCE1",10.0288559047545,0.915528343755195,0.373760787841789,2.44950346193816,0.0143053334603032,0.0663258838479481,"Not significant","COVID19_vs_Healthy"
"ATP8B4",8.25730245091511,0.959721866145113,0.391794024691368,2.44955717969697,0.0143031997702447,0.0663258838479481,"Not significant","COVID19_vs_Healthy"
"APOL4",7.59178370638523,1.11002333632279,0.453199979904062,2.44930138028199,0.0143133627366065,0.0663434538218066,"Not significant","COVID19_vs_Healthy"
"KIF27",57.2707500316896,0.753846874344064,0.307887846041648,2.44844635485251,0.0143473793284341,0.0664814307762323,"Not significant","COVID19_vs_Healthy"
"RGS22",22.9835091735481,1.00372648563536,0.40999411898547,2.44814849568837,0.0143592461843352,0.0665167212233501,"Not significant","COVID19_vs_Healthy"
"CLCN4",8.53450893769474,1.03479630000828,0.422757406919721,2.44773073888396,0.0143759044071002,0.066574179391034,"Not significant","COVID19_vs_Healthy"
"TLR7",1.80274261309073,1.70354368567309,0.696182502939516,2.44697859897391,0.0144059392664209,0.0666935318464363,"Not significant","COVID19_vs_Healthy"
"ZNF414",5.00416408731649,-0.744223671913117,0.304279921125927,-2.44585206003494,0.0144510283538948,0.0668824879271653,"Not significant","COVID19_vs_Healthy"
"MT3",3.18873817656965,-1.60613704601166,0.656723966802989,-2.44568057083485,0.0144579030161096,0.0668945199278779,"Not significant","COVID19_vs_Healthy"
"RASGRP3",5.85805419323818,1.45728847298009,0.595921068757184,2.44543874916072,0.0144676020686547,0.0669196089773305,"Not significant","COVID19_vs_Healthy"
"TDG",6.32938309618671,0.876570975659972,0.358526831579488,2.44492433606222,0.014488253382675,0.0669953276986108,"Not significant","COVID19_vs_Healthy"
"CCDC101",10.5348170506381,0.700184988577524,0.286416468048686,2.44463942086774,0.0144997025959761,0.0670282815161756,"Not significant","COVID19_vs_Healthy"
"SYMPK",53.8181177736166,-0.365816337877144,0.14964666483431,-2.44453385100282,0.014503946907833,0.0670282815161756,"Not significant","COVID19_vs_Healthy"
"SLC25A17",7.15457333470403,0.821902402204355,0.336288665710001,2.44403836944395,0.0145238817993657,0.0670609921500368,"Not significant","COVID19_vs_Healthy"
"STOM",32.4657850077918,0.814906458809279,0.333406201603661,2.44418506581352,0.0145179771944234,0.0670609921500368,"Not significant","COVID19_vs_Healthy"
"TMPRSS4",61.573927919434,-0.466338441234893,0.19080060014155,-2.4441141217005,0.0145208324674129,0.0670609921500368,"Not significant","COVID19_vs_Healthy"
"MEAF6",36.2143792500972,0.606506552625428,0.248185591739721,2.44376213934888,0.0145350059517241,0.0670925584461884,"Not significant","COVID19_vs_Healthy"
"DZIP1L",209.04530582071,0.931737377342268,0.381292365596148,2.44362977445274,0.0145403391235984,0.0670973832515681,"Not significant","COVID19_vs_Healthy"
"DCBLD1",5.16871779539552,1.0801522636416,0.442206966029726,2.44263963849224,0.0145802878791223,0.0672618940838756,"Not significant","COVID19_vs_Healthy"
"RNF13",19.834216751521,0.777504644469418,0.318338091053696,2.44238646369929,0.0145905181779417,0.0672892509426559,"Not significant","COVID19_vs_Healthy"
"AGTPBP1",15.010715985336,1.02430811731083,0.419444575423836,2.44205832504996,0.0146037870359734,0.0673241279264066,"Not significant","COVID19_vs_Healthy"
"TSC22D1_AS1",4.82684204267308,-0.858486757518111,0.351552596071649,-2.44198668168318,0.0146066854748307,0.0673241279264066,"Not significant","COVID19_vs_Healthy"
"S100PBP",9.50816718042566,0.714534321015253,0.292627882762901,2.44178481650088,0.0146148549585136,0.067341946522621,"Not significant","COVID19_vs_Healthy"
"FABP6",26.6682697420801,1.01933831907452,0.417499564471133,2.44153145492683,0.0146251142014557,0.0673495547452557,"Not significant","COVID19_vs_Healthy"
"GULP1",14.4210214572619,0.74300019499733,0.304313519964667,2.44156156809463,0.0146238945117237,0.0673495547452557,"Not significant","COVID19_vs_Healthy"
"MRPL21",7.77502336751701,-0.655285689136208,0.26842654189218,-2.44121048729756,0.0146381200979876,0.0673605100629515,"Not significant","COVID19_vs_Healthy"
"POLR3G",4.10530655453723,1.31090679701326,0.536958509339988,2.4413558481913,0.014632228681425,0.0673605100629515,"Not significant","COVID19_vs_Healthy"
"WDR44",13.7039181251352,0.657024173696762,0.269144902724172,2.44115406625442,0.014640407382675,0.0673605100629515,"Not significant","COVID19_vs_Healthy"
