"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction","comparison"
"TFEC",40.8358511179532,-3.40664422209517,0.329780258787947,-10.3300429037679,5.15375282594647e-25,3.74021898268461e-22,"Down","COVID19_vs_OtherVirus"
"SNORD55",307.057551314644,2.19859563008776,0.213614446624035,10.292354589469,7.62876684243632e-25,5.29569093071036e-22,"Up","COVID19_vs_OtherVirus"
"OPRL1",80.6400944220379,-4.26729929711556,0.417181524026239,-10.2288789204556,1.4721364170325e-24,9.7933875143087e-22,"Down","COVID19_vs_OtherVirus"
"VEGFA",282.090237606898,-1.81439021918913,0.178001791188637,-10.1931009068686,2.12864005666444e-24,1.35943468578818e-21,"Down","COVID19_vs_OtherVirus"
"RAMP2_AS1",11.5139238239824,-4.74874722420027,0.466290695532378,-10.1840917472704,2.33530374344785e-24,1.43405613722648e-21,"Down","COVID19_vs_OtherVirus"
"MTRNR2L6",38.29936446663,-2.16197702914732,0.213461767475959,-10.1281698109748,4.14331740002992e-24,2.41418393297309e-21,"Down","COVID19_vs_OtherVirus"
"PLEKHA4",153.222794875168,-2.39771950040436,0.236787097218851,-10.1260563965116,4.23381874754143e-24,2.41418393297309e-21,"Down","COVID19_vs_OtherVirus"
"SNORD79",32.416579501582,3.12905971549498,0.313203984929326,9.99048500676341,1.67758895707685e-23,9.23599492713412e-21,"Up","COVID19_vs_OtherVirus"
"TUBA3FP",43.1277493971863,-3.17929919558505,0.319289195425749,-9.95742806563086,2.34038847095694e-23,1.24555474424328e-20,"Down","COVID19_vs_OtherVirus"
"RPS6KA4",283.021899429896,-2.76946852504374,0.283011087501219,-9.78572447283295,1.29663330181173e-22,6.57744284426747e-20,"Down","COVID19_vs_OtherVirus"
"SNORD48",15.7972555011338,2.74982740194418,0.281052094292983,9.78404878590808,1.3182899349653e-22,6.57744284426747e-20,"Up","COVID19_vs_OtherVirus"
