"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002696","positive regulation of leukocyte activation","27/694","243/12561",0.111111111111111,2.01104707012488,3.84865069069068,0.000420445378795642,0.00592560811453122,0.00398598508267593,"SHH/IL4I1/NR4A3/IL10/IL2RA/CD200/MMP8/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CCL2/NLRP3/IL6/SMARCB1/LRRK2/GPR65/PRLR/IL1B/TNFSF14/CLEC4D/LILRB4/CD274/TNF/CR1",27
"GO:0050678","regulation of epithelial cell proliferation","25/694","218/12561",0.114678899082569,2.07562197604632,3.87419639587301,0.000423003470485972,0.00594178874875962,0.0039968693270296,"EMC10/GHSR/NUPR1/DLL4/NR4A3/VEGFA/NRP1/FZD7/MMP12/PDGFB/IL10/NRP2/SCN5A/EGF/FGF2/CCL2/TEK/BMP4/SFRP1/TNFAIP3/DAB2IP/KDR/TNF/ZFP36/TGFBR3",25
"GO:0001959","regulation of cytokine-mediated signaling pathway","19/694","146/12561",0.13013698630137,2.35540444514626,3.98360304162603,0.000427890390667483,0.00599046546934476,0.00402961274819007,"ZBP1/SH2B3/IL1R2/SPHK1/MMP12/CARD16/MMP8/IRAK2/USP18/SLIT2/PADI2/IL6/EDN1/PXDN/IL1B/CSF1/TNFAIP3/IL36RN/IL1RN",19
"GO:0030217","T cell differentiation","26/694","231/12561",0.112554112554113,2.03716456454209,3.84747853656701,0.000437733590543081,0.00610797798194882,0.0041086600144308,"IFNL1/SHH/IL4I1/DLL4/IL27/CD69/IL10/IL18R1/IL2RA/BTNL8/CD80/CD86/NFKBID/CTLA4/NLRP3/IL6/SMARCB1/BMP4/GPR65/IL1B/SOCS3/SPN/LILRB4/CR1/RSAD2/IL18RAP",26
"GO:0071356","cellular response to tumor necrosis factor","20/694","158/12561",0.126582278481013,2.29106628242075,3.9492788060878,0.000440559787288301,0.00612712522651122,0.004121539811698,"NFKBIA/SPHK1/CXCL8/CARD16/MMP8/TP53/PID1/GBP2/CCL2/PLVAP/EDN1/SFRP1/CHI3L1/GPER1/TNFAIP3/AIM2/DAB2IP/GBP1/TNF/ZFP36",20
"GO:0007423","sensory organ development","28/694","257/12561",0.108949416342412,1.97192164074502,3.80696370544415,0.000456147655483352,0.0063230467769962,0.00425333056844629,"HMX3/BHLHA15/DLL4/INHBA/ASCL1/VEGFA/NRP1/NRL/TULP1/EFNA5/CRB2/PRICKLE1/SPRED3/FGF2/SPRY1/COL2A1/PXDN/TBX2/USH2A/WNT2B/NKD1/SOX3/ATOH7/ZEB2/PDGFRB/MYO7B/MYO6/CALB1",28
"GO:0030168","platelet activation","15/694","102/12561",0.147058823529412,2.66167994575352,4.07483431945891,0.000460236623274815,0.00635881026386909,0.00427738763101683,"FLNA/HBB/SH2B3/PDGFB/PLEK/SERPINE2/DGKI/F2RL3/THBD/VWF/IL6/FGB/SLC6A4/EMILIN2/ADRA2B",15
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","16/694","113/12561",0.141592920353982,2.56275024865471,4.03536750355464,0.000465314078483792,0.00639855934893914,0.00430412569014543,"ATF3/INHBA/NRP1/FAIM2/PMAIP1/G0S2/BMP4/FGB/SFRP1/SERPINE1/IL1B/GPER1/TNFSF14/TNFAIP3/BCL2L14/TNF",16
"GO:0001938","positive regulation of endothelial cell proliferation","12/694","71/12561",0.169014084507042,3.05905751511954,4.20746504628159,0.000466150384462343,0.00639855934893914,0.00430412569014543,"EMC10/GHSR/VEGFA/NRP1/PDGFB/IL10/NRP2/EGF/FGF2/TEK/BMP4/KDR",12
"GO:0043410","positive regulation of MAPK cascade","32/694","310/12561",0.103225806451613,1.86832760063215,3.74354248669051,0.000483955269485886,0.00662138800523871,0.00445401607824327,"FGFR3/IL27/INHBA/VEGFA/NRP1/OSM/FZD7/SPHK1/PDGFB/CSF1R/ANGPT1/EGF/FGF2/PIK3R5/TEK/IL6/EDN1/BMP4/FGB/LRRK2/S100A12/NKD1/CHI3L1/IL1B/PLCB1/GPER1/PDGFRB/DAB2IP/KDR/NOX4/TNF/ADRA2B",32
"GO:0045124","regulation of bone resorption","7/694","27/12561",0.259259259259259,4.69244316362472,4.6446708191102,0.000512067889821071,0.00696904359006309,0.00468787392848158,"P2RX7/SPP1/CSF1R/RUFY4/IL6/S1PR1/TNFAIP3",7
"GO:0038084","vascular endothelial growth factor signaling pathway","8/694","35/12561",0.228571428571429,4.13701111568547,4.49415409959084,0.000518409053985687,0.00696904359006309,0.00468787392848158,"VEGFA/NRP1/ANGPT1/NRP2/SEMA6A/PDGFRB/DAB2IP/KDR",8
"GO:0042554","superoxide anion generation","8/694","35/12561",0.228571428571429,4.13701111568547,4.49415409959084,0.000518409053985687,0.00696904359006309,0.00468787392848158,"NCF1C/NCF1B/EDN1/NOXA1/ITGAM/ITGB2/NCF1/NOX4",8
"GO:0050819","negative regulation of coagulation","8/694","35/12561",0.228571428571429,4.13701111568547,4.49415409959084,0.000518409053985687,0.00696904359006309,0.00468787392848158,"SH2B3/PDGFB/SERPINE2/THBD/EDN1/FGB/SERPINE1/PLAUR",8
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","8/694","35/12561",0.228571428571429,4.13701111568547,4.49415409959084,0.000518409053985687,0.00696904359006309,0.00468787392848158,"ADAMTS1/POLDIP2/NR4A3/PDGFB/IL10/FGF2/EDN1/TNF",8
"GO:0031032","actomyosin structure organization","20/694","160/12561",0.125,2.26242795389049,3.8863537029348,0.000519288013118132,0.00696904359006309,0.00468787392848158,"MYBPC3/MYH3/NRP1/FHDC1/FLNC/PHACTR1/ARHGAP28/MYH6/EDN1/SFRP1/GPR65/TJP1/TTN/MYL2/LIMK1/CNN1/S1PR1/ZEB2/PDGFRB/ARHGEF10",20
"GO:0042093","T-helper cell differentiation","13/694","82/12561",0.158536585365854,2.86942081956843,4.10703300222871,0.000521203227924002,0.00697254096022776,0.00469022650817223,"IL27/CD69/IL10/IL18R1/CD80/CD86/NFKBID/NLRP3/IL6/GPR65/SOCS3/SPN/IL18RAP",13
"GO:0030098","lymphocyte differentiation","32/694","312/12561",0.102564102564103,1.85635114165374,3.70410206074342,0.000541255558901709,0.00721788267472089,0.00485526077895528,"IFNL1/SHH/IL4I1/DLL4/IL27/INHBA/CD69/IL10/IL18R1/IL2RA/BTNL8/CD80/CD86/NFKBID/CTLA4/CD79B/NLRP3/IL6/SMARCB1/BMP4/SFRP1/NCAPH/RELB/GPR65/NFAM1/IL1B/SOCS3/SPN/LILRB4/CR1/RSAD2/IL18RAP",32
"GO:0001569","branching involved in blood vessel morphogenesis","6/694","20/12561",0.3,5.42982708933718,4.7944608014226,0.000553265060554103,0.00729718044349883,0.00490860209301606,"SHH/DLL4/VEGFA/NRP1/FGF2/KDR",6
"GO:2000352","negative regulation of endothelial cell apoptotic process","6/694","20/12561",0.3,5.42982708933718,4.7944608014226,0.000553265060554103,0.00729718044349883,0.00490860209301606,"ANGPT1/TEK/FGB/SERPINE1/TNFAIP3/KDR",6
"GO:0046883","regulation of hormone secretion","19/694","149/12561",0.12751677852349,2.30798019457285,3.8839846285098,0.000553390938392762,0.00729718044349883,0.00490860209301606,"GHSR/FFAR2/INHBA/IFNG/BLK/TFR2/OSM/SPP1/IRS1/EFNA5/SLC8B1/IL6/EDN1/FGB/RASL10B/IL1B/GPER1/TNF/CHGA",19
"GO:0072006","nephron development","14/694","93/12561",0.150537634408602,2.72464441758855,4.03688825818381,0.000554128557645853,0.00729718044349883,0.00490860209301606,"SHH/VEGFA/IRX1/PDGFB/ANGPT1/FGF2/TEK/EDN1/BMP4/PDGFRB/AQP1/EGR1/CR1/CALB1",14
"GO:0055013","cardiac muscle cell development","9/694","44/12561",0.204545454545455,3.70215483363898,4.34200707100692,0.000564122576185565,0.00740564652973822,0.00498156409005839,"VEGFA/PRICKLE1/ALPK3/MYH6/EDN1/BMP4/TTN/MYL2/PDGFRB",9
"GO:0001936","regulation of endothelial cell proliferation","15/694","104/12561",0.144230769230769,2.61049379295057,3.9881646205736,0.000568292312027826,0.00743721677914676,0.00500280048314524,"EMC10/GHSR/DLL4/VEGFA/NRP1/PDGFB/IL10/NRP2/EGF/FGF2/CCL2/TEK/BMP4/KDR/TNF",15
"GO:0002548","monocyte chemotaxis","8/694","36/12561",0.222222222222222,4.02209414024976,4.39111140594462,0.000634710374620107,0.00828071058405304,0.00557019435373231,"PDGFB/AIF1/CCL2/SLIT2/IL6/S100A12/SERPINE1/CXCL10",8
"GO:0034612","response to tumor necrosis factor","21/694","175/12561",0.12,2.17193083573487,3.77537027196627,0.000658195956459199,0.00856012379828427,0.00575814753630897,"NFKBIA/SPHK1/CXCL8/CARD16/MMP8/TP53/PID1/GBP2/CCL2/PLVAP/EDN1/SFRP1/GCH1/CHI3L1/GPER1/TNFAIP3/AIM2/DAB2IP/GBP1/TNF/ZFP36",21
"GO:1903522","regulation of blood circulation","20/694","163/12561",0.122699386503067,2.22078817559803,3.79369475429126,0.000660189899013381,0.00856012379828427,0.00575814753630897,"PDE4B/SCN1B/FLNA/MYBPC3/SMTNL1/RYR2/SCN5A/MYH7/MYH6/JPH3/EDN1/FGB/GCH1/TBX2/MYL2/FGF13/TNF/CHGA/ADRA2B/SLC4A3",20
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production","5/694","14/12561",0.357142857142857,6.46407986825854,4.94669565633479,0.0006687458849545,0.00864446367852228,0.00581488053282269,"IL18R1/NLRP3/IL6/IL1B/RSAD2",5
"GO:0001932","regulation of protein phosphorylation","32/694","316/12561",0.10126582278481,1.8328530259366,3.62607346120222,0.000674097936924167,0.00868699910152428,0.00584349288083732,"IFNL1/FGFR3/LCP2/IFNG/VEGFA/OSM/IL13RA1/PDGFB/CSF1R/ANGPT1/IL10/FGR/EGF/TNK2/IRAK2/CD80/FGF2/PIK3R5/IL10RA/SLIT2/TRIB3/IL6/ACVR2A/BMP4/SFRP1/S100A12/ITGB2/PRLR/PLAUR/GPER1/PDGFRB/KDR",32
"GO:0010959","regulation of metal ion transport","25/694","225/12561",0.111111111111111,2.01104707012488,3.70066299551201,0.000677775382428086,0.00870776055351205,0.00585745850872199,"PDE4B/SCN1B/FLNA/IFNG/P2RX7/TSPAN18/PDGFB/RYR2/CXCL9/SCN5A/EGF/CXCL11/F2RL3/SLC8B1/CACNA1F/CAMK2B/AMIGO1/CCL2/JPH3/TESC/FGF13/P2RX1/GPER1/PDGFRB/CXCL10",25
"GO:0002287","alpha-beta T cell activation involved in immune response","12/694","74/12561",0.162162162162162,2.93504166991199,4.03720878367285,0.00068672776203262,0.00872799841379848,0.0058710719316227,"IL27/CD69/IL10/IL18R1/CD80/CD86/NFKBID/NLRP3/IL6/SOCS3/SPN/IL18RAP",12
"GO:0034219","carbohydrate transmembrane transport","12/694","74/12561",0.162162162162162,2.93504166991199,4.03720878367285,0.00068672776203262,0.00872799841379848,0.0058710719316227,"AQP9/NR4A3/SLC5A9/IRS1/SLC5A10/PID1/TRIB3/GRB10/PDZK1IP1/IL1B/AQP1/TNF",12
"GO:2000628","regulation of miRNA metabolic process","12/694","74/12561",0.162162162162162,2.93504166991199,4.03720878367285,0.00068672776203262,0.00872799841379848,0.0058710719316227,"VEGFA/PDGFB/IL10/TP53/FGF2/IL6/ESR1/BMP4/MYOCD/LILRB4/TNF/EGR1",12
"GO:0002706","regulation of lymphocyte mediated immunity","16/694","117/12561",0.136752136752137,2.47513485553831,3.87657988867063,0.000688243253227554,0.00872799841379848,0.0058710719316227,"IL4I1/SERPINB9/IL10/IL18R1/CD80/PDCD1/NLRP3/IL6/IL1B/SLC22A13/RASGRP4/LILRB4/KLRD1/CD274/CR1/RSAD2",16
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","14/694","95/12561",0.147368421052632,2.66728348248142,3.94467995134031,0.000689706566633815,0.00872799841379848,0.0058710719316227,"IL27/CD69/IL10/IL18R1/CD80/CD86/NFKBID/NLRP3/IL6/GPR65/SOCS3/SPN/RSAD2/IL18RAP",14
"GO:0002218","activation of innate immune response","29/694","277/12561",0.104693140794224,1.89488550650756,3.64201339478884,0.000698537186516918,0.00881328055084519,0.00592843875702132,"NLRC4/OASL/MAP2K6/FFAR2/ZNFX1/P2RX7/NFKBIA/ZBP1/MNDA/CLEC4E/TREML4/IRAK2/GBP2/IRF7/NLRP3/S100A9/TNIP3/MEFV/TNFAIP3/AIM2/DAB2IP/GBP5/KLRD1/PIK3AP1/FCN1/CD274/TNF/FCN3/RSAD2",29
"GO:0003012","muscle system process","33/694","331/12561",0.0996978851963746,1.80447425929634,3.58688129832546,0.000734417436141494,0.00923831365940375,0.00621434622805424,"GHSR/PDE4B/SCN1B/FLNA/MYBPC3/NR4A3/MYH3/SPHK1/PDGFB/RYR2/TRIM72/SCN5A/CACNA2D3/CLCN1/PROK2/CAMK2B/MYH7/MYH6/JPH3/EDN1/KCNMA1/TTN/MYL2/IL1B/FGF13/CNN1/GPER1/PDGFRB/RPL3L/MYOCD/TNF/CHGA/ADRA2B",33
"GO:0055002","striated muscle cell development","13/694","85/12561",0.152941176470588,2.76814714358366,3.95543513861913,0.000741375790449822,0.00929808803855819,0.00625455472295142,"MYBPC3/MYH3/VEGFA/PRICKLE1/FLNC/ALPK3/MYH6/EDN1/BMP4/TTN/CNTNAP1/MYL2/PDGFRB",13
"GO:0072678","T cell migration","10/694","55/12561",0.181818181818182,3.29080429656799,4.11731605078625,0.000756735504710374,0.00946256206780271,0.00636519164229959,"MSN/CD69/MYO1G/CD200/CXCL11/AIF1/CCL2/S1PR1/SPN/CXCL10",10
"GO:0045088","regulation of innate immune response","38/694","400/12561",0.095,1.71944524495677,3.53628437178069,0.000764310944792938,0.0095021633200209,0.00639183025854724,"NLRC4/OASL/MAP2K6/FFAR2/SERPINB9/ZNFX1/P2RX7/NFKBIA/ZBP1/MMP12/MNDA/CLEC4E/TREML4/FGR/IRAK2/USP18/GBP2/IRF7/NLRP3/S100A9/TNIP3/MEFV/NCF1/TNFAIP3/AIM2/CD300E/DAB2IP/RASGRP4/GBP5/KLRD1/PIK3AP1/N4BP1/FCN1/CD274/TNF/CR1/FCN3/RSAD2",38
"GO:0002286","T cell activation involved in immune response","14/694","96/12561",0.145833333333333,2.6394992795389,3.89946286625822,0.000767399852037237,0.0095021633200209,0.00639183025854724,"IFNL1/IL27/SLC11A1/CD69/IL10/IL18R1/CD80/CD86/NFKBID/NLRP3/IL6/SOCS3/SPN/IL18RAP",14
"GO:0003015","heart process","19/694","153/12561",0.124183006535948,2.24764084308075,3.75481453393963,0.000769369477075281,0.0095021633200209,0.00639183025854724,"PDE4B/SCN1B/FLNA/MYBPC3/RYR2/SCN5A/MYH7/MYH6/JPH3/EDN1/GCH1/TBX2/TTN/MYL2/FGF13/NOX4/TNF/CHGA/SLC4A3",19
"GO:0003229","ventricular cardiac muscle tissue development","8/694","37/12561",0.216216216216216,3.91338889321598,4.29172490654334,0.000771176994648113,0.0095021633200209,0.00639183025854724,"DLL4/MYBPC3/LRP2/RYR2/MYH7/MYH6/MYL2/TGFBR3",8
"GO:0006940","regulation of smooth muscle contraction","8/694","37/12561",0.216216216216216,3.91338889321598,4.29172490654334,0.000771176994648113,0.0095021633200209,0.00639183025854724,"GHSR/SPHK1/PROK2/EDN1/CNN1/GPER1/MYOCD/ADRA2B",8
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","12/694","75/12561",0.16,2.89590778097983,3.98235763419673,0.000777329985655648,0.00955005410948368,0.00642404500658772,"SH2B3/IL1R2/MMP12/CARD16/USP18/SLIT2/PADI2/IL6/PXDN/IL1B/IL36RN/IL1RN",12
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","11/694","65/12561",0.169230769230769,3.06297938372866,4.03246068338391,0.00078699388351665,0.00964067507307896,0.00648500310609192,"CRADD/ATF3/FAIM2/DDX47/PMAIP1/FGB/SFRP1/SERPINE1/TNFAIP3/DAB2IP/TNF",11
"GO:0001656","metanephros development","9/694","46/12561",0.195652173913043,3.54119158000251,4.1754662752193,0.000794214416574879,0.00964501311656063,0.00648792118239257,"SHH/IRX1/PDGFB/PTCH1/BMP4/PDGFRB/AQP1/EGR1/CALB1",9
"GO:0030193","regulation of blood coagulation","9/694","46/12561",0.195652173913043,3.54119158000251,4.1754662752193,0.000794214416574879,0.00964501311656063,0.00648792118239257,"SH2B3/PDGFB/SERPINE2/THBD/EDN1/FGB/SERPINE1/PLAUR/EMILIN2",9
"GO:1900046","regulation of hemostasis","9/694","46/12561",0.195652173913043,3.54119158000251,4.1754662752193,0.000794214416574879,0.00964501311656063,0.00648792118239257,"SH2B3/PDGFB/SERPINE2/THBD/EDN1/FGB/SERPINE1/PLAUR/EMILIN2",9
"GO:0030224","monocyte differentiation","7/694","29/12561",0.241379310344828,4.36882639371957,4.3920929303048,0.000817221058231223,0.00989588948099532,0.00665667845201025,"VEGFA/IL1R2/CSF1R/IRF7/BMP4/IL1B/CSF1",7
"GO:0072001","renal system development","21/694","178/12561",0.117977528089888,2.1353252598517,3.68910867508343,0.000822996969054718,0.00993727572377245,0.0066845177797466,"SHH/VEGFA/IRX1/NRP1/PDGFB/ANGPT1/PTCH1/PRICKLE1/FGF2/SLIT2/TEK/EDN1/BMP4/SFRP1/LRRK2/PDGFRB/AQP1/MYOCD/EGR1/CR1/CALB1",21
"GO:0030162","regulation of proteolysis","16/694","119/12561",0.134453781512605,2.43353595040322,3.79962778355063,0.00083030259406896,0.00997212881577514,0.00670796244603616,"NLRC4/SHH/IFNG/TIMP4/IL10/SERPINE2/GAS1/CRB2/ASTL/TSPAN5/LRRK2/SERPINE1/PLAUR/IL1B/TNF/CR1",16
"GO:0048598","embryonic morphogenesis","26/694","241/12561",0.107883817427386,1.95263491456109,3.61105202733908,0.000832654647753834,0.00997212881577514,0.00670796244603616,"SNAI1/SHH/DLL4/INHBA/NR4A3/MYH3/IRX1/FZD7/LRP2/IL10/RYR2/CRB2/PTCH1/PRICKLE1/COL4A2/MMP8/FGF2/DUSP2/COL2A1/BMP4/TBX2/ITGB2/SCRIB/IL1RN/MYO6/ITGA7",26
"GO:0016485","protein processing","20/694","166/12561",0.120481927710843,2.180653449533,3.70303061444899,0.000832982758223268,0.00997212881577514,0.00670796244603616,"NLRC4/ADAM19/SHH/GGT1/SERPINE2/GAS1/PTCH1/ASTL/TMPRSS11A/THBD/FGB/LRRK2/SERPINE1/PRSS27/PLAUR/SRGN/KLK6/C1S/TMPRSS11F/MYRFL",20
"GO:0061061","muscle structure development","40/694","430/12561",0.0930232558139535,1.68366731452316,3.4884686735335,0.000845743362313508,0.0100962111297142,0.00679142902749507,"SPEG/BOC/SHH/BHLHA15/DLL4/EGR2/MYBPC3/MYH3/VEGFA/FZD7/PDGFB/LRP2/RYR2/HBEGF/TRIM72/PRICKLE1/FLNC/ALPK3/MYH7/MYH6/EDN1/SMARCB1/BMP4/CD164/TBX2/NKD1/TTN/CNTNAP1/MYL2/PLCB1/GPER1/S1PR1/PDGFRB/CD53/RPL3L/MYOCD/CXCL10/TGFBR3/OLFM2/ITGA7",40
"GO:0007204","positive regulation of cytosolic calcium ion concentration","14/694","97/12561",0.144329896907216,2.61228794676015,3.85481764264397,0.000852359740084263,0.0101178702668031,0.00680599850216688,"P2RX7/CMKLR1/CXCR2/CXCL8/RYR2/PROK2/CCL2/JPH3/EDN1/ESR1/C3AR1/TRPV5/GPER1/CCRL2",14
"GO:0030856","regulation of epithelial cell differentiation","14/694","97/12561",0.144329896907216,2.61228794676015,3.85481764264397,0.000852359740084263,0.0101178702668031,0.00680599850216688,"SGPP1/IFNG/VEGFA/CLDN5/SPRED3/FGF2/SPRY1/BMP4/SERPINE1/IL1B/PLCB1/ZEB2/TNF/ZFP36",14
"GO:0008016","regulation of heart contraction","17/694","131/12561",0.129770992366412,2.34878016587104,3.75271288308733,0.000870545000893379,0.0103026441658584,0.00693029055642814,"PDE4B/SCN1B/FLNA/MYBPC3/RYR2/SCN5A/MYH7/MYH6/JPH3/EDN1/GCH1/TBX2/MYL2/FGF13/TNF/CHGA/SLC4A3",17
"GO:0014909","smooth muscle cell migration","10/694","56/12561",0.178571428571429,3.23203993412927,4.04816503689337,0.000876513738903566,0.0103026441658584,0.00693029055642814,"ADAMTS1/NR4A3/NRP1/PDGFB/AIF1/SLIT2/BMP4/SERPINE1/PDGFRB/MYOCD",10
"GO:0042476","odontogenesis","10/694","56/12561",0.178571428571429,3.23203993412927,4.04816503689337,0.000876513738903566,0.0103026441658584,0.00693029055642814,"SHH/INHBA/CSF3R/SCN5A/EDN1/BMP4/SERPINE1/BCOR/AQP1/SP6",10
"GO:0002690","positive regulation of leukocyte chemotaxis","12/694","76/12561",0.157894736842105,2.85780373123009,3.92840664803367,0.000877705091491018,0.0103026441658584,0.00693029055642814,"VEGFA/CMKLR1/CXCL8/CSF1R/AIF1/CCL2/IL6/EDN1/SERPINE1/C3AR1/CSF1/CXCL10",12
"GO:0003231","cardiac ventricle development","11/694","66/12561",0.166666666666667,3.01657060518732,3.9721107928446,0.000898234613275066,0.0105143351676142,0.00707268896665484,"DLL4/MYBPC3/LRP2/RYR2/SCN5A/SLIT2/MYH7/MYH6/BMP4/MYL2/TGFBR3",11
"GO:0050829","defense response to Gram-negative bacterium","9/694","47/12561",0.191489361702128,3.46584707830033,4.09563341230706,0.00093502254263008,0.0109146398743578,0.00734196235746377,"SLC11A1/IL6/SERPINE1/TREM1/RNASE7/AQP1/OPTN/BPI/CHGA",9
"GO:0002765","immune response-inhibiting signal transduction","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"LILRB3/LILRA6/LAIR1/LILRA1/LILRB4",5
"GO:0002767","immune response-inhibiting cell surface receptor signaling pathway","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"LILRB3/LILRA6/LAIR1/LILRA1/LILRB4",5
"GO:0042359","vitamin D metabolic process","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"SNAI1/IFNG/LRP2/CYP24A1/TNF",5
"GO:1901550","regulation of endothelial cell development","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"VEGFA/CLDN5/IL1B/PLCB1/TNF",5
"GO:1903140","regulation of establishment of endothelial barrier","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"VEGFA/CLDN5/IL1B/PLCB1/TNF",5
"GO:1903978","regulation of microglial cell activation","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"SPHK1/MMP8/IL6/LRRK2/CST7",5
"GO:2000659","regulation of interleukin-1-mediated signaling pathway","5/694","15/12561",0.333333333333333,6.03314121037464,4.71667754582926,0.00095780765866759,0.0109445674728323,0.00736209378680804,"ZBP1/IL1R2/IL6/IL1B/IL1RN",5
"GO:0007420","brain development","37/694","391/12561",0.0946291560102302,1.71273318248487,3.46237538756569,0.000958758108808378,0.0109445674728323,0.00736209378680804,"SHH/FAT4/FLNA/PHLPP2/EGR2/INHBA/ASCL1/NRP1/FAIM2/CSF1R/AFF2/NRP2/ZNF365/SCN5A/PTCH1/ROBO3/AMIGO1/SLIT2/PHACTR1/PADI2/MAST1/BMP4/SFRP1/LRRK2/NCAPH2/ITGAM/WNT2B/SLC6A4/CASP5/GRIN2C/SOX3/FGF13/PLCB1/AIM2/MDGA1/DAB2IP/AQP1",37
"GO:0045619","regulation of lymphocyte differentiation","20/694","168/12561",0.119047619047619,2.15469328941951,3.64365409924634,0.000968682116231429,0.0109445674728323,0.00736209378680804,"IFNL1/SHH/IL4I1/IL27/INHBA/CD69/IL10/IL2RA/CD80/CD86/NFKBID/CTLA4/NLRP3/SMARCB1/BMP4/SFRP1/GPR65/NFAM1/LILRB4/CR1",20
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","6/694","22/12561",0.272727272727273,4.93620644485198,4.468500810634,0.000968752650063225,0.0109445674728323,0.00736209378680804,"EDN1/LRRK2/SLC39A14/KLK6/GPER1/CHGA",6
"GO:0070232","regulation of T cell apoptotic process","6/694","22/12561",0.272727272727273,4.93620644485198,4.468500810634,0.000968752650063225,0.0109445674728323,0.00736209378680804,"BBC3/PIP/TP53/BMP4/CD274/IDO1",6
"GO:0072210","metanephric nephron development","6/694","22/12561",0.272727272727273,4.93620644485198,4.468500810634,0.000968752650063225,0.0109445674728323,0.00736209378680804,"IRX1/PDGFB/BMP4/PDGFRB/AQP1/EGR1",6
"GO:0030099","myeloid cell differentiation","28/694","270/12561",0.103703703703704,1.87697726544989,3.52274081688746,0.00099342057939182,0.0111932468490832,0.00752937320605866,"LILRB3/FLNA/IL20RA/HBB/INHBA/IFNG/VEGFA/SH2B3/SBNO2/IL1R2/CSF1R/IRF7/ACVR2A/TNFAIP6/BATF2/BMP4/TESC/TAL1/CSF3/IL1B/CSF1/BATF3/SNX10/RASGRP4/LILRB4/TNF/ZFP36/TGFBR3",28
"GO:0002686","negative regulation of leukocyte migration","7/694","30/12561",0.233333333333333,4.22319884726225,4.2742404023386,0.00101580662761553,0.0113845987467336,0.00765809008959773,"CD69/CD200/CCL2/SLIT2/PADI2/TNFAIP6/PLCB1",7
"GO:0045730","respiratory burst","7/694","30/12561",0.233333333333333,4.22319884726225,4.2742404023386,0.00101580662761553,0.0113845987467336,0.00765809008959773,"NCF1C/SLC11A1/CXCL8/NCF1B/NOXA1/S100A9/NCF1",7
"GO:0035710","CD4-positive, alpha-beta T cell activation","15/694","110/12561",0.136363636363636,2.46810322242599,3.73985618349586,0.00103092846562001,0.0115234285255245,0.00775147686384873,"IL27/CD69/IL10/IL18R1/CD80/CD86/NFKBID/NLRP3/IL6/GPR65/SOCS3/SPN/CD274/RSAD2/IL18RAP",15
"GO:0090257","regulation of muscle system process","20/694","169/12561",0.118343195266272,2.14194362498508,3.61427670034191,0.00104336859376814,0.0116316276564522,0.00782425928777897,"GHSR/PDE4B/MYBPC3/NR4A3/SPHK1/RYR2/SCN5A/CACNA2D3/PROK2/CAMK2B/MYH7/JPH3/EDN1/MYL2/FGF13/CNN1/GPER1/MYOCD/CHGA/ADRA2B",20
"GO:0031589","cell-substrate adhesion","28/694","271/12561",0.103321033210332,1.87005115007922,3.5015277551386,0.00105150728234823,0.0116663394790227,0.00784760892621003,"POLDIP2/FLNA/VEGFA/NRP1/FZD7/MMP12/PDGFB/EFNA5/SPOCK2/SPRY4/VWF/ITGA10/TEK/FGB/SFRP1/ITGAX/SPOCK1/ITGAM/ITGB2/SERPINE1/PLAUR/TESK2/CSF1/CSPG5/GBP1/KDR/SNED1/ITGA7",28
"GO:0051924","regulation of calcium ion transport","18/694","145/12561",0.124137931034483,2.24682500248435,3.65176427368118,0.00105201922212355,0.0116663394790227,0.00784760892621003,"PDE4B/P2RX7/TSPAN18/PDGFB/RYR2/CXCL9/EGF/CXCL11/F2RL3/SLC8B1/CACNA1F/CAMK2B/CCL2/JPH3/P2RX1/GPER1/PDGFRB/CXCL10",18
"GO:0030900","forebrain development","22/694","194/12561",0.11340206185567,2.05251195816869,3.57272679471798,0.00106360351234854,0.0117638456720124,0.00791319852025904,"SHH/FAT4/FLNA/PHLPP2/INHBA/ASCL1/NRP1/CSF1R/NRP2/SCN5A/SLIT2/PHACTR1/BMP4/LRRK2/NCAPH2/ITGAM/WNT2B/SOX3/FGF13/PLCB1/DAB2IP/AQP1",22
