"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002710","negative regulation of T cell mediated immunity","6/811","18/12405",0.333333333333333,5.09864364981504,4.60222664550171,0.00071998301430946,0.0128681174706625,0.0128681174706625,"PTPRC/NCKAP1L/LAG3/CD274/CEACAM1/LILRB1",6
"GO:0045619","regulation of lymphocyte differentiation","22/811","161/12405",0.136645962732919,2.09012721048319,3.68216389743323,0.000787126831716378,0.0140067329224639,0.0140067329224639,"NCKAP1L/IRF1/PSMA2/ZBTB1/TESPA1/SOCS1/LAG3/CD69/CD2/RASGRP1/CD86/IL7R/IL2RG/PSMA4/GPR65/PRDM1/IKZF3/NFKBIZ/SPINK5/PSMA3/HMGB1/PTPN2",22
"GO:0050671","positive regulation of lymphocyte proliferation","14/811","82/12405",0.170731707317073,2.61150040600283,3.87216432218768,0.000795430418881652,0.0140929519867075,0.0140929519867075,"PTPRC/NCKAP1L/AIF1/CD274/TNFSF13B/CD38/IL12RB2/IL1B/CD86/BMI1/MEF2C/FCGR3A/HMGB1/JAK2",14
"GO:0002224","toll-like receptor signaling pathway","13/811","73/12405",0.178082191780822,2.7239329088053,3.90696652377314,0.00080434515205923,0.0141892056045081,0.0141892056045081,"S100A8/GPS2/IRF1/CD274/TLR3/HSP90B1/LY96/BIRC3/NFKBIL1/CD300A/GDI1/NFKBIZ/IRF7",13
"GO:0045063","T-helper 1 cell differentiation","8/811","32/12405",0.25,3.82398273736128,4.23032932776331,0.000829241935895157,0.0145653486585033,0.0145653486585033,"PSMA2/IL18RAP/IL18R1/PSMA4/STAT4/NFKBIZ/PSMA3/HMGB1",8
"GO:0032607","interferon-alpha production","7/811","25/12405",0.28,4.28286066584464,4.34547034271093,0.000844109241226222,0.0146997656324652,0.0146997656324652,"TBK1/IFIH1/STAT1/TLR3/ZC3HAV1/IRF7/HMGB1",7
"GO:0032647","regulation of interferon-alpha production","7/811","25/12405",0.28,4.28286066584464,4.34547034271093,0.000844109241226222,0.0146997656324652,0.0146997656324652,"TBK1/IFIH1/STAT1/TLR3/ZC3HAV1/IRF7/HMGB1",7
"GO:0032732","positive regulation of interleukin-1 production","11/811","56/12405",0.196428571428571,3.00455786506958,3.97622886315405,0.000859907362218932,0.0149111595789028,0.0149111595789028,"EGR1/TNF/SAA1/AIM2/NAIP/IFI16/CASP1/GBP5/HMGB1/CLEC7A/JAK2",11
"GO:0032946","positive regulation of mononuclear cell proliferation","14/811","83/12405",0.168674698795181,2.58003654568954,3.81979656621827,0.000900540575099389,0.0155495883200424,0.0155495883200424,"PTPRC/NCKAP1L/AIF1/CD274/TNFSF13B/CD38/IL12RB2/IL1B/CD86/BMI1/MEF2C/FCGR3A/HMGB1/JAK2",14
"GO:0007204","positive regulation of cytosolic calcium ion concentration","15/811","93/12405",0.161290322580645,2.46708563700728,3.75584182595524,0.000968343637997232,0.0166497904001634,0.0166497904001634,"CYSLTR1/CXCR4/CCL2/CCR5/CXCR2/CMKLR1/SAA1/CD38/PROK2/CCRL2/CCR1/CXCL8/CXCR1/HMGB1/JAK2",15
"GO:0043331","response to dsRNA","6/811","19/12405",0.315789473684211,4.8302939840353,4.41893922760869,0.000994592062052382,0.0169580027316463,0.0169580027316463,"OAS1/IFIH1/TLR3/PMAIP1/OAS3/IFIT1",6
"GO:0050869","negative regulation of B cell activation","6/811","19/12405",0.315789473684211,4.8302939840353,4.41893922760869,0.000994592062052382,0.0169580027316463,0.0169580027316463,"LYN/MNDA/TNFAIP3/LAPTM5/SAMSN1/CD300A",6
"GO:0097191","extrinsic apoptotic signaling pathway","22/811","164/12405",0.134146341463415,2.05189317614508,3.58640862818792,0.00101005940696072,0.0171499670140205,0.0171499670140205,"ATF3/CYLD/TNF/TNFRSF1B/TLR3/TNFAIP3/ICAM1/G0S2/IL1B/BIRC3/BCL2L14/TNFSF15/TRAF1/PMAIP1/BCL2A1/NFKBIZ/TNFSF10/IFI27/IFI6/SP100/FAS/JAK2",22
"GO:0043122","regulation of canonical NF-kappaB signal transduction","33/811","286/12405",0.115384615384615,1.76491510955136,3.4612862842004,0.0010295975133051,0.0174091695714451,0.0174091695714451,"NAMPT/IFIT5/CYLD/TBK1/ECM1/PRKCB/TNF/NFKBIA/TANK/STAT1/TLR3/MIER1/CARD16/TRIM25/TRIM5/TNFAIP3/IL1B/BIRC3/NKIRAS1/TNFSF15/TRAF1/NFKBIL1/ZC3HAV1/GBP7/TRIM22/BST2/CASP1/UBD/EIF2AK2/TNFSF10/CARD10/PELI1/CLEC7A",33
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","10/811","49/12405",0.204081632653061,3.12161856111125,3.93551030812419,0.0010743655049732,0.0179427845605155,0.0179427845605155,"TBK1/CXCR4/HIF1A/PARP14/CASP4/PARP9/LAPTM5/MIR1246/ZBP1/CASP1",10
"GO:0032731","positive regulation of interleukin-1 beta production","10/811","49/12405",0.204081632653061,3.12161856111125,3.93551030812419,0.0010743655049732,0.0179427845605155,0.0179427845605155,"EGR1/TNF/AIM2/NAIP/IFI16/CASP1/GBP5/HMGB1/CLEC7A/JAK2",10
"GO:0042088","T-helper 1 type immune response","10/811","49/12405",0.204081632653061,3.12161856111125,3.93551030812419,0.0010743655049732,0.0179427845605155,0.0179427845605155,"PSMA2/IL18RAP/IL18R1/IL12RB2/IL1B/PSMA4/STAT4/NFKBIZ/PSMA3/HMGB1",10
"GO:0070555","response to interleukin-1","15/811","94/12405",0.159574468085106,2.44084004512422,3.70858031956738,0.00108422792187999,0.0180335868639222,0.0180335868639222,"HIF1A/CCL2/EGR1/NFKBIA/TANK/GBP3/GBP2/CD38/IL1B/IL1R2/ZBP1/RPS6KA4/CXCL8/IL1RN/GBP1",15
"GO:0097028","dendritic cell differentiation","7/811","26/12405",0.269230769230769,4.11813525561984,4.20933509324426,0.00109070325331006,0.0180675437286118,0.0180675437286118,"LYN/IL20RA/BATF2/LILRB1/UBD/IRF8/HMGB1",7
"GO:0007162","negative regulation of cell adhesion","27/811","221/12405",0.122171945701357,1.86873364540732,3.4463746828342,0.0012362081525841,0.0203126944426622,0.0203126944426622,"PTPRC/IRF1/PSMA2/PAG1/SOCS1/LAG3/MAD2L2/CD274/CD69/BTN2A2/CD164/ANGPT1/CEACAM1/LILRB1/LAPTM5/CD86/CD300A/ADAMDEC1/ILDR2/PSMA4/MUC21/PSMA3/HMGB1/IL1RN/PTPN2/GBP1/JAK2",27
"GO:0022409","positive regulation of cell-cell adhesion","27/811","221/12405",0.122171945701357,1.86873364540732,3.4463746828342,0.0012362081525841,0.0203126944426622,0.0203126944426622,"PTPRC/NCKAP1L/LYN/ZBTB1/TESPA1/SOCS1/CCL2/TNF/AIF1/CD274/FSTL3/IL12RB2/DOCK8/RASGRP1/B2M/IL1B/CD86/IL7R/BMI1/IL2RG/SIRPB1/PLAUR/GPR65/HSPH1/NFKBIZ/HMGB1/JAK2",27
"GO:0002228","natural killer cell mediated immunity","10/811","50/12405",0.2,3.05918618988903,3.85863680207233,0.00126574676065939,0.0207145303200282,0.0207145303200282,"GSDMB/CD2/CEACAM1/LILRB1/RASGRP1/B2M/GZMB/NFKBIZ/SLAMF7/FCGR3A",10
"GO:0150077","regulation of neuroinflammatory response","8/811","34/12405",0.235294117647059,3.59904257634003,4.01351700060583,0.00127431975005386,0.0207714119258779,0.0207714119258779,"PTPRC/TNF/TNFRSF1B/LRRK2/IL1B/PTGS2/STAP1/CCR1",8
"GO:0002407","dendritic cell chemotaxis","6/811","20/12405",0.3,4.58877928483354,4.24803806518184,0.001343054036726,0.021593068795843,0.021593068795843,"CXCR4/CCR5/CXCR2/CCR1/CXCR1/HMGB1",6
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","6/811","20/12405",0.3,4.58877928483354,4.24803806518184,0.001343054036726,0.021593068795843,0.021593068795843,"OAS1/STAT2/USP18/ISG15/OAS3/PTPN2",6
"GO:0002444","myeloid leukocyte mediated immunity","13/811","77/12405",0.168831168831169,2.58242990055567,3.68381819046446,0.00134592379733598,0.021593068795843,0.021593068795843,"LYN/FGR/MILR1/DAO/CD177/FCAR/KMT2E/CD300A/FCGR2A/TREM1/STAP1/FCGR3B/FCGR3A",13
"GO:0002698","negative regulation of immune effector process","13/811","77/12405",0.168831168831169,2.58242990055567,3.68381819046446,0.00134592379733598,0.021593068795843,0.021593068795843,"PTPRC/NCKAP1L/LAG3/CD22/TNF/CD274/CD69/SERPING1/CEACAM1/LILRB1/CD300A/BST2/SPINK5",13
"GO:0042129","regulation of T cell proliferation","15/811","96/12405",0.15625,2.3899892108508,3.61584926657123,0.00135130186469226,0.0215943337200822,0.0215943337200822,"PTPRC/NCKAP1L/IRF1/AIF1/CD274/BTN2A2/TNFRSF1B/IL12RB2/LILRB1/LAPTM5/IL1B/CD86/BMI1/HMGB1/JAK2",15
"GO:0002706","regulation of lymphocyte mediated immunity","16/811","106/12405",0.150943396226415,2.30881976595398,3.57908930421473,0.00138224714034335,0.0220025667847622,0.0220025667847622,"PTPRC/NCKAP1L/ZBTB1/LAG3/MAD2L2/CD274/TNFRSF1B/IL18R1/SLC15A4/CEACAM1/LILRB1/RASGRP1/B2M/RSAD2/IL1B/HMGB1",16
"GO:0032814","regulation of natural killer cell activation","7/811","27/12405",0.259259259259259,3.96561172763392,4.07986310629299,0.00139045471924685,0.0220470933110153,0.0220470933110153,"ZBTB1/FGR/CUL4A/IL12RB2/RASGRP1/PRDM1/FCGR3A",7
"GO:0001779","natural killer cell differentiation","5/811","14/12405",0.357142857142857,5.46283248194469,4.41871592999104,0.00143663027436314,0.0226033527723158,0.0226033527723158,"PTPRC/ZBTB1/RASGRP1/NFIL3/PRDM1",5
"GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","5/811","14/12405",0.357142857142857,5.46283248194469,4.41871592999104,0.00143663027436314,0.0226033527723158,0.0226033527723158,"NCKAP1L/IRF1/SOCS1/CD274/LILRB1",5
"GO:0045638","negative regulation of myeloid cell differentiation","10/811","51/12405",0.196078431372549,2.99920214695003,3.78366481944241,0.00148400726822503,0.0232589600692962,0.0232589600692962,"LYN/TLR3/FSTL3/CEACAM1/LILRB1/TNFAIP6/LEO1/ZFP36/LILRB3/PTPN2",10
"GO:0030183","B cell differentiation","15/811","97/12405",0.154639175257732,2.36535014682141,3.57035025209098,0.00150429181063494,0.0234865483844343,0.0234865483844343,"PTPRC/GPS2/NCKAP1L/DOCK11/TNFSF13B/LAPTM5/DOCK10/HDAC9/IKZF3/NFKBIZ/JMJD1C/IRF8/SMC4/CFB/PTPN2",15
"GO:0002762","negative regulation of myeloid leukocyte differentiation","8/811","35/12405",0.228571428571429,3.4962127884446,3.9111586613428,0.00155875388625451,0.0240535147664083,0.0240535147664083,"LYN/TLR3/FSTL3/CEACAM1/LILRB1/TNFAIP6/LILRB3/PTPN2",8
"GO:0070266","necroptotic process","8/811","35/12405",0.228571428571429,3.4962127884446,3.9111586613428,0.00155875388625451,0.0240535147664083,0.0240535147664083,"CYLD/MLKL/TNF/TLR3/BIRC3/ZBP1/PELI1/FAS",8
"GO:0002367","cytokine production involved in immune response","12/811","69/12405",0.173913043478261,2.66016190425133,3.65731583852789,0.00156421629769281,0.0240535147664083,0.0240535147664083,"FFAR2/SEMA7A/TNF/TNFRSF1B/IL18R1/LILRB1/LAPTM5/B2M/RSAD2/IL1B/BST2/CLEC7A",12
"GO:0002718","regulation of cytokine production involved in immune response","12/811","69/12405",0.173913043478261,2.66016190425133,3.65731583852789,0.00156421629769281,0.0240535147664083,0.0240535147664083,"FFAR2/SEMA7A/TNF/TNFRSF1B/IL18R1/LILRB1/LAPTM5/B2M/RSAD2/IL1B/BST2/CLEC7A",12
"GO:0007260","tyrosine phosphorylation of STAT protein","7/811","28/12405",0.25,3.82398273736128,3.95647126304949,0.0017508165501539,0.0267926740859624,0.0267926740859624,"PARP14/PARP9/IL10RA/IL7R/IL2RG/PTPN2/JAK2",7
"GO:0097193","intrinsic apoptotic signaling pathway","29/811","249/12405",0.116465863453815,1.78145380535706,3.29444526222174,0.00175549545544834,0.0267926740859624,0.0267926740859624,"S100A8/PPP1R15A/CYLD/RPS7/CUL4A/HIF1A/ERO1A/TNF/TNFRSF1B/CASP4/DDIT3/BCL3/LAPTM5/LRRK2/BIRC3/RPL26/PMAIP1/DNAJA1/PTGS2/PLAUR/TMEM117/IFI16/BCL2A1/SOD2/BCLAF1/IFI27/IFI6/PTPN2/JAK2",29
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","25/811","204/12405",0.122549019607843,1.87450134184377,3.33083031161979,0.00176485999095742,0.026835091280416,0.026835091280416,"NAMPT/IFIT5/TBK1/ECM1/PRKCB/TNF/TLR3/MIER1/CARD16/TRIM25/TRIM5/IL1B/BIRC3/TNFSF15/TRAF1/ZC3HAV1/TRIM22/BST2/CASP1/UBD/EIF2AK2/TNFSF10/CARD10/PELI1/CLEC7A",25
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","11/811","61/12405",0.180327868852459,2.75828263022781,3.6408291918758,0.00179216382702489,0.0271489501677562,0.0271489501677562,"THBS4/PARP14/ANGPT1/PARP9/SAMSN1/IL10RA/SNX6/IL7R/IL2RG/PTPN2/JAK2",11
"GO:0002820","negative regulation of adaptive immune response","9/811","44/12405",0.204545454545455,3.12871314875014,3.74103124682076,0.00185941107963235,0.0279597791494533,0.0279597791494533,"PTPRC/NCKAP1L/LAG3/CD274/CD69/CEACAM1/IL12RB2/LILRB1/SAMSN1",9
"GO:0045581","negative regulation of T cell differentiation","9/811","44/12405",0.204545454545455,3.12871314875014,3.74103124682076,0.00185941107963235,0.0279597791494533,0.0279597791494533,"IRF1/PSMA2/SOCS1/LAG3/CD69/PSMA4/PSMA3/HMGB1/PTPN2",9
"GO:0002702","positive regulation of production of molecular mediator of immune response","13/811","80/12405",0.1625,2.48558877928483,3.525533111528,0.00192686810811971,0.0287618591230324,0.0287618591230324,"PTPRC/FFAR2/SEMA7A/TNF/MAD2L2/IL18R1/LILRB1/LAPTM5/B2M/RSAD2/IL1B/CD86/CLEC7A",13
"GO:0042093","T-helper cell differentiation","13/811","80/12405",0.1625,2.48558877928483,3.525533111528,0.00192686810811971,0.0287618591230324,0.0287618591230324,"PSMA2/TBK1/LY9/IL18RAP/CD69/IL18R1/CD86/PSMA4/GPR65/STAT4/NFKBIZ/PSMA3/HMGB1",13
"GO:0033032","regulation of myeloid cell apoptotic process","5/811","15/12405",0.333333333333333,5.09864364981504,4.20073025879634,0.00203994808698432,0.0303386439943836,0.0303386439943836,"CCR5/HCAR2/FCAR/MEF2C/IRF7",5
"GO:0050860","negative regulation of T cell receptor signaling pathway","7/811","29/12405",0.241379310344828,3.69212126365917,3.83864654330304,0.00217966584222219,0.0322986847529287,0.0322986847529287,"LAG3/CD274/CEACAM1/LAPTM5/DGKZ/PTPN2/GBP1",7
"GO:0042267","natural killer cell mediated cytotoxicity","9/811","45/12405",0.2,3.05918618988903,3.65988379493965,0.00219207644897437,0.0323648968462702,0.0323648968462702,"GSDMB/CD2/CEACAM1/LILRB1/RASGRP1/GZMB/NFKBIZ/SLAMF7/FCGR3A",9
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","8/811","37/12405",0.216216216216216,3.30722831339354,3.71720364365279,0.00227713520139738,0.0334993716451059,0.0334993716451059,"ATF3/CYLD/TNF/G0S2/BCL2L14/TNFSF15/PMAIP1/TNFSF10",8
"GO:0070670","response to interleukin-4","6/811","22/12405",0.272727272727273,4.17161753166685,3.93780196759766,0.00231058000946763,0.0337477187762746,0.0337477187762746,"PTPRC/IL20RA/PARP14/RUFY4/IL2RG/PTPN2",6
"GO:0071353","cellular response to interleukin-4","6/811","22/12405",0.272727272727273,4.17161753166685,3.93780196759766,0.00231058000946763,0.0337477187762746,0.0337477187762746,"PTPRC/IL20RA/PARP14/RUFY4/IL2RG/PTPN2",6
"GO:0050728","negative regulation of inflammatory response","18/811","133/12405",0.135338345864662,2.07012599315799,3.28154011904535,0.00253683835577067,0.0369200582134481,0.0369200582134481,"PTPRC/GPS2/LYN/FGR/CYLD/CD69/TNFRSF1B/IL18R1/SAA1/TNFAIP3/RB1/TEK/IL10RA/IL1B/IL1R2/TNFAIP6/IL1RN/PTPN2",18
"GO:0051098","regulation of binding","12/811","73/12405",0.164383561643836,2.51439960812797,3.43209909292321,0.0025679411117905,0.0372397154111968,0.0372397154111968,"JUN/MITD1/DTX3L/TRIM21/PARP9/ZC4H2/RB1/TXN/PLAUR/CCRL2/IFI16/HMGB1",12
"GO:0050832","defense response to fungus","7/811","30/12405",0.233333333333333,3.56905055487053,3.72593549566767,0.00268526109048184,0.0388029749777074,0.0388029749777074,"RNASE7/S100A8/CLEC4E/ZBP1/USP15/GNLY/CLEC7A",7
"GO:0060338","regulation of type I interferon-mediated signaling pathway","8/811","38/12405",0.210526315789474,3.22019598935687,3.62514672986544,0.00272219923227039,0.0391863856291846,0.0391863856291846,"OAS1/TBK1/STAT2/USP18/ZBP1/ISG15/OAS3/PTPN2",8
"GO:0002544","chronic inflammatory response","4/811","10/12405",0.4,6.11837237977805,4.2823609631942,0.00276949179416077,0.0391863856291846,0.0391863856291846,"S100A8/TNF/TNFAIP3/NFKBIZ",4
"GO:0039530","MDA-5 signaling pathway","4/811","10/12405",0.4,6.11837237977805,4.2823609631942,0.00276949179416077,0.0391863856291846,0.0391863856291846,"IFIH1/DDX60/OAS3/IRF7",4
"GO:0050859","negative regulation of B cell receptor signaling pathway","4/811","10/12405",0.4,6.11837237977805,4.2823609631942,0.00276949179416077,0.0391863856291846,0.0391863856291846,"GPS2/LYN/CD22/CD300A",4
"GO:0070671","response to interleukin-12","4/811","10/12405",0.4,6.11837237977805,4.2823609631942,0.00276949179416077,0.0391863856291846,0.0391863856291846,"IL12RB2/STAT4/NFKBIZ/JAK2",4
"GO:0071360","cellular response to exogenous dsRNA","4/811","10/12405",0.4,6.11837237977805,4.2823609631942,0.00276949179416077,0.0391863856291846,0.0391863856291846,"OAS1/IFIH1/OAS3/IFIT1",4
"GO:0032897","negative regulation of viral transcription","5/811","16/12405",0.3125,4.7799784217016,4.00134357252116,0.00280913513754604,0.0392028276900689,0.0392028276900689,"LARP7/TRIM21/IFITM3/ZFP36/SP100",5
"GO:0034163","regulation of toll-like receptor 9 signaling pathway","5/811","16/12405",0.3125,4.7799784217016,4.00134357252116,0.00280913513754604,0.0392028276900689,0.0392028276900689,"LYN/SLC15A4/RSAD2/HMGB1/MSR1",5
"GO:0043330","response to exogenous dsRNA","5/811","16/12405",0.3125,4.7799784217016,4.00134357252116,0.00280913513754604,0.0392028276900689,0.0392028276900689,"OAS1/IFIH1/TLR3/OAS3/IFIT1",5
"GO:0150078","positive regulation of neuroinflammatory response","5/811","16/12405",0.3125,4.7799784217016,4.00134357252116,0.00280913513754604,0.0392028276900689,0.0392028276900689,"TNF/LRRK2/IL1B/STAP1/CCR1",5
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","12/811","74/12405",0.162162162162162,2.48042123504516,3.37813246091181,0.00288716650290903,0.0401542781547928,0.0401542781547928,"CYLD/NMI/TNF/TRIM21/BCL3/IL18R1/LAPTM5/IL1B/CD86/TRAF1/EIF2AK2/HMGB1",12
"GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","6/811","23/12405",0.260869565217391,3.99024285637699,3.79620483149143,0.00295563617831284,0.0406899237385974,0.0406899237385974,"PARP14/SAMSN1/SNX6/IL7R/IL2RG/PTPN2",6
"GO:0090025","regulation of monocyte chemotaxis","6/811","23/12405",0.260869565217391,3.99024285637699,3.79620483149143,0.00295563617831284,0.0406899237385974,0.0406899237385974,"LYN/AIF1/CXCL10/CCR1/MOSPD2/HMGB1",6
"GO:0110156","mRNA methylguanosine-cap decapping","6/811","23/12405",0.260869565217391,3.99024285637699,3.79620483149143,0.00295563617831284,0.0406899237385974,0.0406899237385974,"PATL1/LSM5/NUDT12/XRN1/ZFP36/LSM3",6
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","16/811","114/12405",0.140350877192982,2.14679732623791,3.25327028134185,0.00297073809205658,0.0407601270206416,0.0407601270206416,"OASL/LYN/TNFAIP3/GBP2/SLC15A4/RSAD2/BIRC3/ZC3HAV1/IFI16/USP15/DDX60/NEK7/EIF2AK2/GBP5/HMGB1/MSR1",16
"GO:0150076","neuroinflammatory response","11/811","65/12405",0.169230769230769,2.58854216067533,3.39603769427811,0.00302480272574069,0.0413626547227964,0.0413626547227964,"PTPRC/TNF/AIF1/TNFRSF1B/ZEB2/LRRK2/IL1B/PTGS2/STAP1/CCR1/JAK2",11
"GO:0038094","Fc-gamma receptor signaling pathway","7/811","31/12405",0.225806451612903,3.45391989181019,3.6179355830741,0.00327619468822047,0.0445016445149947,0.0445016445149947,"LYN/FGR/FCER1G/NOS2/FCGR2A/FCGR3B/FCGR3A",7
"GO:0043029","T cell homeostasis","7/811","31/12405",0.225806451612903,3.45391989181019,3.6179355830741,0.00327619468822047,0.0445016445149947,0.0445016445149947,"NCKAP1L/PSMA2/AIM2/PMAIP1/PSMA4/PSMA3/FAS",7
"GO:0010721","negative regulation of cell development","20/811","158/12405",0.126582278481013,1.936193791069,3.13223327502934,0.00335373364905078,0.0454035369431293,0.0454035369431293,"LYN/IRF1/PSMA2/SOCS1/LAG3/TNF/CD69/TLR3/FSTL3/CEACAM1/LILRB1/B2M/IL1B/TNFAIP6/PSMA4/GDI1/PSMA3/HMGB1/LILRB3/PTPN2",20
"GO:0002752","cell surface pattern recognition receptor signaling pathway","11/811","66/12405",0.166666666666667,2.54932182490752,3.3377075586496,0.00342061988430309,0.0461557153262752,0.0461557153262752,"OAS1/FFAR2/LYN/PIK3AP1/TBK1/NMI/NFKBIA/TNFAIP3/LY96/HMGB1/CLEC7A",11
"GO:0002312","B cell activation involved in immune response","9/811","48/12405",0.1875,2.86798705302096,3.42935634473241,0.00348131425071967,0.0465126412186316,0.0465126412186316,"NBN/MAD2L2/DOCK11/GAPT/SLC15A4/DOCK10/NFKBIZ/JMJD1C/IRF8",9
"GO:0045620","negative regulation of lymphocyte differentiation","9/811","48/12405",0.1875,2.86798705302096,3.42935634473241,0.00348131425071967,0.0465126412186316,0.0465126412186316,"IRF1/PSMA2/SOCS1/LAG3/CD69/PSMA4/PSMA3/HMGB1/PTPN2",9
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","9/811","48/12405",0.1875,2.86798705302096,3.42935634473241,0.00348131425071967,0.0465126412186316,0.0465126412186316,"NMI/TNF/TRIM21/IL18R1/LAPTM5/IL1B/CD86/EIF2AK2/HMGB1",9
"GO:0042102","positive regulation of T cell proliferation","10/811","57/12405",0.175438596491228,2.68349665779739,3.36919411809588,0.00351969117946228,0.0468717044323817,0.0468717044323817,"PTPRC/NCKAP1L/AIF1/CD274/IL12RB2/IL1B/CD86/BMI1/HMGB1/JAK2",10
"GO:0002685","regulation of leukocyte migration","20/811","159/12405",0.125786163522013,1.92401647162832,3.10138588183758,0.00360794037600476,0.047890413785731,0.047890413785731,"NCKAP1L/LYN/THBS4/CCL2/TNF/AIF1/CD69/CMKLR1/ICAM1/DOCK8/CXCL10/TNFAIP6/CD300A/PLVAP/STAP1/CCL20/CCR1/MOSPD2/CXCL8/HMGB1",20
"GO:0009408","response to heat","12/811","76/12405",0.157894736842105,2.41514699201765,3.27279708975667,0.00362214214598917,0.0479228222237203,0.0479228222237203,"CRNN/LYN/CHORDC1/HSP90AB4P/DNAJB4/CXCL10/PSIP1/HSP90AA1/CLPB/DNAJA1/TPR/HDAC6",12
"GO:0036336","dendritic cell migration","6/811","24/12405",0.25,3.82398273736128,3.66238886172611,0.00372628780134351,0.0490561754163109,0.0490561754163109,"CXCR4/CCR5/CXCR2/CCR1/CXCR1/HMGB1",6
"GO:0002281","macrophage activation involved in immune response","5/811","17/12405",0.294117647058824,4.49880322042504,3.81784276042064,0.0037679958049829,0.0490561754163109,0.0490561754163109,"NMI/TNF/DYSF/IL1B/HMGB1",5
"GO:0032703","negative regulation of interleukin-2 production","5/811","17/12405",0.294117647058824,4.49880322042504,3.81784276042064,0.0037679958049829,0.0490561754163109,0.0490561754163109,"PTPRC/TNFAIP3/LAPTM5/ZFP36/GBP1",5
"GO:0039535","regulation of RIG-I signaling pathway","5/811","17/12405",0.294117647058824,4.49880322042504,3.81784276042064,0.0037679958049829,0.0490561754163109,0.0490561754163109,"OASL/BIRC3/ZC3HAV1/USP15/DDX60",5
"GO:0046597","host-mediated suppression of symbiont invasion","5/811","17/12405",0.294117647058824,4.49880322042504,3.81784276042064,0.0037679958049829,0.0490561754163109,0.0490561754163109,"IFITM1/IFITM2/TRIM25/TRIM5/IFITM3",5
