"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MBNL1",41.8902385223374,1.01910976342401,0.293972568799807,3.46668319287307,0.000526922536524596,0.00609407527829776
"MCAT",9.49400408368477,-1.07395526818507,0.283957485825263,-3.78209880631898,0.000155511607112809,0.00239748337743964
"MCHR1",3.0173678162572,-3.50925437938001,0.577856318543181,-6.07288397958009,1.25633226673895e-09,1.51223748537932e-07
"MCTP2",40.9603849232967,1.02074903821882,0.368236936632651,2.77198981599477,0.00557147796023992,0.0340556590319665
"MED22",8.12866885828656,-1.10708367783666,0.312175125970544,-3.54635454825162,0.000390600301509804,0.00484319613155738
"MED7",5.41388639677275,1.18824804830836,0.43781150922415,2.71406306886281,0.00664635114000364,0.0387633628918289
"MEF2C",17.3916489776127,1.49101278532032,0.49640666112962,3.00361155897339,0.00266795716242612,0.0203145982109698
"MEGF8",51.5540826274003,-1.33289971130319,0.34576493936799,-3.85493021281898,0.000115762646617475,0.00190420709502874
"MEIS1_AS2",1.7687701962813,-1.37345231542595,0.447154006183425,-3.07154201110423,0.00212956194273869,0.0171240417677159
"MEMO1",3.3958240041834,-1.27586352125188,0.395722337380568,-3.22413824222632,0.00126352387357704,0.0118180642999005
"MESP1",2.43593022928802,-1.60241556389302,0.564711668816878,-2.83758181808112,0.00454566948604977,0.0293801705679146
"METRN",6.24159102262323,-1.03971053963633,0.398797244323844,-2.6071156569779,0.00913085130601474,0.048465183296001
"MEX3C",26.6238696715089,-1.15449979953034,0.265921067345301,-4.34151310783967,1.41504835037632e-05,0.000355991584994994
"MEX3D",9.32757211155044,-1.43811667417823,0.373076724072044,-3.85474778078226,0.000115849000157679,0.00190420709502874
"MFAP3L",90.2056643085027,-1.72459664037284,0.55912552112996,-3.08445344595885,0.0020392652242586,0.0166286723445537
"MFGE8",3.01792664267624,-2.6054300186604,0.492391644290147,-5.2913774002329,1.21398558578473e-07,7.53827239934899e-06
"MFHAS1",20.2756188003449,-1.80323561806064,0.448566598269124,-4.0199953028575,5.81993017808584e-05,0.00111196907724893
"MGC72080",10.9702343610447,-1.04796062024513,0.374084485053642,-2.80140091908613,0.00508812629392811,0.0320140732800109
"MICU2",17.9030171214865,1.11836176409592,0.262782935325195,4.25583861719159,2.08266896070099e-05,0.000491547570091239
"MIER1",92.4046782385248,1.45075154219389,0.232286752896087,6.24551991926496,4.22392696925546e-10,5.79789554516749e-08
"MILR1",3.23678971783258,2.36243284236512,0.644558911084774,3.66519305177119,0.000247152078351818,0.00340984013706767
"MIR1246",369.827921891851,2.4010162479169,0.5249432938951,4.57385831163069,4.78823709541199e-06,0.000151672741030378
"MIR191",203.936449427547,2.25118278638112,0.727151332565078,3.09589309069945,0.00196221094807334,0.01621098835193
"MIR200A",1.41200493374804,-1.61564776972285,0.483964707260924,-3.33835865608232,0.000842748937846582,0.00872755485071034
"MIR200B",2.27044112041166,-1.67895542886883,0.496904444886399,-3.37882956400736,0.000727951227595055,0.00773481673962156
"MIR219A1",4.01388768936173,-3.27599080970641,0.646753981607399,-5.06528123965234,4.07797842292597e-07,2.07182488188135e-05
"MIR3609",38.8286492934489,1.53126359326133,0.563917052056558,2.7154057279824,0.00661946193129111,0.0386641807767239
"MIR4516",4.4020485327195,-2.75855486882535,0.617475586573639,-4.46747195971346,7.91493819792806e-06,0.000220771752087662
"MIR6723",5.12445280839001,2.84187308956621,0.800491732037991,3.55015920318255,0.000384998250470787,0.00479272285072942
"MIR6821",5.27858156724357,-2.90417875284892,0.706624856136735,-4.10993008189192,3.95778934579853e-05,0.000833532808654852
"MIRLET7BHG",6.67937866313602,-1.15089424692678,0.283669986080893,-4.05715903478978,4.96732590350451e-05,0.000988720037625583
"MIRLET7D",23.5781229296729,3.67033439154515,0.878821364410789,4.17642827106956,2.96122061009365e-05,0.000656333995846253
"MIS18BP1",13.5922963111912,1.08039505937552,0.351460382658173,3.07401662515774,0.00211197662811667,0.0170351599364792
"MITD1",9.76713605685069,1.53631324816865,0.377892759017809,4.06547416299196,4.79349047792832e-05,0.000959188478243252
"MLKL",26.1775983001985,1.64051473913255,0.476777255763649,3.44084102020545,0.000579909155143603,0.00650962586778128
"MLLT4_AS1",157.73199676131,-1.6640489904324,0.606371954779536,-2.74427103251735,0.00606454443465404,0.0362949403904256
"MME",14.3318989520753,2.05387225791561,0.666803679221378,3.08017535283234,0.00206878754934081,0.0167898230968832
"MMP11",3.28307381357561,-3.69943928554336,0.778041621231841,-4.7548089775534,1.98634140041093e-06,7.40054053181671e-05
"MMP21",5.34970231663962,-2.42287179068112,0.599033683051302,-4.04463364787722,5.2405006793675e-05,0.00102376223009666
"MMP25_AS1",7.03957488590491,1.90531115619999,0.731057828033168,2.60623863549347,0.0091542658519504,0.048557949847905
"MNDA",68.463502039185,3.49343376097626,0.724613232664216,4.8211012489129,1.42767867137822e-06,5.6701309263265e-05
"MNS1",97.5050900118853,1.25979001411824,0.326934084598696,3.85334559308676,0.000116514751382411,0.00191113504154295
"MORC3",34.2810818937227,1.04117338505851,0.265755906742966,3.91778078545407,8.93679198441251e-05,0.00156423848962066
"MORN4",6.7094650906938,-1.19166135602733,0.336682356407961,-3.5394232377992,0.00040100237427528,0.00493696707526325
"MOSPD2",5.45666782944931,1.15088439302254,0.403737752148464,2.85057413357603,0.00436403759108201,0.028651942171315
"MOV10L1",6.09825650909939,-4.18180328902628,0.656783911396528,-6.36709154481945,1.92646205649663e-10,2.90906283014125e-08
"MPHOSPH6",13.7450097884914,1.03666161897127,0.305426839205201,3.39414054661642,0.000688443509478485,0.00742055756413831
"MPHOSPH9",11.6646309304255,1.05948253323056,0.356921129133872,2.96839398609314,0.00299360347789164,0.0221328502966128
"MRGPRF",8.56519628438125,-1.64714924543454,0.619344571782175,-2.65950380528054,0.00782558460127257,0.0433830316059396
"MRPL1",3.23116464933039,1.22000712729634,0.43746480218676,2.78881208544751,0.00529017502951083,0.0327772751669506
"MRPL4",9.6334988990157,-1.20313273139405,0.265775873268345,-4.52686963868721,5.98638429640395e-06,0.000177751312087531
"MRPS31",20.7569787586993,1.24630856031453,0.359584661291773,3.46596697377828,0.000528328173002802,0.00610131310047811
"MRTO4",36.7305796631982,-2.08190840463834,0.45126410848775,-4.61350319132428,3.95938181468317e-06,0.000129345316568188
"MSH3",26.0868722689152,1.10663549537141,0.314895915663846,3.51428977107709,0.00044093153342547,0.00533619229314908
"MSL3",44.4707369801997,1.53201226949493,0.3724458370612,4.1133827178291,3.89903172757974e-05,0.000824487141529295
"MSMB",73.6852872268693,1.5684236828359,0.453566095307949,3.4579826381666,0.00054423645574192,0.00621621318207998
"MSR1",8.54978906785988,1.57408953657446,0.489785866205922,3.21383209517251,0.00130976238904544,0.0121058250819747
"MT2A",50.6604028760214,1.49883781755013,0.411042052968071,3.64643424371607,0.000265904481380573,0.00361255290740381
"MTG1",21.0486161954145,-1.08302522976607,0.246582410692914,-4.39214308402083,1.12238790264377e-05,0.000295675520211611
"MTIF2",27.6894180572168,1.19509501907507,0.313581489450881,3.81111468399434,0.000138341563231197,0.00218222659419533
"MTMR9LP",126.908081313146,2.43383372432712,0.711219449038367,3.42205732368242,0.000621492091458742,0.00689235169889893
"MTRNR2L2",543.006339432668,1.72004395067812,0.504840165941359,3.40710598466509,0.000656556272741373,0.00718447031878113
"MUC13",31.5851134913185,1.36030418451006,0.472738983357978,2.87749526143898,0.00400845930449366,0.027059694217738
"MUC15",24.930110439909,1.43731495628643,0.375256888324363,3.83021604934285,0.000128030797917197,0.00205690546797567
"MUC21",23.4617450201618,2.18055930605315,0.700970639881948,3.11077123917827,0.00186599435230837,0.0156479526392933
"MX1",485.318231063675,2.401167298747,0.333965843146883,7.18985892725244,6.48583011158298e-13,1.87944943677871e-10
"MX2",148.010408430807,2.85433723582301,0.406856832374558,7.01558142495508,2.28994658005856e-12,5.34822150518752e-10
"MXD1",160.816163863442,2.01129467594253,0.578598217656068,3.47615083242114,0.000508666116851472,0.00594444167027023
"MYCBPAP",45.8429926646283,1.03702775782292,0.394308793070743,2.6299889225064,0.00853876504701847,0.0461854806276339
"MYCT1",5.23023887105724,1.54855373805194,0.527873941759088,2.93356730754986,0.00335090990630769,0.0240197151689889
"MYEOV2",6.61558481875649,-1.03738970330931,0.367556075555654,-2.82239846461803,0.00476659128974013,0.0303943033829884
"MYH11",7.91646442028385,-1.29463073196467,0.373407466881667,-3.4670724256699,0.000526160098872222,0.0060897583041069
"MYL12A",62.4896527547649,1.00718531262476,0.246984444703857,4.07793014589402,4.54384129470128e-05,0.000925807663795385
"MYNN",13.7626268916993,-2.04016147071103,0.298750356856849,-6.8289842133598,8.55179835732456e-12,1.71562231660788e-09
"MYO15A",15.3360241417031,-1.89658787818928,0.466342100309407,-4.06694543969104,4.76333896910618e-05,0.000954452726980259
"MYO16",3.96838112314174,-1.46292824564299,0.552772917123857,-2.64652663023865,0.00813231018166486,0.0445369181795493
"MYOCD",14.7025897760127,5.21299138648994,1.08200701615297,4.81789055770129,1.45083908741665e-06,5.73301263633732e-05
"MYOD1",39.7606002313549,1.96440954523716,0.740794932838682,2.65175888516091,0.00800737007794398,0.0441146401660546
"MYOM1",11.3503501990795,-2.48110188781989,0.480460548936632,-5.16400752009947,2.41717978688841e-07,1.3754192474629e-05
"MYOM2",3.16434474792059,-1.49909554373864,0.556624441188663,-2.6931902963825,0.0070771862309725,0.0405126335408504
"MYPOP",6.0806189407137,-1.67458200937306,0.344476214402004,-4.8612413262845,1.16651939604935e-06,4.76597793978594e-05
"MYRFL",10.443224650066,-1.66221446495784,0.493991904590245,-3.36486175079449,0.000765820206406878,0.00804671129137514
"MZT2A",3.71032500885288,-1.1027669240495,0.376563106008907,-2.92850496092791,0.00340596397431181,0.0242587729950074
"N4BP2L2",62.1793967114189,1.28082015801431,0.251403874066759,5.09467152313727,3.49346426008867e-07,1.83819875441973e-05
"NAALAD2",1.41965345978756,-2.87239127358963,0.668758159742567,-4.29511211451287,1.7460507398987e-05,0.000422290602441033
"NABP1",53.668700328657,1.63084025671337,0.544320912160325,2.99610068303423,0.00273456128329806,0.0206816892030198
"NACC2",22.9642629540737,-1.97697134557231,0.254819667169128,-7.75831539039,8.60649065949977e-15,3.63984772540142e-12
"NAGLU",14.2239065236862,-2.32660009313663,0.405753770679955,-5.73401964752603,9.80779626162182e-09,9.35807292084501e-07
"NAIP",9.83659082140812,2.10143523976991,0.689179720134406,3.04918322228066,0.0022946448772406,0.0181529843473513
"NAMPT",126.998312272941,2.2683653773857,0.537608142414135,4.21936573951351,2.44990565152173e-05,0.00055640237496389
"NAT2",7.22560529323824,5.2876306355588,1.91727067923693,2.757894695215,0.00581749352046687,0.0352155275080331
"NBN",39.4170306732234,1.80530989539991,0.404075809122486,4.46775049295928,7.90464249744154e-06,0.000220771752087662
"NBPF12",134.811486216601,-2.34844502666904,0.54459748074726,-4.31225833701372,1.61595464597713e-05,0.000398211941736222
"NCAPH",8.77574455841085,-1.24507991949987,0.477137146759932,-2.60948016299876,0.00906799033905218,0.0482311056510838
"NCBP2_AS2",4.03563840631636,-1.17771329395478,0.323406376109372,-3.64158959425244,0.000270959792482713,0.0036694054963865
"NCKAP1L",15.2695133726548,1.25046508550288,0.461564178936867,2.70919005972931,0.00674476902426165,0.0391622061935608
"NCKAP5L",74.8684273096161,1.93376242286287,0.690518590902411,2.80044947136864,0.0051031495990273,0.0320525749276031
"NDRG4",78.2059275877796,2.0919456419248,0.584562928945395,3.5786491724661,0.000345374717723644,0.00442622734065486
"NDUFB7",72.9203694339676,-1.16117810132388,0.246537206983292,-4.70995074346962,2.47776665453402e-06,8.87233240506828e-05
"NDUFS5",38.826765194944,1.14530859068591,0.310758865700732,3.68552185342594,0.000228234495991223,0.0031981618076902
"NEIL2",5.14410029571677,-1.02408373929099,0.343600920948148,-2.98044526907869,0.00287829666920497,0.0215294389482406
"NEIL3",1.75827265122974,2.27002975783947,0.785574696881889,2.88964215223541,0.00385680586892746,0.0263427753107712
"NEK5",53.3869153452605,1.32945275582676,0.356752003020614,3.72654601675759,0.000194121644908884,0.00283889299021889
"NEK7",21.7503201967677,1.05552171622874,0.288200036006856,3.6624621247571,0.000249802695783253,0.00343780685481147
"NEMF",61.5799932720706,1.03326973024211,0.198847510521131,5.19629201056711,2.03302826249764e-07,1.17825282413196e-05
"NEURL1B",10.0837411478909,-1.62275060267451,0.418215188051982,-3.88018094281362,0.000104378785104816,0.00177727881318843
"NEXN",15.9260589755294,2.35525995477728,0.570382702976364,4.12926258543095,3.63928579199014e-05,0.000778703647631513
"NFE2",8.88977810586465,2.50512768443573,0.93879458904974,2.66845134564682,0.00762018144220942,0.0426468523632664
"NFIL3",29.3438894441642,2.04439284742982,0.555476691028769,3.68042958498135,0.000232841352898739,0.00324443587725687
"NFKBIA",154.647036530642,1.71852534680777,0.476682336047698,3.60517941792541,0.000311937345414658,0.00408819969420079
"NFKBIL1",317.002318821051,3.01975725720633,0.696730437180668,4.3341830585525,1.46302398369042e-05,0.000365709253942296
"NFKBIZ",85.9565815030968,1.45376694149622,0.448552721275046,3.24101688061053,0.00119104130729362,0.0112825598847924
"NIFK",8.15137997072525,1.16366235887469,0.40174521602901,2.89651827189564,0.00377328668287549,0.0260485266532464
"NKIRAS1",7.42681502627765,1.24727310960156,0.39418053788675,3.16421788931627,0.00155500332525613,0.0138018672907589
"NKX2_2",10.038153520815,-2.1742882331475,0.718847603240544,-3.02468593252015,0.00248891434444473,0.0193352143707799
"NKX2_5",63.4117858872396,-1.59035361782909,0.557172843508106,-2.85432722782361,0.00431280830797249,0.0284394540257705
"NMI",38.7804537341901,1.58606507610481,0.318235133708761,4.9839408289731,6.23021390527389e-07,2.9453289181186e-05
"NMNAT3",1.59027115150162,-1.55812767958573,0.426552061445018,-3.65284292451268,0.000259352892760594,0.00354441403136923
"NMU",6.40345983981716,-2.87072614547757,0.604517380098565,-4.7487900927009,2.04637199662955e-06,7.58806374484817e-05
"NOL11",14.8620065642142,1.12478285883091,0.415022137756112,2.71017557018099,0.00672476010460051,0.0391040500057049
"NOP58",44.6211832320662,1.28152625299922,0.267970529185274,4.7823402703854,1.73266055430068e-06,6.54895467480605e-05
"NOS2",61.9284695576867,1.32591431412622,0.405402809664242,3.27060958266262,0.00107315954973019,0.0105230752508472
"NOTCH3",16.8292975108443,-1.08496428914463,0.317402747932881,-3.418257391313,0.000630234759897594,0.00697447915337875
"NOX4",53.7232793097189,6.1439810621583,1.21875611415421,5.04118994013999,4.62645980690879e-07,2.2982489859844e-05
"NPAP1",3.31686810931103,-3.49207012979328,0.650756534633921,-5.36616990217044,8.04261859089296e-08,5.33266507247004e-06
"NPAT",8.63481820526572,1.3948258263388,0.418295218634458,3.33454881672391,0.000854379023268882,0.00880719562326184
"NPDC1",4.23962786530788,-1.24587834204601,0.452578587786378,-2.75284420356642,0.00590800042362782,0.0356805830293046
"NPEPL1",4.04192501592478,-1.13303261610118,0.423094912782629,-2.67796322260034,0.00740713509660469,0.0418285276043559
"NPM1",76.8747321387797,1.15608030782389,0.33457048554327,3.45541629575205,0.000549443763768563,0.00626654228531376
"NPTXR",4.37018091242455,-1.59014946815805,0.529854519132877,-3.00110579553115,0.00269001086852951,0.0204145590246838
"NR2F1_AS1",2.80609717491208,-3.83142374947552,0.670382839726309,-5.71527718555526,1.0952534594659e-08,1.03244133335678e-06
"NR2F6",22.9862719805534,-1.07117795595133,0.211695678017805,-5.05998972667375,4.1927906778188e-07,2.10284578610605e-05
"NRGN",141.232980511152,2.00397918070039,0.638695881022731,3.13761093541336,0.00170330804137146,0.014668885102576
"NRIR",1.74626214877294,2.95789471286508,0.847848968707608,3.48870473637994,0.000485366962941627,0.00575380472432619
"NSA2",23.9428806943077,1.18898840316889,0.298981917582062,3.97679034499651,6.98516983975786e-05,0.00129048332529553
"NSL1",27.4220188266818,1.32138647992625,0.465879944062483,2.83632402889837,0.00456361192878693,0.0294213454134607
"NT5C3A",22.7000994443909,2.3263020897508,0.379232235653387,6.1342414252912,8.55664924982334e-10,1.05428698788374e-07
"NT5C3B",10.5043859024871,-1.64677015779072,0.364613486894613,-4.51648174568677,6.2875534547615e-06,0.000183902124224501
"NT5DC2",5.21270634554387,-1.03786232677123,0.375889897712985,-2.76108065975133,0.005761044627295,0.034968512927817
"NTN4",85.9627268010984,-1.23066278288102,0.298202428065135,-4.12693749969136,3.67626255396219e-05,0.000783735101422348
"NUAK1",9.53590361728691,-1.09171546098242,0.342552370607848,-3.18700308231763,0.00143755242871502,0.0129653143541975
"NUB1",55.7925334321359,1.63526194299255,0.278161178627451,5.87882878215259,4.13179468007857e-09,4.4589188381979e-07
"NUBP2",7.43014386377096,-1.15669282999769,0.306858156640398,-3.769470698324,0.00016359411238225,0.00248904941764284
"NUCB2",231.530655398803,1.30873648816164,0.331213772139713,3.95133475189427,7.77165265698679e-05,0.00139622067481664
"NUDT12",7.34132487388984,1.04901314052694,0.382262059087791,2.74422510837265,0.0060653929652967,0.0362949403904256
"NUDT16L1",6.98994121097506,-1.12239388436972,0.337697807073461,-3.32366352656108,0.000888433180126045,0.00909830000170966
"NUDT3",8.92926538858467,-1.40925112448279,0.28481444642167,-4.94796223361644,7.49944546930354e-07,3.41137565999017e-05
"NUDT8",1.22639403324394,-2.13569801820432,0.584148125604834,-3.6560898248077,0.000256091651435115,0.00350903867045243
"NUP62CL",6.51535224062263,1.01580211686459,0.362739200487554,2.8003648778496,0.00510448726479978,0.0320525749276031
"OAS1",76.5942480201014,1.27117488178416,0.365707417408667,3.47593409723944,0.000509077368202323,0.00594480795345518
"OAS2",98.5311098987721,2.57725661776912,0.390789625393505,6.59499753908246,4.25262916481286e-11,7.56194786033997e-09
"OAS3",163.117551898245,2.61732980204031,0.456241733218537,5.73671720817048,9.6529230871511e-09,9.26680616366506e-07
"OASL",40.5964515039539,2.95029152535409,0.566070648131131,5.2118786499431,1.86937820707443e-07,1.09149366359331e-05
"OFD1",52.5627094628325,1.25884772342693,0.238523006318895,5.27767842127522,1.30830796794665e-07,8.02839336565852e-06
"OGFOD2",12.2765112405006,-2.23637793395388,0.347957583426557,-6.42715675839239,1.30012731343314e-10,2.0549891111719e-08
"OGFOD3",10.5896084877885,-1.19487821562932,0.304831471754815,-3.91979938538101,8.86227084402647e-05,0.00155467280456644
"OIP5",4.71116841080674,-1.70933684079149,0.505332797403197,-3.38259628026406,0.000718041035190852,0.00766432886675748
"OLA1",15.4787370058393,1.08659792541092,0.297299816335986,3.6548893262111,0.000257292945806192,0.00351933567830008
"OLIG2",5.67979598717229,-2.67421690591823,0.591016746453141,-4.52477348902034,6.04602239023602e-06,0.000178843399550876
"OMA1",10.325805071321,1.20044619546447,0.353670884011053,3.39424659969168,0.000688176941682801,0.00742055756413831
"ONECUT1",16.0090033684697,-3.1337413464272,0.551685530032045,-5.68030367996994,1.34455801099793e-08,1.21616437896506e-06
"OPLAH",7.98267967114537,-1.50913193887196,0.431949407867214,-3.4937701299868,0.000476250897168707,0.00567583704409438
"OR1N1",8.01361091057174,-1.90575861485436,0.656701487188013,-2.90201659663479,0.00370768896674797,0.0257171617693583
"OR4D2",6.03756364410646,-3.79248658224141,0.970181414430601,-3.9090488910955,9.26602115680817e-05,0.00160748003394384
"OR5C1",1.56883068859507,-3.62150681887501,0.586763201999494,-6.17200738992171,6.74283481583806e-10,8.57820156083203e-08
"ORAI3",4.37484849336262,-1.50880907234147,0.370566646523382,-4.07162675458507,4.66859457472339e-05,0.000942634424584149
"ORC3",25.6281986087083,1.23904411412696,0.444757763922223,2.785885294503,0.00533817577609984,0.0329774080317451
"OSBPL1A",16.0269305553687,-1.43803146694626,0.223536590081817,-6.43309207866113,1.25033852788232e-10,2.00494709924818e-08
"OSBPL8",36.5999261690368,1.02143561181029,0.332861249698207,3.06865281776231,0.00215026321442429,0.0172285298409172
"OSER1",18.1766338203992,1.04866528349612,0.359805252607737,2.91453578260957,0.00356217969938842,0.0250027129130473
"OSGIN2",10.8042235034633,1.14656215482165,0.423383183720254,2.70809564221906,0.00676705178822403,0.039262449529896
"OTOF",9.92626901971451,1.36066594146124,0.464598151448997,2.92869426453284,0.00340389052632772,0.0242587729950074
"OTUB2",4.77302323994926,-2.24482707713629,0.435410100205392,-5.15566146967504,2.52737143255523e-07,1.43232301516811e-05
"OTUD1",28.2853688533233,-1.36480957777139,0.278728465797874,-4.8965561298684,9.75307988995971e-07,4.09309472640648e-05
"OXTR",17.4286354254233,-2.05821550668137,0.45038938954152,-4.56985789291474,4.8805503982254e-06,0.00015397349320853
"P2RX6",119.326887192381,1.77966095753634,0.662145809807529,2.68771761623569,0.00719422075102613,0.0409526378779297
"PACS2",55.5147350452993,-1.89644770774475,0.344443934046347,-5.5058240842458,3.6744531273206e-08,2.75109294432118e-06
"PACSIN3",14.4480425678273,-1.12177536273031,0.251483083885588,-4.46063944102362,8.1715469984839e-06,0.0002263156945704
"PAFAH1B3",81.6241236242859,-1.42740645368398,0.480087711926507,-2.97322013920343,0.00294693010109242,0.0218420498262345
"PAFAH2",13.88019252236,-2.437928337388,0.368068841948861,-6.62356619071473,3.5063480703324e-11,6.53182554816207e-09
"PAG1",21.7785893071947,1.831258433327,0.617402762768461,2.96606776606498,0.00301634018779753,0.0222521130045569
"PAOX",3.85941691557825,-1.09296315214749,0.378083913469669,-2.89079517326562,0.00384268480109005,0.0262807394088536
"PAPD4",27.4069468535541,1.06091963679357,0.301100801339387,3.52346998770603,0.000425935332532669,0.00518276522820467
"PAPOLG",11.2086969181424,1.09747361490183,0.346255156959323,3.16955168130756,0.00152674304099783,0.0136186932783472
"PARL",42.3704963400602,-1.06702757004988,0.370928074990893,-2.87664278331069,0.00401930310289679,0.0271095064457453
"PARP12",35.9600948758205,1.10681638463859,0.310155546248483,3.56858485371677,0.000358914615217133,0.00455813643625484
"PARP14",319.650470817762,2.2168338988997,0.307655795176788,7.20556522468835,5.78035661635367e-13,1.73944269870581e-10
"PARP15",5.48040696530364,1.47776673873645,0.547106333443435,2.701059462126,0.00691189799072672,0.0398663397563184
"PARP8",37.5463696178253,1.20252750598985,0.27268422446623,4.40996360659936,1.0338799300356e-05,0.000274205985511814
"PARP9",95.7281189091043,2.07010308873883,0.292846013176685,7.06891333873089,1.5615162186039e-12,3.94106544979255e-10
"PATL1",36.2828754785884,1.10940738025367,0.297514660818709,3.72891667657914,0.000192304721253273,0.00281587275998652
"PAX8",5.98994161627391,-2.28837636794389,0.510501833972281,-4.48260165911204,7.37384956357184e-06,0.000210943323529748
"PCDHGA6",1.56367964500338,-1.87508081376416,0.537545636027195,-3.48822627902294,0.000486236390766303,0.00575539110643806
"PCDHGB2",5.715842529866,-2.82780819652149,0.477112247324432,-5.9269243503586,3.0866108068429e-09,3.42548126989204e-07
"PCMTD1",31.2727293006992,1.03890635024786,0.254172035367496,4.08741405696246,4.36208188674803e-05,0.000901689000843238
"PCNX",46.5102144531973,1.05794594372845,0.376007350068869,2.81363101953906,0.00489854194821452,0.0310207949840796
"PCNXL4",15.1261804348499,-2.34102185467706,0.336527524762502,-6.9564052935319,3.4906472335048e-12,7.69318984646241e-10
"PDGFA",6.44790146137292,-1.51284567432247,0.375092193560841,-4.03326355571588,5.5007526047786e-05,0.00106397746303554
"PDZD4",15.2506847860269,1.73554334000725,0.620265861629718,2.79806361653888,0.00514099859403417,0.0322302945745264
"PEAR1",639.529010147963,4.99472517185638,0.749476549312243,6.6642847950877,2.65957295619675e-11,5.1379009405638e-09
"PELI1",68.984152514281,1.32239270528257,0.407367229451338,3.24619313896121,0.00116959461785525,0.0111404687915969
"PEX10",5.08825390390602,-1.10572628065043,0.290102685250497,-3.81149964087945,0.000138126256383781,0.00218102892017498
"PEX11G",22.337718256958,1.87122902165631,0.659388030960393,2.83782679362693,0.00454218233810676,0.0293702765399564
"PFDN4",6.13372813904438,1.7439877526087,0.465848256459625,3.74368204329612,0.000181343107087712,0.00270253041877002
"PFKFB3",147.566507280153,2.46524871137911,0.624851248569487,3.94533693742786,7.96878457839481e-05,0.00142835671343324
"PFKFB4",28.766697512552,2.67523304128746,0.755164456779655,3.54258336349118,0.000396228165098717,0.00488973054216461
"PGAP3",7.74927751646355,-1.1366896655319,0.329639051498903,-3.44828581554052,0.000564156709642048,0.00638180025894862
"PHACTR1",15.81146474144,1.80398310599756,0.639691327293293,2.82008373261946,0.00480111197528027,0.030564605447187
"PHEX",6.36200562896147,-1.27662971033893,0.353599629136138,-3.61038192675088,0.000305746462183526,0.00402720592613453
"PHF11",29.6162104348832,1.57114850821048,0.3349909252191,4.69012259715057,2.73041403762931e-06,9.57971274906354e-05
"PHF20L1",68.3113538921461,1.11337676905688,0.275028728500337,4.04821989007419,5.16086498095353e-05,0.00101581402794919
"PHLDA3",19.1723096508412,-1.01640500785922,0.391179236793793,-2.5983102175615,0.00936838153836639,0.0493590687920395
"PHOSPHO1",4.18513186020322,-1.7984418495611,0.606429117343923,-2.96562582192299,0.0030206775596754,0.0222645136381539
"PHTF2",9.87673498076135,1.22890050155348,0.406368021983475,3.02410729947507,0.00249367978418644,0.0193461087074613
"PI4KA",110.647842134269,1.2993974320071,0.41523518011706,3.1293047752861,0.00175220463013158,0.0149520926563648
"PIAS1",20.32716842322,1.43206790357179,0.353742401985023,4.04833544278477,5.15831820149347e-05,0.00101581402794919
"PIGQ",613.994309388639,3.02319679932256,0.758825450979975,3.98404770875607,6.77512615808774e-05,0.00125761772386426
"PIGZ",2.65850872875801,-1.49122736174608,0.444976701938009,-3.35124817827839,0.00080448169516602,0.00838676186939233
"PIH1D3",7.48216274801825,1.18153043932749,0.411959598518654,2.86807357705974,0.00412979480908971,0.0276284861789807
"PIK3AP1",42.665824271775,2.27825972369827,0.535762470965867,4.25236900149248,2.11520950784656e-05,0.00049847587919854
"PINK1",5.49580344648323,-1.41320147677201,0.346380742972138,-4.07990774731286,4.50535772151362e-05,0.00092277274379902
"PITPNM2",7.16556170449275,-2.35880719944833,0.475011059864608,-4.96579427039164,6.84204575778062e-07,3.19595020948511e-05
"PKP3",21.0718197248413,-1.40435323671556,0.242240017679503,-5.79736267429436,6.73659032235863e-09,6.71427804867948e-07
"PLA2G2F",3.14680977014617,-2.32501153730606,0.70620262387101,-3.29227258398112,0.000993812369054614,0.00994320712977404
"PLAUR",78.8180432239061,1.98721065062406,0.640279961813209,3.10365897598369,0.00191143512641108,0.0159128287412236
"PLCL2",13.0872478351342,1.21862901434401,0.327528557236345,3.72068018931443,0.000198686919455459,0.00288677150941413
"PLEK",117.490835034254,2.41545161245537,0.643081103905958,3.75606062405559,0.000172608897708377,0.00259503614859374
"PLEKHA2",945.444724618257,3.68950966436496,0.612905187401964,6.01970702843026,1.7473304068844e-09,2.01045780933287e-07
"PLEKHG2",33.2325759248441,1.53515581824569,0.580287613702946,2.64550850646202,0.00815682361332389,0.04464427278814
"PLSCR1",70.82719634129,1.90344988969214,0.336866749234128,5.65045346274057,1.60025126908835e-08,1.39115176992747e-06
"PLVAP",6.96836060135609,2.06939682599825,0.597751370659012,3.46196918581177,0.000536238546680129,0.00615180408977321
"PLXNB3",6.06174541987263,-1.11356245117629,0.387408297165779,-2.87438978288009,0.00404809031801417,0.0272215372996501
"PMAIP1",14.4059871038783,1.60049993067002,0.445006110635947,3.59657967029438,0.000322428861220149,0.00419050400363197
"PMF1",2.61556412320984,-1.16322361525352,0.325356463203067,-3.575228239826,0.000349922490618283,0.00447351889966903
"PNISR",127.055359451778,1.03244038482453,0.223514797103186,4.6191142519656,3.85381622040816e-06,0.000127182050427897
"PNPLA8",12.3111461855055,1.04736730197172,0.37945537294766,2.76018572048572,0.00577685105887824,0.0350508590032287
"PNPT1",19.8525829135801,1.61762419680496,0.354729378497869,4.56016415571477,5.11136483488648e-06,0.000159327962024509
