"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"KCNT1",7.0376164779747,0.0571282396415758,0.728465413624616,0.0784227206578326,0.9374918007148,0.970292087420329,"Not significant"
"KCTD1",60.1847131778876,-1.56894827904519,0.253636272269919,-6.18581981592727,6.17805436691819e-10,8.05618289446131e-08,"Down"
"KCTD10",15.8114088267512,-0.043065882683204,0.24237437066482,-0.177683319259692,0.858971686087007,0.925008120636981,"Not significant"
"KCTD11",15.3851112212888,-0.408421927552849,0.278903521411573,-1.46438426265026,0.143088985582751,0.312150626850535,"Not significant"
"KCTD12",94.0304924152422,1.45225982534646,0.455809237908849,3.18611319070475,0.00144198168745507,0.0129977704177978,"Up"
"KCTD13",7.49329644324852,-0.433270313260285,0.279062414837768,-1.55259286175161,0.120520432089357,0.279103703024161,"Not significant"
"KCTD15",2.72423535529523,-1.63017553676702,0.528010886732955,-3.0873900098039,0.00201922481554261,0.0165503467599382,"Down"
"KCTD17",2.87165713081684,-0.731880002182878,0.406117122954894,-1.80214022215499,0.0715233468355256,0.198791710707337,"Not significant"
"KCTD18",8.49256416552684,0.05826929741976,0.235250796000041,0.247690117995391,0.80437417836602,0.890599812005341,"Not significant"
"KCTD2",8.04579280049526,-0.623381694568824,0.299544425380371,-2.08109930197244,0.0374248177358467,0.128454386473027,"Not significant"
"KCTD20",18.8586383258061,0.36610666338397,0.311100206323165,1.1768126666032,0.239270285790646,0.429763708913227,"Not significant"
"KCTD21",3.5254173312589,0.0713491224113653,0.477360334198649,0.149465963759096,0.881185964633435,0.937949661559349,"Not significant"
"KCTD3",18.2936481553288,-0.0929019381603557,0.250975511113088,-0.370163358760905,0.711260776014208,0.831948618857104,"Not significant"
"KCTD5",9.04526485473512,-0.241066347837681,0.440165117201957,-0.547672540182403,0.583916770417483,0.742614566278671,"Not significant"
"KCTD6",2.23029310575501,0.573941518124641,0.482480148099588,1.1895650430081,0.234217392221817,0.42458685744752,"Not significant"
"KCTD7",3.0996258485082,0.166273554779274,0.473084226620075,0.351467128733516,0.725237928897678,0.840631341584509,"Not significant"
"KCTD8",3.61641682591884,-1.14846136694642,0.633798911544484,-1.81202798873191,0.0699818719314032,0.196039443605907,"Not significant"
"KCTD9",8.41458812914371,0.304597819009199,0.366720675356947,0.830598980307612,0.406200210989035,0.600209716860852,"Not significant"
"KDELC2",7.19548900399594,0.221577997636012,0.362581994745684,0.611111419891183,0.541125820065417,0.712815626936918,"Not significant"
"KDELR1",21.1969131984344,-0.362106377794242,0.271749168880372,-1.33250224567806,0.182695204016748,0.364598208449697,"Not significant"
"KDELR2",31.2832642446878,-0.16711256992373,0.301622496211275,-0.554045444298273,0.579547745187178,0.739202244061812,"Not significant"
"KDELR3",2.76046054142621,-0.0828083260654147,0.399067017578805,-0.207504811016015,0.835615635793687,0.909499295975852,"Not significant"
"KDF1",3.18199996972958,-1.00937999582802,0.261913566384976,-3.85386679185748,0.000116266868787499,0.0019090702652537,"Down"
"KDM1A",37.9108804482341,-0.0810488585762181,0.186107886384997,-0.435493950044407,0.663203929444975,0.798625669985546,"Not significant"
"KDM1B",24.1100579908455,0.631171293257207,0.256966637184693,2.45623828903344,0.0140400025465142,0.0656402628765625,"Not significant"
"KDM2A",125.506232568581,0.293671878413959,0.157949535708529,1.85927661703219,0.062987939627053,0.182457474876735,"Not significant"
"KDM2B",34.6296396893106,0.0265141262819762,0.179277535820896,0.147894303436124,0.8824261839681,0.938651301793151,"Not significant"
"KDM3A",42.4422545678424,0.440330565140141,0.22110748917682,1.9914773885746,0.0464284286797965,0.148388899506016,"Not significant"
"KDM3B",222.281670732776,0.719139137184862,0.413136258395494,1.74068269867621,0.0817392126167709,0.217046529616024,"Not significant"
"KDM4A",51.132451231184,-0.0971430731146432,0.157387997713701,-0.617220337800809,0.537089402846431,0.709518177078597,"Not significant"
"KDM4B",36.555357299768,-0.193722967632908,0.24911886698363,-0.77763266178325,0.436785600258373,0.626539929292936,"Not significant"
"KDM4C",27.5564042171472,0.280889780798032,0.211595186114384,1.32748663122321,0.184347759367661,0.366633672926432,"Not significant"
"KDM5A",64.8301387596974,0.658693914082793,0.162175685487712,4.0616070904951,4.87360525544289e-05,0.000972731824453702,"Not significant"
"KDM5B",57.6850718996798,0.101066906090618,0.159890975283305,0.632098878073271,0.527322268276227,0.701815783386038,"Not significant"
"KDM5C",84.8476779959067,-0.340858688965895,0.159355416813936,-2.13898401309999,0.0324369631449121,0.116603170064687,"Not significant"
"KDM5D",12.6699204806229,0.433503187829704,0.685859097634776,0.632058668208477,0.527348541733962,0.701815783386038,"Not significant"
"KDM6A",45.4360279671159,-0.15107953958699,0.253153781449268,-0.596789582687971,0.550647873894547,0.719483795148787,"Not significant"
"KDM6B",168.677596715009,0.914361966996001,0.460405997306199,1.9859905656005,0.0470343714918541,0.149440374640514,"Not significant"
"KDM7A",58.2019687393693,0.768243754681622,0.215534664731908,3.56436286310233,0.00036474108601934,0.0046065121178617,"Not significant"
"KDM8",3.75169734180059,-0.0560746437882328,0.409504718368195,-0.136932839288593,0.891083881320235,0.943432044262369,"Not significant"
"KDR",2.21904462367853,0.81986776947418,0.857157451929097,0.956496111220881,0.338821648127895,0.537280213812859,"Not significant"
"KDSR",10.3994502601985,0.156738787409509,0.329395112838344,0.47583822983564,0.634189631597112,0.777448851740506,"Not significant"
"KEAP1",24.282126803326,-0.600243997744442,0.276403188956562,-2.17162471970891,0.0298839809098364,0.109925842331246,"Not significant"
"KHDC1",1.58214261224058,-0.753574616718553,0.532229007392097,-1.41588415184479,0.156809425757552,0.330885684492689,"Not significant"
"KHDRBS1",56.4859946757624,0.172506021797557,0.14375241150731,1.20002175955695,0.230130889748703,0.419560545588688,"Not significant"
"KHDRBS2",2.95205591823961,-0.985163236251315,0.586255570018055,-1.68043305110257,0.0928730899840025,0.236036724390072,"Not significant"
"KHDRBS3",5.02595426325488,0.0304113199777448,0.426668022947678,0.0712763046258896,0.943177853424673,0.973021862291247,"Not significant"
"KHNYN",46.9176106701658,-0.476936908426973,0.196333816178339,-2.42921427246007,0.0151315866063719,0.0690317980223056,"Not significant"
"KHSRP",52.6928964581027,-0.417855674878917,0.162272852779209,-2.57501897404526,0.0100234587841104,0.0517305682894988,"Not significant"
"KIAA0020",23.6867755815198,1.20453091642809,0.258473222013352,4.66017681462516,3.15937866991473e-06,0.000108179337914279,"Up"
"KIAA0040",17.3020267884555,1.09269939409518,0.441155766557836,2.4769015321302,0.0132528459304241,0.0631679966857376,"Not significant"
"KIAA0100",43.0127688234376,-0.199144542790682,0.201691324660272,-0.987372873504204,0.323459877587144,0.520784048202864,"Not significant"
"KIAA0101",1.56300076946988,-0.0192923994947288,0.546754790703022,-0.0352852866088699,0.971852255610775,0.985966292517986,"Not significant"
"KIAA0141",11.1976301315019,-0.468383094282255,0.28706099094293,-1.63165009896929,0.102753217865802,0.251362757873487,"Not significant"
"KIAA0195",41.6157419957476,-0.326281917093353,0.210578812519339,-1.54945273548538,0.121272925059235,0.280348460825368,"Not significant"
"KIAA0196",17.0874592657704,0.497544866772346,0.276762621253948,1.79773144407321,0.0722195759619127,0.200269069613682,"Not significant"
"KIAA0226",36.2156519132502,0.727970903614057,0.34434321639758,2.11408521773677,0.0345079895081189,0.121836872703756,"Not significant"
"KIAA0226L",9.70928065733052,2.07471196806609,0.817801390400752,2.53693866557185,0.0111826544323509,0.0560673426970289,"Not significant"
"KIAA0232",62.6072510889836,0.434288864177269,0.209914359922106,2.06888592251823,0.0385567929107514,0.130953868659299,"Not significant"
"KIAA0319",13.1113838198891,0.153363420467942,0.282484962672633,0.54290826321142,0.587192966308001,0.744300975033422,"Not significant"
"KIAA0319L",38.5308696860709,0.353338611236103,0.221448658901079,1.59557801338476,0.110583039584057,0.263838088301039,"Not significant"
"KIAA0355",9.46217580548791,-0.0968293421940104,0.273574299376701,-0.353941661971252,0.723382603650441,0.839892154695687,"Not significant"
"KIAA0368",48.9030888078137,0.118847905647303,0.196079437427497,0.606121208865914,0.544434268350891,0.714650410054328,"Not significant"
"KIAA0391",13.9982948331167,0.384826252800152,0.304763453640702,1.26270472460861,0.20669531547902,0.393188462997291,"Not significant"
"KIAA0430",50.1062403200454,0.170137317131934,0.195611420868524,0.869771899700519,0.384425070848806,0.580588343385015,"Not significant"
"KIAA0513",60.0147768296113,-0.112362975405777,0.156266037007031,-0.719049241651411,0.47211058018927,0.655044011243279,"Not significant"
"KIAA0556",97.6061295268769,0.0871303983076355,0.168749347627972,0.516330282353001,0.605623749551902,0.757235352216393,"Not significant"
"KIAA0586",14.8058808626884,0.84712200286727,0.302771153814478,2.79789534833408,0.0051436775394805,0.0322302945745264,"Not significant"
"KIAA0753",22.8052310391039,0.682722733553683,0.283567803759424,2.40761724181105,0.0160570056024943,0.0718296236900604,"Not significant"
"KIAA0754",24.713845760286,0.0293237245297726,0.224045662726076,0.130882803857821,0.895868018187388,0.945920563333081,"Not significant"
"KIAA0825",17.3909990401064,0.86192447429816,0.314735140277274,2.73857082986928,0.00617068667797319,0.0367004580528029,"Not significant"
"KIAA0895",9.74173831376412,0.640545244648588,0.349195920514285,1.83434343592907,0.0666030303146914,0.189727902151148,"Not significant"
"KIAA0895L",8.33642495104825,-0.266392705918198,0.323803811982644,-0.822697868462639,0.410679827776987,0.60415537543971,"Not significant"
"KIAA0907",20.7221727509249,0.144314356031759,0.212485007514353,0.679174299024422,0.497027429796915,0.677068444455657,"Not significant"
"KIAA0922",14.0064904114044,1.3381147251516,0.394890813082971,3.38856889251167,0.000702583769778082,0.00755092654529824,"Up"
"KIAA0930",31.2775349424703,-0.475891070121525,0.169277445778898,-2.8113081924872,0.0049340499416417,0.0312203855587583,"Not significant"
"KIAA1024",1.13358283194536,-0.0497280165317136,0.749330432267058,-0.0663632683131048,0.947088613349113,0.974316260489084,"Not significant"
"KIAA1033",34.2975219210122,1.33076045750229,0.265613524867257,5.01013816283396,5.43909726426824e-07,2.62688253059474e-05,"Up"
"KIAA1107",3.3365806663926,-0.0513508777442703,0.401080859506865,-0.128031234917086,0.898124254558594,0.946977683355647,"Not significant"
"KIAA1109",82.6415569903513,0.816813554260973,0.264242207425006,3.09115474859477,0.00199379695267931,0.0164204919555399,"Not significant"
"KIAA1143",6.98242590939952,1.21403300878793,0.460114196759682,2.63854716359039,0.00832621176859747,0.0453335287943679,"Up"
"KIAA1147",22.5967062132656,-0.183368605179619,0.233431485673841,-0.785535013197953,0.432139950016463,0.623007733357068,"Not significant"
"KIAA1161",16.7709908782577,-0.372036716005237,0.262250325913628,-1.41863204443745,0.156006318502266,0.329800982426839,"Not significant"
"KIAA1191",12.1281031574876,-0.106522920319228,0.314484676232573,-0.338722132967936,0.734819065600953,0.847029914145532,"Not significant"
"KIAA1211",50.2615681556479,-0.0814506983885574,0.303577934051435,-0.268302433255104,0.788466533399495,0.880839888244113,"Not significant"
"KIAA1211L",94.624170014013,-0.0115981103080274,0.221596371585534,-0.0523388998883071,0.958258658149282,0.978966604604032,"Not significant"
"KIAA1217",144.045652833283,0.291716236564644,0.153167529467484,1.90455664838919,0.0568377263702344,0.170317262014827,"Not significant"
"KIAA1257",10.0733469013326,0.407089075392133,0.377112502073891,1.07948973622828,0.280369466817157,0.476147321115137,"Not significant"
"KIAA1279",12.3204428967591,0.590665078983211,0.256116114254327,2.30623942075224,0.0210972580073228,0.0869033316199353,"Not significant"
"KIAA1324",31.6660164167379,-0.0666730086910139,0.302615080232263,-0.220322822774863,0.825619746831726,0.902879152870421,"Not significant"
"KIAA1324L",3.4575102340874,-0.467916697208228,0.414527977349351,-1.12879400854983,0.258984740721674,0.452348836121526,"Not significant"
"KIAA1328",10.0740258507929,0.724703520957361,0.297918463435658,2.43255658813465,0.0149926485624948,0.0685178051127099,"Not significant"
"KIAA1407",106.840617119844,1.1243118991423,0.303835165712346,3.70040082920072,0.000215259190680039,0.00305106505050838,"Up"
"KIAA1429",75.3127196910925,0.790204055125563,0.243270385962603,3.24825420898965,0.00116115480528943,0.0110994199103048,"Not significant"
"KIAA1456",15.6939467667096,0.701165646284603,0.423837911883116,1.65432498279665,0.0980614995450861,0.244366256107511,"Not significant"
"KIAA1462",7.45084846417443,-0.61080978775375,0.602229557170238,-1.01424744182904,0.310464696102383,0.507537773151911,"Not significant"
"KIAA1467",2.50407161340956,-0.14450267429157,0.400300215038478,-0.360985752350096,0.718110097951408,0.836881052273598,"Not significant"
"KIAA1468",34.3481709115754,0.185454118886896,0.171864179190777,1.07907371832867,0.280554866216323,0.47639328543164,"Not significant"
"KIAA1522",135.673840081631,-0.753399808852394,0.150058779749121,-5.02069795657397,5.14840618763694e-07,2.49418761684653e-05,"Not significant"
"KIAA1524",1.64788748378173,0.198907528384481,0.50670237472968,0.392552982390494,0.694649671946409,0.820492003820759,"Not significant"
"KIAA1549",32.6315131353508,-0.814511691735499,0.242928590111498,-3.35288527118878,0.000799738497794891,0.0083428720089963,"Not significant"
"KIAA1549L",6.74616182439639,0.302132889046641,0.445678302841035,0.677916979849939,0.497824333313656,0.677565675511054,"Not significant"
"KIAA1551",84.0755603857803,1.79070245127274,0.367095446377118,4.87802959406135,1.07150851127107e-06,4.42400136790757e-05,"Up"
"KIAA1586",2.54444176611634,1.24038528863468,0.521715141798638,2.37751445043055,0.0174297600300074,0.0764143776147294,"Not significant"
"KIAA1614",7.89653138670958,1.17984756018516,0.664298908136311,1.77607933075673,0.075719842484501,0.206441729829997,"Not significant"
"KIAA1644",2.82394323074305,-2.39068843490238,0.69159459200979,-3.4567772254479,0.000546676579128986,0.00623952962086826,"Down"
"KIAA1656",6.12004723913149,-0.112445448395225,0.346134714483289,-0.324860361270275,0.745286758220502,0.852752792675813,"Not significant"
"KIAA1671",90.8363100615916,-0.0491050797755001,0.183173241420855,-0.268079984797983,0.788637751948447,0.880905385287266,"Not significant"
"KIAA1683",15.0105372931831,1.2482809422453,0.434258951979922,2.87450825493406,0.00404657191797948,0.0272215372996501,"Up"
"KIAA1715",8.31373588058072,0.110166733538163,0.337217744897796,0.326693168449818,0.743899967780296,0.852100629223781,"Not significant"
"KIAA1804",3.47772200584477,-1.56274478549279,0.441950637481747,-3.53601658863391,0.000406209185196899,0.00498538143526359,"Down"
"KIAA1841",43.9213824529836,0.645767749403513,0.276731037612246,2.33355735943273,0.0196189115524931,0.0829993087970486,"Not significant"
"KIAA1875",21.6043154891438,0.478986993872469,0.394161949887901,1.2152035324787,0.224288473480397,0.412999062487792,"Not significant"
"KIAA1919",11.3320576972535,0.752316921618703,0.323476004409933,2.32572713698204,0.0200331118444296,0.0841326178587318,"Not significant"
"KIAA1958",10.7682464718266,0.246568424180641,0.284918831899202,0.865398831439373,0.386819922167411,0.582704057265465,"Not significant"
"KIAA2012",197.135407376099,0.729655644152368,0.375321554123712,1.94408137804913,0.0518856385010538,0.159635562576581,"Not significant"
"KIAA2013",11.2459683370363,-0.506285845024342,0.246575270651568,-2.05327096949543,0.0400463047579953,0.134624329979713,"Not significant"
"KIAA2018",45.6954023131111,0.196067107699218,0.259037525589676,0.756906194393603,0.449106064003765,0.636443732071266,"Not significant"
"KIAA2022",8.25293088743811,0.532582291684876,0.40071401022148,1.32908328159155,0.1838204953213,0.366003704133821,"Not significant"
"KIAA2026",40.1071974869045,0.216887768039154,0.181633224127774,1.19409744049128,0.232439854333335,0.422441212614173,"Not significant"
"KIDINS220",36.0560491831102,0.507405648065812,0.250254338781477,2.02755984386301,0.042605190890696,0.14030646222953,"Not significant"
"KIF11",7.19484895031862,0.43522067736787,0.355305016575751,1.22492128470998,0.220604879984937,0.408765560924132,"Not significant"
"KIF13A",41.7949013857345,0.802956138538271,0.244319926806837,3.28649467537333,0.00101442691703327,0.0100913874111485,"Not significant"
"KIF13B",111.446597009465,-0.165002390431171,0.155546411593509,-1.06079200889811,0.288784434625156,0.486216788574826,"Not significant"
"KIF14",2.23354068952766,1.06506383215237,0.687185476406182,1.54989281456063,0.121167244576185,0.280186942977411,"Not significant"
"KIF15",2.11772060875108,1.38256031403694,0.658523885387722,2.09948392870051,0.035774263075252,0.124676095456914,"Not significant"
"KIF16B",27.0710180200484,0.0435529732105835,0.207759796247169,0.209631381996395,0.833955384527964,0.908186641874423,"Not significant"
"KIF17",11.1970620854177,0.142598287299256,0.373696360073343,0.381588643976272,0.702766508777885,0.82621923650603,"Not significant"
"KIF18A",2.43730111580496,1.34137235487609,0.597701316738153,2.24421850397852,0.0248183460413903,0.097040849289274,"Not significant"
"KIF18B",3.19883543330178,0.230797377618764,0.705408990244903,0.327182359185182,0.743529962619722,0.851926254307198,"Not significant"
"KIF19",52.2906640683977,-0.172936784562187,0.302217592266479,-0.572226068195597,0.567168829116592,0.731842695372596,"Not significant"
"KIF1A",7.79993177433648,-0.623104401295959,0.675617059536813,-0.922274522971852,0.356385399608791,0.553685338867987,"Not significant"
"KIF1B",66.3981259412711,0.514094368692679,0.208899021828783,2.46097068426696,0.0138561687464097,0.065150639586484,"Not significant"
"KIF1C",129.663774420919,-0.735562349664109,0.207529350723033,-3.54437744396833,0.000393541417443369,0.00487194311721031,"Not significant"
"KIF20A",3.38413209582279,0.0248301495846245,0.463244969867899,0.0536004731831307,0.957253479510127,0.978386835230207,"Not significant"
"KIF20B",8.99198574583843,1.51972584191292,0.409161080741959,3.71424828372509,0.000203808620925184,0.00294432276631207,"Up"
"KIF21A",275.487333874552,0.891348400651531,0.277765545478378,3.20899555456533,0.00133199551509082,0.0122124064966794,"Not significant"
"KIF21B",38.817637842407,0.520757250561991,0.373991601139415,1.39243033526805,0.163792123721792,0.340532183451299,"Not significant"
"KIF22",16.8386977871742,-0.786046339392079,0.253282073079281,-3.10344245779304,0.00191283428311872,0.0159128287412236,"Not significant"
"KIF23",4.46474458969279,0.815078731369468,0.495103517540728,1.64627941933864,0.099706244672842,0.246957854052447,"Not significant"
"KIF24",21.7793727286869,0.57987012208671,0.261598297203011,2.21664333555164,0.0266474737694607,0.101826537129309,"Not significant"
"KIF26A",49.5845856793481,1.46998022459687,0.647387575315871,2.27063397668644,0.023169144861952,0.0927239843477813,"Not significant"
"KIF26B",6.63426470928918,-1.15662196873906,0.427957777904722,-2.70265439362237,0.00687882291660331,0.0397229068863399,"Down"
"KIF27",57.2707500316896,0.753846378529429,0.307887869201755,2.44844456030011,0.014347450798377,0.0664817619464031,"Not significant"
"KIF2A",55.5649926646562,0.643447153488352,0.223403813189953,2.88019772044469,0.00397425848224245,0.0268519847712132,"Not significant"
"KIF2C",8.91481910202451,1.26318616133809,0.684071439907358,1.84657052998611,0.0648094086022389,0.186091126444476,"Not significant"
"KIF3A",92.3693830795971,0.646175326126525,0.27078414206788,2.386311551304,0.017018326924104,0.0751418678635382,"Not significant"
"KIF3B",107.898856999269,-0.303832558367594,0.220664935777491,-1.37689550583589,0.168544556887822,0.34643179117045,"Not significant"
"KIF3C",4.61908626634991,-0.562198935156844,0.35551902933715,-1.58134695688453,0.113798728515345,0.26858559635115,"Not significant"
"KIF4A",2.52534138522556,0.299750717773929,0.502746898927936,0.596225891026124,0.551024331448324,0.719675499999042,"Not significant"
"KIF5A",8.50231780453476,0.301786375731416,0.753820549283707,0.400342463492377,0.688904295903192,0.815627802768775,"Not significant"
"KIF5B",159.149361493979,0.584074363375938,0.173703452973085,3.36247986657144,0.000772457588182057,0.00810430545270624,"Not significant"
"KIF5C",2.98746803456651,-0.475250705481251,0.592042332308312,-0.802730952748426,0.422130258427413,0.614007648621692,"Not significant"
"KIF6",18.772894519633,0.638708395032192,0.371369718257064,1.71987204026709,0.0854557038895292,0.222979965726755,"Not significant"
"KIF7",6.12227950416971,-0.843232383409718,0.507552385225982,-1.66137015203717,0.0966391286086832,0.242224745229645,"Not significant"
"KIF9",35.0536223772861,0.268185136393493,0.241558591433537,1.11022810160442,0.26690074622403,0.46158961946437,"Not significant"
"KIF9_AS1",1.34035273437886,0.136596242438983,0.51036547861694,0.267643969198605,0.788973382713352,0.881154485240064,"Not significant"
"KIFAP3",18.2699018442102,0.368938477885071,0.312398025620116,1.18098850705833,0.237607288986578,0.428108492223455,"Not significant"
"KIFC1",2.54750979825845,-0.31756851065878,0.487280318757571,-0.651716267688569,0.514584226245749,0.691236498608763,"Not significant"
"KIFC2",17.7804571611631,-0.686326084577558,0.413450902134705,-1.65999416383894,0.0969156266156251,0.24257736734851,"Not significant"
"KIFC3",26.2874283099191,-0.228398221575298,0.486927971964895,-0.469059562656968,0.639027062050254,0.781128896924903,"Not significant"
"KIN",13.1599138142096,0.376750921263194,0.243862500336651,1.54493175762199,0.122362770863626,0.282076110558931,"Not significant"
"KIRREL",4.69238407359227,-1.20043206963633,0.681337979624131,-1.76187458432681,0.078090489629306,0.209994841333456,"Not significant"
"KIRREL2",2.48614477530493,2.3384852145453,1.03936368871094,2.24992006161537,0.0244540201994512,0.0959279288245205,"Not significant"
"KIRREL3",4.98063084497687,0.430612250078436,0.741545366063805,0.580695760212443,0.561445519712791,0.727698127430279,"Not significant"
"KISS1R",2.03765263229716,-2.68827766986327,0.739942262104685,-3.63309113094413,0.000280046054768553,0.00375683102111532,"Down"
"KIT",6.2847419622595,0.379194509082523,0.431850578556069,0.878068776358697,0.379906396212382,0.576444316460331,"Not significant"
"KITLG",10.27838999982,1.13469033109962,0.376762584006141,3.01168528741466,0.00259801793756274,0.0199185618260567,"Up"
"KIZ",10.7918711603045,0.678609216461319,0.298983894207823,2.26971830124609,0.0232246802766895,0.0928275343472894,"Not significant"
"KLB",3.24915674816638,0.20545009155584,0.582078303458519,0.352959542273133,0.724118771494131,0.840143140530893,"Not significant"
"KLC1",56.170587010945,0.143068466861717,0.115850987997313,1.23493523305157,0.216854609435397,0.404257913800941,"Not significant"
"KLC2",17.6920281986507,-0.55066605720897,0.28646398025573,-1.92228725132347,0.0545696232507611,0.165315483357304,"Not significant"
"KLC3",2.65135306959186,-1.46663218641932,0.65739829780696,-2.23096438082045,0.025683488520074,0.099314121383681,"Not significant"
"KLC4",13.1236349448983,-0.500196252567234,0.218873980546722,-2.28531619572962,0.0222942939559464,0.0902149241848073,"Not significant"
"KLF10",19.7630695028508,0.607256095950356,0.286241368376448,2.1214826473011,0.0338812067115359,0.120466512752128,"Not significant"
"KLF11",3.32427577272671,-1.0066321563321,0.392320452830436,-2.5658416456997,0.0102925804983791,0.052719574349799,"Not significant"
"KLF12",19.7462715108406,-0.224063957218616,0.467223196884393,-0.479565138701914,0.631536639970378,0.775081203314233,"Not significant"
"KLF13",35.8840218709975,-1.60594720374187,0.298047091679133,-5.38823309663687,7.11537313194612e-08,4.86206806850187e-06,"Down"
"KLF15",840.975263774939,1.65086720935764,0.644662007873344,2.56082596646828,0.0104423651365748,0.0533739628108394,"Not significant"
"KLF16",7.64033427827261,-0.88246516951479,0.361606072829407,-2.44040472719358,0.0146708151566138,0.0674805748297155,"Not significant"
"KLF17",22.2630742885116,6.98758358195194,1.99392428159824,3.50443777952843,0.000457572478972867,0.00550657131417408,"Up"
"KLF2",16.6299550507999,-0.0151724468415579,0.466019703839478,-0.0325575221746076,0.974027444251225,0.986784912600301,"Not significant"
"KLF3",49.1426993261332,0.100214701352534,0.254081495371012,0.39441951963562,0.693271334831349,0.819461519289128,"Not significant"
"KLF3_AS1",2.42722557833441,-0.707776181588515,0.403487163011839,-1.75414795431236,0.0794051585227701,0.212510874232519,"Not significant"
"KLF4",45.3195335966943,-0.0444257772030986,0.295021621488772,-0.150584818085238,0.880303238228798,0.937675850216986,"Not significant"
"KLF5",215.896806916892,-0.133450116177884,0.216376569789772,-0.616749384221879,0.537400042326878,0.709700047458096,"Not significant"
"KLF6",50.0300966635425,0.878448088428051,0.315305053785373,2.78602603377873,0.00533585861391211,0.0329774080317451,"Not significant"
"KLF7",11.4700663068827,0.461499134815,0.457178307785533,1.00945107621225,0.312758353537327,0.510380927745552,"Not significant"
"KLF8",3.89058794433255,-0.515391927398167,0.400964555639809,-1.28538026653196,0.198659433559057,0.383595617030195,"Not significant"
"KLF9",11.7654408864974,-0.376176905031805,0.304562388666409,-1.23513906848109,0.216778751431979,0.404257913800941,"Not significant"
"KLHDC1",2.5037790793829,0.124381251428923,0.438956278868752,0.283356811182812,0.776903331872616,0.873032914696065,"Not significant"
"KLHDC10",24.1878151989619,0.01902947028413,0.255093724594007,0.0745979553766608,0.940534600965321,0.971643588559143,"Not significant"
"KLHDC2",10.4416830179475,0.299487412350437,0.298940782562037,1.00182855542063,0.316426403159484,0.514144677579894,"Not significant"
"KLHDC3",8.40343403274692,-0.228268703290212,0.262041544789681,-0.871116461603159,0.383690566725528,0.579759558528493,"Not significant"
"KLHDC4",89.9373779440328,0.745477108607011,0.364498959949876,2.04521052326054,0.0408341074662009,0.136545315146876,"Not significant"
"KLHDC7A",10.8173203611569,-0.972678857973411,0.355370494938795,-2.73708389364439,0.00619864830121317,0.0368247716846559,"Not significant"
"KLHDC7B",12.3145868551452,1.02833522476827,0.486845662664036,2.11224070302113,0.0346658089781746,0.12203612573464,"Not significant"
"KLHDC8A",8.44352828048625,-0.697763686742418,0.476456157486557,-1.46448666005981,0.143061025316148,0.312133146144323,"Not significant"
"KLHDC8B",6.82627605426536,-1.25535210187714,0.341319088890462,-3.67794284801931,0.000235122624352514,0.00327330856393963,"Down"
"KLHDC9",5.03983875225679,-0.436168953364564,0.381702060005554,-1.14269478492785,0.253165335812449,0.444997686146921,"Not significant"
"KLHL11",14.5052054414366,0.208369514309895,0.262019605993074,0.795243980007368,0.426471593231809,0.61790995286031,"Not significant"
"KLHL12",10.4266679556869,0.0367216913482554,0.236368051714474,0.155358099717361,0.876539014616345,0.935229953683116,"Not significant"
"KLHL13",2.06751843030002,0.626221272560221,0.566162190582197,1.10608105411678,0.268691438262495,0.463557167211189,"Not significant"
"KLHL14",8.51484179712,-1.63974868315295,0.83495751046619,-1.96387081090799,0.0495450756350039,0.154654167870844,"Not significant"
"KLHL15",7.15898842407172,-0.438860245438932,0.490816796743214,-0.894142678797799,0.371245556825363,0.568642372083329,"Not significant"
"KLHL17",4.10220967481868,-1.31005548198417,0.495472947186823,-2.64405047626184,0.00819204387473189,0.0447743983764599,"Down"
"KLHL18",11.7977444763419,-0.102978070761422,0.373616781352502,-0.275624853864003,0.782836218210626,0.876928995816442,"Not significant"
"KLHL2",15.0876252657376,0.26964576578204,0.341702660367961,0.789123987187205,0.430039543432921,0.621066799782034,"Not significant"
"KLHL20",11.4435580506184,0.155010392398953,0.317560567454691,0.488128591157874,0.625458760608732,0.7715408150776,"Not significant"
"KLHL21",22.0224311665841,-0.395821040225435,0.347005137604377,-1.1406777517995,0.254004048241662,0.445889089845807,"Not significant"
"KLHL22",6.37145630111696,-0.670212721616791,0.311886429882594,-2.14889991164119,0.0316423348324266,0.114615568393012,"Not significant"
"KLHL24",29.3408285027814,0.387984163621145,0.298203671605188,1.30107104829622,0.193234136605573,0.376826678144988,"Not significant"
"KLHL25",4.4041296108883,-0.600693176966263,0.525764259294204,-1.14251428534272,0.253240311550251,0.444997686146921,"Not significant"
"KLHL26",3.73322066072859,-0.937155628266645,0.466918579404298,-2.00710716943901,0.0447382530104763,0.144790937561103,"Not significant"
"KLHL28",10.2530216733958,0.942105502291092,0.413521673912975,2.27824939229028,0.0227117229965701,0.0913137311023455,"Not significant"
"KLHL29",14.2770308145109,-1.99499016134992,0.373399230765705,-5.34278058703796,9.15315313024864e-08,6.01800589000549e-06,"Down"
"KLHL3",9.00391917805652,-0.132235041528956,0.301244452831978,-0.438962577686739,0.660688652315497,0.796798152711591,"Not significant"
"KLHL31",6.92777864589274,-1.81070691580575,0.480003270991987,-3.77228036813936,0.000161762339833321,0.00246907386761344,"Down"
