"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032204","regulation of telomere maintenance","70/6757","108/18842",0.648148148148148,1.80737123093198,6.291808514629,8.35877157009476e-10,5.57448883128306e-08,5.57448883128306e-08,"NEK2/CCT8/KLF4/PTGES3/MAPK15/PINX1/ERCC1/SIRT6/TINF2/YLPM1/TNKS/SMC5/PARP1/ATR/ATM/UCHL5/NAT10/TERF1/SMG5/WRAP53/INO80C/NSMCE4A/MCRS1/CCT7/HNRNPD/ERCC4/USP7/TNKS2/EXOSC10/RUVBL1/CCT6A/RUVBL2/NVL/NABP2/TFPT/PKIB/HDAC8/DHX36/PARP3/MYC/TERF2/HNRNPU/PARN/DKC1/XRCC5/GNL3L/CTC1/HNRNPA2B1/UPF1/MAPK3/NSMCE2/SMG6/CCT3/INO80D/CCT5/ACTL6A/PNKP/NAF1/CTNNB1/MAPKAPK5/MAPK1/ACD/YY1/SLF2/TCP1/CCT4/NFRKB/ACTR8/SRC/TERF2IP",70
"GO:0032786","positive regulation of DNA-templated transcription, elongation","46/6757","62/18842",0.741935483870968,2.06889868093781,6.30362252584074,8.42154535884822e-10,5.57448883128306e-08,5.57448883128306e-08,"SUPT5H/CDK9/WDR82/GTF2F1/KAT7/PARP1/TOX4/ELL/CDK13/MED15/MED10/MED20/NCBP2/CCNK/CDK12/MED1/ERCC6/MED4/ELL2/SCAF8/NCBP1/HMGN1/MED23/LDB1/MED28/PPP1CA/CCNT1/MED14/MED16/MED29/MED9/MED30/BRD4/TCERG1/MED19/MED17/CTNNB1/EAPP/MED25/MED26/ZMYND8/MED11/MED24/MED8/SUPT16H/MED6",46
"GO:0016482","cytosolic transport","85/6757","139/18842",0.611510791366906,1.70520738951239,6.23985107313674,1.04634637902022e-09,6.84827826718289e-08,6.84827826718289e-08,"VPS52/DCTN1/EPS15/HEATR5B/ERC1/RAB7A/GOLT1B/SNX3/TANC2/STX5/SORT1/STX6/STX16/ANKFY1/TBC1D10A/GAK/YKT6/PLEKHJ1/VAMP3/TBC1D14/EVI5/ARFIP1/LAMP1/BAIAP3/RAB9A/STX10/SNX12/VPS54/SYS1/KIF1C/USP7/RIC1/KIF5B/ARFRP1/RHOBTB3/CLN3/GBF1/TRIM27/UBE2O/SRSF10/ARL1/TMEM87B/EHD3/TBC1D10B/RBSN/VPS53/AP2A1/PREPL/SORL1/KLHL20/KIF16B/GOSR1/RNF126/SNX8/VPS29/ATP9A/VPS35/WASH3P/PIP4K2A/WIPI1/SNX2/VPS13C/VPS13A/RGP1/BET1L/PIKFYVE/AP4M1/PLEKHA3/VPS26A/CES1/TBC1D5/RAB14/RAB6B/CLTC/HEATR5A/SYT7/VPS26B/RAB6A/AP1G1/ALDH7A1/TBC1D23/VTI1B/RUFY1/SNX1/SGSM2",85
"GO:0006650","glycerophospholipid metabolic process","162/6757","308/18842",0.525974025974026,1.46668678369137,6.17478567366728,1.10606165702233e-09,7.15867683572786e-08,7.15867683572786e-08,"MTM1/PIGV/ETNK1/NAPEPLD/OCRL/UVRAG/ABHD6/PIGC/PIGT/ACP6/AGPAT4/MTMR1/INPP1/PNPLA7/AGPAT5/PTDSS1/EFR3A/ABHD4/CDS1/BPNT1/PIK3R3/INPP5K/AGPAT3/INPP4A/PIGP/PTPMT1/TAMM41/PIK3C3/PGS1/CPNE7/PITPNC1/NR1H3/OSBPL5/PISD/SYNJ2/ATM/SLC44A1/VAC14/DGKQ/IMPA1/GNPAT/INPPL1/FAR1/PAFAH1B2/PLEKHA1/CDIPT/PHB2/GPAT4/CRLS1/MTMR12/PIGG/PIP4K2C/ABHD3/PIGS/PLCG1/INPP5F/DPM2/PIGL/SLC44A4/MTMR2/PIK3C2B/STARD7/LPCAT4/GDE1/PIP5K1A/LIPH/PLA2G6/CLN3/PI4K2A/ENPP2/CPNE1/PIGN/SERINC2/SERINC5/PIP4K2B/DGKH/CPNE3/PIGU/IP6K2/PLA2G4A/CHPT1/VAPB/DNAJC19/ABHD16B/ABHD5/PAFAH1B1/PCYT1B/ABHD16A/PIK3R4/OSBPL10/PI4KB/PCYT2/PLD2/CDS2/PLCB4/PCTP/MTMR9/SERAC1/PLCH2/TTC7A/PIP4K2A/NR1H2/CEPT1/NAAA/ITPKB/DPM1/SPATA18/IPMK/MTMR14/PTDSS2/MBOAT2/TTC7B/PNPLA6/MTMR4/PIKFYVE/SBF1/SERINC1/PCYT1A/IP6K1/MFSD2A/PIK3CB/AGPAT1/STARD10/INPP5B/MBOAT7/MTMR3/SLC44A2/PLEKHA3/SACM1L/ABHD12/DGKA/PIP5K1B/GPAA1/CWH43/PLCD1/SLC44A3/PLB1/PGAP1/DGKD/ARV1/LCLAT1/PRDX6/PITPNM1/MPPE1/PITPNM3/PGAP2/PIK3R1/LPCAT3/PLCG2/BECN1/PTEN/RUFY1/CAPN2/ITPKC/IMPA2/PLEKHA8/INPP5E/ALOX15/ACSL3/CHKA/PIGH/ATG14",162
"GO:0006644","phospholipid metabolic process","196/6757","387/18842",0.506459948320413,1.41227147347243,6.12755686212595,1.32894237835313e-09,8.48757728786445e-08,8.48757728786445e-08,"MTM1/PIGV/ETNK1/NAPEPLD/OSBP/OCRL/UVRAG/ABHD6/PIGC/PIGT/ACP6/CERS5/AGPAT4/MTMR1/INPP1/PNPLA7/AGPAT5/PTDSS1/EFR3A/ABHD4/PRKCD/CDS1/BPNT1/PIK3R3/MVD/SAMD8/INPP5K/PPARD/AGPAT3/INPP4A/PIGP/PTPMT1/TAMM41/PIK3C3/PROCA1/PGS1/CPNE7/PITPNC1/NR1H3/OSBPL5/PISD/SYNJ2/ATM/SLC44A1/VAC14/DGKQ/GGPS1/IMPA1/GNPAT/SPHK2/ABCA2/INPPL1/FAR1/PAFAH1B2/PLEKHA1/CDIPT/PHB2/GPX4/GPAT4/CRLS1/MTMR12/PIGG/PIP4K2C/ABHD3/PIGS/PLCG1/INPP5F/DPM2/SGMS2/PIGL/SLC44A4/MTMR2/SMPD2/PIK3C2B/STARD7/LPCAT4/GDE1/PIP5K1A/LIPH/PLA2G6/CLN3/PI4K2A/ENPP2/CPNE1/PIGN/SERINC2/SPTSSA/SERINC5/PIP4K2B/XBP1/ISYNA1/DOLPP1/DGKH/HMGCS2/DHDDS/CPNE3/PIGU/IP6K2/PLA2G4A/CHPT1/VAPB/DNAJC19/ABHD16B/ABHD5/PAFAH1B1/FDPS/PCYT1B/ABHD16A/PIK3R4/CHP1/OSBPL10/PI4KB/PCYT2/PLD2/CDS2/PLCB4/PCTP/MTMR9/SERAC1/PLCH2/TTC7A/PIP4K2A/NR1H2/CEPT1/NAAA/ITPKB/DHRSX/KDSR/DPM1/SPATA18/IPMK/MTMR14/NUS1/PTDSS2/MBOAT2/TTC7B/PNPLA6/HMGCR/MTMR4/PIKFYVE/SBF1/FLVCR1/SERINC1/PMVK/PCYT1A/IP6K1/MFSD2A/CLN8/PIK3CB/AGPAT1/STARD10/INPP5B/MBOAT7/MTMR3/SLC44A2/PLEKHA3/SACM1L/ABHD12/DGKA/PIP5K1B/GPAA1/CWH43/PLCD1/SLC44A3/FDFT1/PLB1/PGAP1/DGKD/ARV1/LCLAT1/PRDX6/PITPNM1/MPPE1/ACAT2/PITPNM3/PGAP2/DOLK/PIK3R1/LPCAT3/PLCG2/BECN1/PTEN/RUFY1/CAPN2/ITPKC/IMPA2/SERINC4/SCP2/PLEKHA8/INPP5E/ALOX15/ACSL3/CHKA/PIGH/VAPA/ATG14",196
"GO:0006900","vesicle budding from membrane","60/6757","89/18842",0.674157303370786,1.87989816636264,6.22153639544866,1.3405272282979e-09,8.48757728786445e-08,8.48757728786445e-08,"VPS4A/SURF4/AP2M1/MAPK15/AP3B2/RAB7A/SNX3/CERS2/SEC24D/MYO18A/SEC24C/PDCD6/PICALM/TRAPPC11/TRAPPC9/PLD3/TMED10/TMED2/WASL/SCAP/PPP6C/SAR1A/CHMP6/GBF1/PRKCI/TFG/SEC31B/CSNK1D/TRAPPC1/CHMP7/SEC31A/SEC24A/ANXA2/VAPB/GOLPH3L/DNM2/TBC1D20/CHMP4C/CHMP4B/AP3M2/DNM1/KLHL12/SEC24B/PEF1/TRAPPC12/CUL3/TRAPPC3/S100A10/RAB1A/TRAPPC6B/TRAPPC2L/PREB/SAR1B/RILP/SEC23B/SEC16A/ARFGAP2/TRAPPC8/SEC23A/VAPA",60
"GO:0000423","mitophagy","63/6757","95/18842",0.663157894736842,1.8492261436483,6.20475839610794,1.45816523745189e-09,9.13313172920133e-08,9.13313172920133e-08,"GSK3A/TSC2/MAP1LC3A/FKBP8/CLEC16A/SKP1/MFN2/NIPSNAP3A/VCP/HTT/TIMM23/GABARAPL1/SLC25A5/ULK1/USP36/NIPSNAP1/CDC37/GABARAPL2/PHB2/FUNDC1/STUB1/EIF2AK1/EIF2S1/GABARAP/ATG7/SREBF1/ULK2/ATG4B/LRBA/VDAC1/UBE2A/OGT/VPS13C/ABI2/SNX30/SQSTM1/ATG9A/AMBRA1/ATG4A/ATG13/ATG4D/CSNK2A2/MUL1/ATG10/VPS13D/BNIP3L/ULK3/HUWE1/SPATA33/SNX7/ARFIP2/UBXN6/TOMM7/FZD5/CUL1/CTTN/HK2/USP30/BECN1/FBXW7/SREBF2/BNIP3/ATG14",63
"GO:0015980","energy derivation by oxidation of organic compounds","194/6757","383/18842",0.506527415143603,1.41245960576229,6.09792854856156,1.58905532960631e-09,9.84707159037953e-08,9.84707159037953e-08,"GSK3A/FBP1/HIGD1A/NDUFA1/ATG2A/NDUFAF1/PFKFB2/PRKACA/ATP7A/UQCR10/SIRT6/NDUFS2/SUCLG2/UCP2/IDH3A/PHKA2/FOXK1/MFN2/UQCRC2/TRAP1/INPP5K/SDHAF2/NDUFS7/PFKP/DLD/VCP/SDHA/COX5B/UQCC2/PRKAA1/SHMT2/NDUFA13/NDUFB3/NDUFB10/DLST/PLEC/IDH3G/GABARAPL1/GIT1/WIPI2/ENO4/OGDH/PPARA/WDR45B/IL10RB/PGM2/EP300/AKT1/SIRT3/PRELID1/INSR/NDUFA9/CHCHD2/PDK4/PASK/NDUFB2/LYRM7/PKM/PER2/PSEN1/TTC19/IDE/VPS54/PDK2/PYGL/IFNLR1/HIGD2A/PHKB/NDUFS3/NDUFA7/GAPDH/APP/STARD7/COQ10A/GSK3B/COX7A2/TPI1/PPP1CB/AGL/ACADVL/PGAM2/GFPT1/PARK7/UQCRC1/UQCRFS1/NDUFB5/STOML2/NDUFA3/PRKAG2/PDHA1/OXA1L/NDUFB4/NDUFA11/ETFDH/NDUFS4/PHKG2/PPP1R3D/MTFR1L/ATG12/SDHB/PPP1R3F/COX6B1/RB1CC1/RHOA/EPM2AIP1/PDP1/GBE1/PPP1CA/SUCLG1/OGT/PPP2CA/COX5A/NCOR1/PPARGC1A/HCCS/NDUFA5/NNT/CHCHD5/NDUFA6/ARNT/MTFR1/PGM1/ISCU/PDK3/ENO1/WIPI1/UQCRQ/IFNAR1/ATG2B/GYG2/GAA/ADSL/NDUFB11/NDUFA8/PDHX/TRPV4/GYS1/NDUFC1/AKT2/NDUFB9/PRKAG1/IDH3B/PGK1/CS/DLAT/SLC25A13/GYG1/FOXK2/PFKL/PFKM/UQCC3/PPP1CC/ZBTB7A/PDPR/ZBTB20/GHITM/HK1/MRAP2/BCKDK/ACADM/NDUFV2/SDHAF4/FLCN/TEFM/UQCRHL/SDHC/MLST8/MTOR/LDHA/UGP2/IDH2/DGUOK/PRKAA2/FH/ALDOA/HK2/DHTKD1/NDUFV1/NDUFA10/DYRK2/AIFM2/NDUFS8/FOXRED1/UQCR11/DNAJC30/MDH1/MDH1B/COX4I1/SRC/PDHB/ETFA/PHKA1/NDUFS6/ENO2",194
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","95/6757","161/18842",0.590062111801242,1.64539741165591,6.14958351721032,1.68393499116865e-09,1.02758573361405e-07,1.02758573361405e-07,"MAPK9/BAG5/GSK3A/STYX/WDR20/SIRT6/CAMLG/KAT2A/UBXN1/RYBP/DNAJB2/FBXO32/SIRT1/RAD23A/VCP/RPL11/FBXO22/RNF139/ARAF/UCHL5/ZER1/IKBKG/SOCS5/AKT1/ATXN3/USP9X/CCAR2/USP14/SUMO2/SUMO1/WAC/LATS1/DESI1/PSEN1/GNA12/STUB1/TRIM39/RAD23B/NFE2L2/RCHY1/GSK3B/USP7/SGTA/PARK7/GABARAP/CSNK1D/HSPBP1/HECTD1/CCDC22/USP38/HERPUD1/UBE3A/CSNK2B/BCAP31/PSMD10/DDRGK1/COMMD1/PLK1/OGT/CDKN2A/SIRT2/PTK2/AXIN2/GIPC1/DMWD/DVL1/TAF1/USP5/XPO1/CSNK2A2/ZYG11B/PLK3/KEAP1/UBQLN4/L3MBTL3/BAG6/CDK2/TRIB2/SH3RF2/MTOR/EIF3H/TRAF7/CSNK1A1/HFE/CBX4/HIPK2/MAP1A/PDCL3/PTEN/SOCS4/FBXW7/DDA1/SMURF1/CSNK2A1/FBXW8",95
"GO:0009895","negative regulation of catabolic process","184/6757","360/18842",0.511111111111111,1.42524131353493,6.09140990673952,1.69353185282316e-09,1.02758573361405e-07,1.02758573361405e-07,"MTM1/CSDE1/BAG5/AZIN2/TAF15/STYX/SNRNP70/FBP1/BCL2L1/WDR20/TSC2/PCSK5/SF3B3/YBX3/ALAD/CLEC16A/PRKACA/PIN1/SIRT6/CAMLG/KAT2A/GPLD1/LAPTM4B/EIF4ENIF1/PTPN3/SNX3/UBXN1/RYBP/FOXK1/FUS/DAP/TAB3/FBXO32/RBM38/MDM4/TMEM39A/RPL11/PRKAA1/TBC1D14/NRDE2/GIT1/PAK4/MAPKAPK2/UCHL5/NBAS/USP36/PPARA/SCFD1/SVIP/EP300/ATP13A2/AKT1/USP9X/CCAR2/TIRAP/FURIN/USP14/LARP1/ACACB/GABARAPL2/WDR6/SNX12/TIMP3/WAC/ANGEL2/PSEN1/QSOX1/METTL3/TOB1/METTL16/AZIN1/MTMR2/TRIM39/PNN/UPF3A/ATRAID/HNRNPD/USP7/RIC1/SMAD3/SGTA/RBM47/ELAVL1/DHX9/PARK7/PSMF1/STAT3/RRAGB/TRIM27/THRAP3/PABPC1/WNK1/PLIN5/LRPPRC/USP38/SLIRP/CIRBP/NRBP2/EIF4G2/ANXA2/CSNK2B/STK38L/SORL1/DHX34/DHX36/IGF2BP2/DDRGK1/FXR1/HNRNPA0/SMCR8/PHF23/EIF4G1/OGT/PPP2CA/MGAT3/HNRNPU/NCOR1/PARN/SNW1/CDKN2A/VPS35/MTMR9/ZC3H14/TARDBP/SRSF1/DKC1/SIRT2/AXIN2/VHL/GIPC1/DMWD/ZDHHC7/VPS13C/CDK5RAP3/RGP1/TAF1/USP5/SMAD4/PKP1/HMGCR/YBX1/OPHN1/CSNK2A2/ATP2B4/MFSD2A/FOXK2/GOLGA2/UBQLN4/CYP51A1/RRAGD/BAG6/NAF1/FMN2/FEZ2/BMF/FLCN/MLST8/MTOR/NQO1/LARP1B/LARP4B/EIF3H/TRAF3IP2/HFE/CBX4/RRAGA/ROCK1/USP30/HIPK2/MAP1A/RILP/PDCL3/TSC1/PAIP1/KLHL22/TAB2/DFFA/KDM4A/METTL14/SNIP1/SLC7A5/CSNK2A1/TRAF2/NSUN2",184
"GO:1903008","organelle disassembly","53/6757","76/18842",0.697368421052632,1.94462273042381,6.1699968001258,1.87832381630105e-09,1.12796249793337e-07,1.12796249793337e-07,"ZNF598/ASCC3/VRK1/KIF9/FAF2/PELO/STX5/KIF19/KLC1/VCP/PRKAA1/DYRK3/KLHDC10/TRNT1/TRIP4/PLIN3/SPAST/EIF4E2/SAYSD1/MCTS1/ELAC1/MTIF3/HBS1L/RRP7A/ASCC2/RNF10/MAP4/PTRH1/RCHY1/KIF5B/ANKZF1/GBF1/TCF25/EIF2D/DDRGK1/RNF25/GCN1/KAT5/CDK5RAP3/USP10/PLK3/GOLGA2/LTN1/MRRF/RNF14/CUL2/PRKAA2/UFSP2/NPLOC4/DENR/GIGYF2/PNPLA2/CHKA",53
"GO:0033157","regulation of intracellular protein transport","82/6757","134/18842",0.611940298507463,1.70640507687992,6.13618065626666,1.95486122623414e-09,1.16194557579733e-07,1.16194557579733e-07,"CDH1/UBE2G2/RBM22/YWHAB/SIRT6/PRKCD/B3GAT3/PTPN14/CD81/UFM1/ZDHHC2/MAVS/SEC24D/MLLT6/RAPGEF3/ZPR1/PIK3R2/MDFIC/SVIP/EP300/ATP13A2/SEC24C/AKT1/VAMP2/UHMK1/JUP/SUMO1/ASPH/BAG3/RAN/GSK3B/SMAD3/SAR1A/GAS6/DMAP1/PARK7/SEC31B/ERGIC3/APOD/DERL2/HDAC3/XBP1/CD36/SEC31A/SEC24A/TRIM28/SORL1/BCAP31/YWHAE/CHP1/CDKN2A/EDEM2/TARDBP/OAZ1/PCNT/GRIPAP1/PRR5L/UBAC2/SEC24B/SIRT7/OS9/PLK3/HCLS1/UBE2J1/PCM1/BRSK2/FRAT1/SUFU/ERLEC1/CEP131/RUFY3/PDCD10/SAR1B/OAZ2/ALDH7A1/PIK3R1/XPO4/ANP32B/NDEL1/UBR5/YOD1/PTPN1",82
"GO:0005996","monosaccharide metabolic process","122/6757","220/18842",0.554545454545455,1.54635865836103,6.09511095694607,2.03593711238076e-09,1.1979124928907e-07,1.1979124928907e-07,"MPI/CREB1/FBP1/PFKFB2/NUDT5/DDB1/PRKACA/SIRT6/KAT2A/GPLD1/ARPP19/KCNQ1/CPT1A/FOXK1/MAN2A2/FGGY/FUT6/SIRT1/PPARD/GLYCTK/PFKP/H6PD/SDS/TOX4/GLB1/MAN2B2/GALK2/SORD/DGKQ/PGM2/EP300/FUT8/AKT1/GOT1/PMM1/GSTO1/INSR/ACACB/PDK4/SLC23A2/PKM/PER2/PDK2/RPIA/GAPDH/GALM/FUT4/GLB1L2/PGM2L1/USP7/TPI1/CRTC2/GALK1/SLC25A10/PGAM2/CTDSPL2/FUCA1/APOD/ADIPOR1/MAN2A1/HECTD4/SLC2A1/PRKAG2/RORC/PDHA1/LRP5/FUCA2/PHKG2/POFUT2/EPM2AIP1/TCF7L2/PPP1CA/OGT/SLC37A4/PMM2/PPARGC1A/PGM1/SLC45A3/BRAT1/PDK3/GALT/ENO1/GALE/GAA/AKT2/G6PD/SIRT7/PRKAG1/PGK1/DLAT/POFUT1/SLC25A13/FOXK2/PFKL/PFKM/SDHAF3/UXS1/G6PC3/FOXO1/PCK2/CRY1/HK1/USF1/SLC25A11/PC/BCKDK/ACADM/CLSTN3/MLYCD/CLK2/CHST15/TKFC/ALDOA/HK2/GLB1L/DYRK2/FUT2/AKR1B1/SLC35A2/PDHB/PHKA1/ENO2",122
"GO:0006413","translational initiation","79/6757","128/18842",0.6171875,1.72103698016871,6.12047063055399,2.1789787533953e-09,1.26925512385276e-07,1.26925512385276e-07,"CSDE1/RPS3/RPS6KB1/YTHDF2/ZNF598/EIF1AD/GIGYF1/EIF3L/EIF3B/KLHL25/YTHDF1/EIF2AK4/YTHDF3/NCK1/EIF3J/EIF3M/HABP4/EIF3F/EIF4EBP2/EIF4A2/EIF4E2/UHMK1/MCTS1/EIF4B/NCBP2/PAIP2B/LARP1/MTIF3/EIF3K/PAIP2/EIF3E/CTIF/EIF3D/AGO2/FMR1/METTL3/EIF4H/EIF2AK1/GAPDH/EIF5/RPL13A/POLR2G/EIF2S1/DDX1/RBM4/EIF5B/EIF4G3/EIF3A/EIF3G/NCBP1/EIF2B5/RPS6KB2/EIF4G2/EIF2D/SLBP/EIF4G1/PPP1CA/EIF2AK3/MIF4GD/ABCF1/EIF2A/AKT2/PKP1/EIF2B1/BZW2/RPS17/EIF2S3/RPS5/NCK2/MTOR/EIF3H/KHDRBS1/COPS5/EIF3I/PAIP1/DENR/EIF4EBP1/EIF2B2/GIGYF2",79
"GO:1900180","regulation of protein localization to nucleus","78/6757","126/18842",0.619047619047619,1.72622395117585,6.11582330049288,2.25158322122274e-09,1.29112136907214e-07,1.29112136907214e-07,"CCT8/CDH1/PINX1/RBM22/YWHAB/PIN1/SIRT6/PRKCD/UFM1/KAT7/PARP1/TMEM98/MAVS/ZPR1/PIK3R2/MDFIC/WWTR1/MEPCE/EP300/ATP13A2/AKT1/IPO7/TYK2/JUP/SUMO1/LATS1/LATS2/BAG3/MCRS1/APP/RAN/CCT7/GSK3B/SMAD3/DMAP1/PARK7/CCT6A/APOD/MARK3/NVL/HDAC3/XBP1/TESK1/CD36/TRIM28/SIN3A/YAP1/TCF7L2/PLK1/CACNB4/YWHAE/OTUD7B/CHP1/CDKN2A/BYSL/TARDBP/EIF2AK3/CDK5RAP3/POLR1A/CCT3/JAK1/CTNNA1/CCT5/HCLS1/SUMO3/NMD3/TGFB2/ORMDL3/SUFU/MTOR/TCP1/CCT4/PIK3R1/PPP3CB/UBR5/TERT/CREBBP/GLUL",78
"GO:0098927","vesicle-mediated transport between endosomal compartments","37/6757","47/18842",0.787234042553192,2.19521441908942,6.13450033703705,2.26084771923361e-09,1.29112136907214e-07,1.29112136907214e-07,"RAB7A/SNX3/NF2/PIK3C3/SNX12/ANKRD27/MTMR2/HOOK1/RAB21/HOOK2/MYO1D/SORL1/KIF16B/EZR/RAB11A/PIK3R4/SNF8/PTPN23/RAB11FIP3/WASH3P/WDR81/MAPK3/CHMP3/AKTIP/MAP2K2/RAB5A/MAPK1/RDX/LMTK2/EMP2/HOOK3/RILP/BECN1/WDR91/STX8/SRC/ATG14",37
"GO:2000779","regulation of double-strand break repair","88/6757","147/18842",0.598639455782313,1.66931546926896,6.09161436401373,2.44726206748622e-09,1.38012895398768e-07,1.38012895398768e-07,"MRGBP/TIMELESS/SPIRE2/SIRT6/DPF2/FUS/ABL1/WDR48/SIRT1/RPA2/EPC2/PARP1/ACTR2/ATR/ATM/BRD7/PBRM1/DYRK1A/UBE2V2/ACTB/TRRAP/VPS72/ARID1A/WRAP53/SMARCE1/MEAF6/SMARCA2/OTUB1/PRMT1/SMARCA4/CHEK1/SMARCD3/PHF10/DMAP1/PRKDC/PIAS4/PPP4R3A/RUVBL1/RUVBL2/ERCC6/SMARCD1/SETD2/ZCWPW1/KLHL15/SMARCC2/HSF1/ATRIP/PARP3/HMGA2/PLK1/RNF126/HELQ/ARID2/KAT5/SMARCC1/UBE2N/PPP4C/TFIP11/PPP4R3B/SPIRE1/YEATS4/TP53BP1/ACTL6A/KDM1A/RIF1/RNF169/UBQLN4/PNKP/RNF8/FMN2/MGMT/SKP2/SMARCD2/FH/SLF2/BRD8/BCL7A/TOP2B/MBTD1/MORF4L2/ARID1B/DEK/CREBBP/CSNK2A1/SPIDR/TERF2IP/MORF4L1/EP400",88
"GO:0031929","TOR signaling","103/6757","179/18842",0.575418994413408,1.60456485019053,6.0769307554016,2.46409289639002e-09,1.38012895398768e-07,1.38012895398768e-07,"CARD11/GSK3A/RPS6KB1/DEPDC5/TSC2/CLEC16A/PRKACA/RPS6KA5/PIH1D1/SKP1/TBCK/RPS6/SIRT1/SYK/PRKAA1/DYRK3/UBR1/YWHAG/LAMTOR1/ARAF/ATM/EIF4EBP2/DDIT4/DGKQ/FNIP2/TTI1/EP300/MAT2A/AKT1/ATXN3/USP9X/PDCD6/LARP1/RHEB/RPS6KA2/WAC/CTNS/GNA12/PRR5/OTUB1/PRMT1/NPRL3/GPR155/GSK3B/USP7/USP4/OTUD5/SAR1A/SESN3/GAS6/SH3BP4/SIK3/TMEM127/RRAGB/HDAC3/XBP1/AKT1S1/RPS6KB2/UBE3A/RPS6KA1/SMCR8/WDR24/OGT/IGBP1/OTUD7B/GPR137/SEH1L/VHL/DEPTOR/MAPK3/UBE2N/PRR5L/GPR137B/FBXO9/UBE2W/RPS6KA3/CUL3/RRAGD/TNFAIP8L1/MAPKAP1/MAPKAPK5/FLCN/MLST8/MTOR/ITFG2/CUL1/PRKAA2/CSNK1A1/RRAGA/SAR1B/F3/RFFL/TSC1/STK11/SYAP1/KLHL22/RNF167/DISC1/EIF4EBP1/SRC/FNIP1/UBR2/TBC1D7",103
"GO:0019318","hexose metabolic process","114/6757","203/18842",0.561576354679803,1.56596443316218,6.06221676690861,2.54821858924145e-09,1.4069744020487e-07,1.4069744020487e-07,"MPI/CREB1/FBP1/PFKFB2/DDB1/PRKACA/SIRT6/KAT2A/GPLD1/ARPP19/KCNQ1/CPT1A/FOXK1/MAN2A2/FUT6/SIRT1/PPARD/GLYCTK/PFKP/H6PD/SDS/TOX4/GLB1/MAN2B2/GALK2/SORD/DGKQ/PGM2/EP300/FUT8/AKT1/GOT1/PMM1/INSR/ACACB/PDK4/PKM/PER2/PDK2/GAPDH/GALM/FUT4/GLB1L2/PGM2L1/USP7/TPI1/CRTC2/GALK1/SLC25A10/PGAM2/CTDSPL2/FUCA1/APOD/ADIPOR1/MAN2A1/HECTD4/PRKAG2/RORC/PDHA1/LRP5/FUCA2/PHKG2/POFUT2/EPM2AIP1/TCF7L2/PPP1CA/OGT/SLC37A4/PMM2/PPARGC1A/PGM1/SLC45A3/BRAT1/PDK3/GALT/ENO1/GALE/GAA/AKT2/G6PD/SIRT7/PRKAG1/PGK1/DLAT/POFUT1/SLC25A13/FOXK2/PFKL/PFKM/SDHAF3/G6PC3/FOXO1/PCK2/CRY1/HK1/USF1/SLC25A11/PC/BCKDK/ACADM/MLYCD/CLK2/CHST15/TKFC/ALDOA/HK2/GLB1L/DYRK2/FUT2/AKR1B1/SLC35A2/PDHB/PHKA1/ENO2",114
